Kind,Data role,Output,Unit,Samples,RMSE,MAE,MaxAbsError,NRMSE_percent,R2,Fit_percent
one_step_training,Training,Displacement,mm,24005,0.001298376743436795,0.00042476767108806955,0.016440588980913162,0.011551497660685424,0.9999992772463211,99.9149850790206
one_step_training,Training,Lorentz force,N,24005,0.00024812178603057414,0.0001017538114711403,0.0041899532079696655,0.10764128723435942,0.999861800888307,98.82441881738035
one_step_validation,Validation,Displacement,mm,12000,0.0013893671457369163,0.00041942618474392175,0.016290780156850815,0.016107857878467476,0.9999991932246529,99.91017932604163
one_step_validation,Validation,Lorentz force,N,12000,0.00022240472017576139,9.618057130416361e-05,0.0017421320080757141,0.12062301382144261,0.9998899018454417,98.95072332267259
one_step_internal_test,Internal test,Displacement,mm,11001,0.0013158936582905838,0.0004235375816484171,0.01065605878829956,0.017996357381958036,0.999999278979377,99.91508706676997
one_step_internal_test,Internal test,Lorentz force,N,11001,0.00021624044764927697,9.329852811980493e-05,0.0017365366220474243,0.12071098076783288,0.9999012282075045,99.0061600103864
one_step_pure_test,Pure test,Displacement,mm,11805,0.00038939769440456834,0.000198045277279729,0.005536857268452877,0.00570872265455581,0.9999998637291787,99.9630851220626
one_step_pure_test,Pure test,Lorentz force,N,11805,0.0003468127863155247,0.00020182356599307883,0.0059989988803863525,0.17564478883689003,0.9998962798154012,98.9815689291913
