Time_s,Current_A,CurrentForModel_A,CoilForce_N,CoilForceForModel_N,WeightLoad_N,NetForce_N,Displacement_mm,DisplacementForModel_mm
0.208,0.2,0.2,0.028436,0.028436,0.025637,0.0027989999999999994,4.36753984097736,4.36753984097736
0.2088,0.2,0.2,0.028414,0.028414,0.025637,0.0027769999999999982,4.36863184375648,4.36863184375648
0.2096,0.2,0.2,0.02838,0.02838,0.025637,0.002742999999999999,4.37022341294678,4.37022341294678
0.2104,0.2,0.2,0.028337,0.028337,0.025637,0.002700000000000001,4.37229644572331,4.37229644572331
0.2112,0.2,0.2,0.028284,0.028284,0.025637,0.002647,4.37483137089988,4.37483137089988
0.212,0.2,0.2,0.028222,0.028222,0.025637,0.0025850000000000005,4.37780726698502,4.37780726698502
0.2128,0.2,0.2,0.028151,0.028151,0.025637,0.002513999999999999,4.38120198372171,4.38120198372171
0.2136,0.2,0.2,0.028073,0.028073,0.025637,0.0024360000000000007,4.38499226631628,4.38499226631628
0.2144,0.2,0.2,0.027986,0.027986,0.025637,0.0023490000000000004,4.38915388156554,4.38915388156554
0.2152,0.2,0.2,0.027893,0.027893,0.025637,0.002256000000000001,4.39366174510282,4.39366174510282
0.216,0.2,0.2,0.027794,0.027794,0.025637,0.002156999999999999,4.39849004900213,4.39849004900213
0.2168,0.2,0.2,0.027688,0.027688,0.025637,0.0020510000000000007,4.40361238900442,4.40361238900442
0.2176,0.2,0.2,0.027578,0.027578,0.025637,0.0019409999999999983,4.40900189066157,4.40900189066157
0.2184,0.2,0.2,0.027463,0.027463,0.025637,0.0018260000000000012,4.41463133373044,4.41463133373044
0.2192,0.2,0.2,0.027344,0.027344,0.025637,0.0017070000000000002,4.42047327419088,4.42047327419088
0.22,0.2,0.2,0.027221,0.027221,0.025637,0.0015839999999999986,4.42650016330801,4.42650016330801
0.2208,0.2,0.2,0.027096,0.027096,0.025637,0.0014589999999999985,4.43268446320818,4.43268446320818
0.2216,0.2,0.2,0.026968,0.026968,0.025637,0.0013309999999999989,4.43899875848989,4.43899875848989
0.2224,0.2,0.2,0.026839,0.026839,0.025637,0.0012019999999999982,4.44541586344494,4.44541586344494
0.2232,0.2,0.2,0.026709,0.026709,0.025637,0.001072,4.45190892451941,4.45190892451941
0.224,0.2,0.2,0.026578,0.026578,0.025637,0.0009410000000000009,4.45845151769883,4.45845151769883
0.2248,0.2,0.2,0.026448,0.026448,0.025637,0.0008109999999999992,4.46501774055556,4.46501774055556
0.2256,0.2,0.2,0.026317,0.026317,0.025637,0.00068,4.47158229874881,4.47158229874881
0.2264,0.2,0.2,0.026188,0.026188,0.025637,0.0005509999999999994,4.47812058681796,4.47812058681796
0.2272,0.2,0.2,0.02606,0.02606,0.025637,0.00042299999999999977,4.4846087631573,4.4846087631573
0.228,0.2,0.2,0.025934,0.025934,0.025637,0.00029699999999999865,4.49102381910438,4.49102381910438
0.2288,0.2,0.2,0.025811,0.025811,0.025637,0.00017400000000000054,4.49734364211529,4.49734364211529
0.2296,0.2,0.2,0.02569,0.02569,0.025637,5.300000000000096e-05,4.50354707303692,4.50354707303692
0.2304,0.2,0.2,0.025572,0.025572,0.025637,-6.499999999999909e-05,4.50961395751924,4.50961395751924
0.2312,0.2,0.2,0.025457,0.025457,0.025637,-0.0001799999999999996,4.51552519164011,4.51552519164011
0.232,0.2,0.2,0.025346,0.025346,0.025637,-0.0002909999999999996,4.52126276184026,4.52126276184026
0.2328,0.2,0.2,0.025239,0.025239,0.025637,-0.00039799999999999905,4.52680977928733,4.52680977928733
0.2336,0.2,0.2,0.025137,0.025137,0.025637,-0.0005000000000000004,4.53215050880642,4.53215050880642
0.2344,0.2,0.2,0.025038,0.025038,0.025637,-0.0005989999999999988,4.53727039252893,4.53727039252893
0.2352,0.2,0.2,0.024945,0.024945,0.025637,-0.0006920000000000016,4.54215606842326,4.54215606842326
0.236,0.2,0.2,0.024856,0.024856,0.025637,-0.0007810000000000004,4.54679538388032,4.54679538388032
0.2368,0.2,0.2,0.024773,0.024773,0.025637,-0.0008640000000000002,4.55117740453332,4.55117740453332
0.2376,0.2,0.2,0.024695,0.024695,0.025637,-0.0009419999999999984,4.55529241849628,4.55529241849628
0.2384,0.2,0.2,0.024622,0.024622,0.025637,-0.0010149999999999985,4.55913193620873,4.55913193620873
0.2392,0.2,0.2,0.024555,0.024555,0.025637,-0.0010819999999999996,4.56268868607588,4.56268868607588
0.24,0.2,0.2,0.024493,0.024493,0.025637,-0.0011439999999999992,4.56595660609441,4.56595660609441
0.2408,0.2,0.2,0.024437,0.024437,0.025637,-0.0011999999999999997,4.56893083165331,4.56893083165331
0.2416,0.2,0.2,0.024386,0.024386,0.025637,-0.0012509999999999986,4.57160767969903,4.57160767969903
0.2424,0.2,0.2,0.024342,0.024342,0.025637,-0.001295000000000001,4.57398462945233,4.57398462945233
0.2432,0.2,0.2,0.024303,0.024303,0.025637,-0.0013339999999999984,4.57606029986301,4.57606029986301
0.244,0.2,0.2,0.024269,0.024269,0.025637,-0.0013680000000000012,4.57783442398658,4.57783442398658
0.2448,0.2,0.2,0.024242,0.024242,0.025637,-0.0013950000000000004,4.57930782046519,4.57930782046519
0.2456,0.2,0.2,0.024219,0.024219,0.025637,-0.0014179999999999991,4.58048236229286,4.58048236229286
0.2464,0.2,0.2,0.024203,0.024203,0.025637,-0.0014340000000000012,4.58136094304337,4.58136094304337
0.2472,0.2,0.2,0.024192,0.024192,0.025637,-0.0014449999999999984,4.5819474407367,4.5819474407367
0.248,0.2,0.2,0.024186,0.024186,0.025637,-0.001451000000000001,4.58224667951824,4.58224667951824
0.2488,0.2,0.2,0.024186,0.024186,0.025637,-0.001451000000000001,4.58226438932274,4.58226438932274
0.2496,0.2,0.2,0.024191,0.024191,0.025637,-0.0014459999999999994,4.58200716369304,4.58200716369304
0.2504,0.2,0.2,0.024201,0.024201,0.025637,-0.0014359999999999998,4.58148241592158,4.58148241592158
0.2512,0.2,0.2,0.024215,0.024215,0.025637,-0.0014219999999999997,4.58069833368063,4.58069833368063
0.252,0.2,0.2,0.024235,0.024235,0.025637,-0.0014020000000000005,4.5796638323052,4.5796638323052
0.2528,0.2,0.2,0.024259,0.024259,0.025637,-0.0013780000000000008,4.57838850689054,4.57838850689054
0.2536,0.2,0.2,0.024287,0.024287,0.025637,-0.0013500000000000005,4.57688258336381,4.57688258336381
0.2544,0.2,0.2,0.02432,0.02432,0.025637,-0.0013169999999999987,4.57515686868789,4.57515686868789
0.2552,0.2,0.2,0.024356,0.024356,0.025637,-0.0012810000000000009,4.57322270035244,4.57322270035244
0.256,0.2,0.2,0.024396,0.024396,0.025637,-0.001240999999999999,4.57109189530612,4.57109189530612
0.2568,0.2,0.2,0.02444,0.02444,0.025637,-0.0011970000000000001,4.56877669848081,4.56877669848081
0.2576,0.2,0.2,0.024487,0.024487,0.025637,-0.0011500000000000017,4.5662897310573,4.5662897310573
0.2584,0.2,0.2,0.024537,0.024537,0.025637,-0.0011000000000000003,4.56364393861932,4.56364393861932
0.2592,0.2,0.2,0.024589,0.024589,0.025637,-0.0010480000000000003,4.56085253934122,4.56085253934122
0.26,0.2,0.2,0.024645,0.024645,0.025637,-0.0009919999999999998,4.55792897235178,4.55792897235178
0.2608,0.2,0.2,0.024703,0.024703,0.025637,-0.0009340000000000008,4.55488684641582,4.55488684641582
0.2616,0.2,0.2,0.024762,0.024762,0.025637,-0.0008750000000000008,4.55173988907196,4.55173988907196
0.2624,0.2,0.2,0.024824,0.024824,0.025637,-0.0008130000000000012,4.54850189636383,4.54850189636383
0.2632,0.2,0.2,0.024887,0.024887,0.025637,-0.0007500000000000007,4.54518668329985,4.54518668329985
0.264,0.2,0.2,0.024952,0.024952,0.025637,-0.0006850000000000016,4.54180803517416,4.54180803517416
0.2648,0.2,0.2,0.025017,0.025017,0.025637,-0.000619999999999999,4.53837965987985,4.53837965987985
0.2656,0.2,0.2,0.025084,0.025084,0.025637,-0.0005530000000000014,4.53491514134281,4.53491514134281
0.2664,0.2,0.2,0.025151,0.025151,0.025637,-0.0004860000000000003,4.53142789420247,4.53142789420247
0.2672,0.2,0.2,0.025218,0.025218,0.025637,-0.00041899999999999923,4.52793111986244,4.52793111986244
0.268,0.2,0.2,0.025285,0.025285,0.025637,-0.0003520000000000016,4.52443776403205,4.52443776403205
0.2688,0.2,0.2,0.025352,0.025352,0.025637,-0.00028500000000000053,4.52097456263393,4.52097456263393
0.2696,0.2,0.2,0.025418,0.025418,0.025637,-0.00021900000000000044,4.51755154274209,4.51755154274209
0.2704,0.2,0.2,0.025483,0.025483,0.025637,-0.00015400000000000136,4.51418000004232,4.51418000004232
0.2712,0.2,0.2,0.025547,0.025547,0.025637,-8.99999999999998e-05,4.5108707596721,4.5108707596721
0.272,0.2,0.2,0.02561,0.02561,0.025637,-2.6999999999999247e-05,4.50763414857304,4.50763414857304
0.2728,0.2,0.2,0.025672,0.025672,0.025637,3.500000000000031e-05,4.50447997016611,4.50447997016611
0.2736,0.2,0.2,0.025731,0.025731,0.025637,9.400000000000033e-05,4.50141748140754,4.50141748140754
0.2744,0.2,0.2,0.025789,0.025789,0.025637,0.00015199999999999936,4.49845537227423,4.49845537227423
0.2752,0.2,0.2,0.025845,0.025845,0.025637,0.00020799999999999985,4.49560174771955,4.49560174771955
0.276,0.2,0.2,0.025898,0.025898,0.025637,0.0002610000000000008,4.49286411213055,4.49286411213055
0.2768,0.2,0.2,0.02595,0.02595,0.025637,0.0003130000000000008,4.49024935630809,4.49024935630809
0.2776,0.2,0.2,0.025998,0.025998,0.025637,0.0003610000000000002,4.48776374698172,4.48776374698172
0.2784,0.2,0.2,0.026045,0.026045,0.025637,0.00040799999999999864,4.48541291886035,4.48541291886035
0.2792,0.2,0.2,0.026088,0.026088,0.025637,0.000451,4.48320186920991,4.48320186920991
0.28,0.2,0.2,0.026129,0.026129,0.025637,0.0004919999999999994,4.48113495493817,4.48113495493817
0.2808,0.2,0.2,0.026167,0.026167,0.025637,0.0005299999999999992,4.47921589215627,4.47921589215627
0.2816,0.2,0.2,0.026202,0.026202,0.025637,0.0005649999999999995,4.47744775817676,4.47744775817676
0.2824,0.2,0.2,0.026234,0.026234,0.025637,0.0005970000000000003,4.47583299589613,4.47583299589613
0.2832,0.2,0.2,0.026262,0.026262,0.025637,0.0006250000000000006,4.47437342050138,4.47437342050138
0.284,0.2,0.2,0.026288,0.026288,0.025637,0.0006509999999999988,4.47307022842893,4.47307022842893
0.2848,0.2,0.2,0.026311,0.026311,0.025637,0.000674000000000001,4.47192400849579,4.47192400849579
0.2856,0.2,0.2,0.02633,0.02633,0.025637,0.0006929999999999992,4.47093475511331,4.47093475511331
0.2864,0.2,0.2,0.026347,0.026347,0.025637,0.0007099999999999988,4.4701018834862,4.4701018834862
0.2872,0.2,0.2,0.02636,0.02636,0.025637,0.0007230000000000014,4.46942424669104,4.46942424669104
0.288,0.2,0.2,0.026371,0.026371,0.025637,0.0007339999999999985,4.46890015452228,4.46890015452228
0.2888,0.2,0.2,0.026378,0.026378,0.025637,0.0007409999999999986,4.46852739398694,4.46852739398694
0.2896,0.2,0.2,0.026383,0.026383,0.025637,0.0007460000000000001,4.468303251324,4.468303251324
0.2904,0.2,0.2,0.026384,0.026384,0.025637,0.0007470000000000011,4.46822453541975,4.46822453541975
0.2912,0.2,0.2,0.026383,0.026383,0.025637,0.0007460000000000001,4.46828760248664,4.46828760248664
0.292,0.2,0.2,0.026379,0.026379,0.025637,0.0007419999999999996,4.46848838186998,4.46848838186998
0.2928,0.2,0.2,0.026372,0.026372,0.025637,0.0007349999999999995,4.46882240284534,4.46882240284534
0.2936,0.2,0.2,0.026363,0.026363,0.025637,0.000726000000000001,4.46928482226733,4.46928482226733
0.2944,0.2,0.2,0.026351,0.026351,0.025637,0.0007139999999999994,4.46987045293093,4.46987045293093
0.2952,0.2,0.2,0.026338,0.026338,0.025637,0.0007010000000000002,4.47057379250649,4.47057379250649
0.296,0.2,0.2,0.026321,0.026321,0.025637,0.0006840000000000006,4.47138905291082,4.47138905291082
0.2968,0.2,0.2,0.026303,0.026303,0.025637,0.0006659999999999999,4.47231018997876,4.47231018997876
0.2976,0.2,0.2,0.026283,0.026283,0.025637,0.0006460000000000007,4.47333093330238,4.47333093330238
0.2984,0.2,0.2,0.026261,0.026261,0.025637,0.0006239999999999996,4.4744448161082,4.4744448161082
0.2992,0.2,0.2,0.026237,0.026237,0.025637,0.0005999999999999998,4.47564520504687,4.47564520504687
0.3,0.2,0.2,0.026212,0.026212,0.025637,0.0005749999999999991,4.47692532977424,4.47692532977424
0.3008,0.2,0.2,0.026185,0.026185,0.025637,0.0005479999999999999,4.47827831220773,4.47827831220773
0.3016,0.2,0.2,0.026157,0.026157,0.025637,0.0005199999999999996,4.47969719534764,4.47969719534764
0.3024,0.2,0.2,0.026128,0.026128,0.025637,0.0004909999999999984,4.48117497155858,4.48117497155858
0.3032,0.2,0.2,0.026098,0.026098,0.025637,0.0004609999999999996,4.48270461021251,4.48270461021251
0.304,0.2,0.2,0.026067,0.026067,0.025637,0.0004299999999999998,4.48427908460159,4.48427908460159
0.3048,0.2,0.2,0.026035,0.026035,0.025637,0.00039799999999999905,4.48589139803526,4.48589139803526
0.3056,0.2,0.2,0.026003,0.026003,0.025637,0.00036599999999999827,4.48753460904325,4.48753460904325
0.3064,0.2,0.2,0.02597,0.02597,0.025637,0.00033299999999999996,4.48920185561265,4.48920185561265
0.3072,0.2,0.2,0.025937,0.025937,0.025637,0.00030000000000000165,4.49088637839464,4.49088637839464
0.308,0.2,0.2,0.025904,0.025904,0.025637,0.0002669999999999999,4.49258154282305,4.49258154282305
0.3088,0.2,0.2,0.025871,0.025871,0.025637,0.00023400000000000157,4.49428086009393,4.49428086009393
0.3096,0.2,0.2,0.025837,0.025837,0.025637,0.0001999999999999988,4.4959780069622,4.4959780069622
0.3104,0.2,0.2,0.025804,0.025804,0.025637,0.00016700000000000048,4.49766684431813,4.49766684431813
0.3112,0.2,0.2,0.025772,0.025772,0.025637,0.0001349999999999997,4.49934143451264,4.49934143451264
0.312,0.2,0.2,0.025739,0.025739,0.025637,0.0001020000000000014,4.50099605740728,4.50099605740728
0.3128,0.2,0.2,0.025708,0.025708,0.025637,7.100000000000162e-05,4.50262522513041,4.50262522513041
0.3136,0.2,0.2,0.025677,0.025677,0.025637,3.999999999999837e-05,4.50422369552705,4.50422369552705
0.3144,0.2,0.2,0.025646,0.025646,0.025637,8.999999999998592e-06,4.50578648429586,4.50578648429586
0.3152,0.2,0.2,0.025617,0.025617,0.025637,-1.9999999999999185e-05,4.50730887581164,4.50730887581164
0.316,0.2,0.2,0.025588,0.025588,0.025637,-4.900000000000043e-05,4.50878643263706,4.50878643263706
0.3168,0.2,0.2,0.02556,0.02556,0.025637,-7.700000000000068e-05,4.51021500373226,4.51021500373226
0.3176,0.2,0.2,0.025533,0.025533,0.025637,-0.00010399999999999993,4.51159073137514,4.51159073137514
0.3184,0.2,0.2,0.025508,0.025508,0.025637,-0.00012900000000000064,4.51291005680996,4.51291005680996
0.3192,0.2,0.2,0.025483,0.025483,0.025637,-0.00015400000000000136,4.51416972464525,4.51416972464525
0.32,0.2,0.2,0.02546,0.02546,0.025637,-0.00017700000000000007,4.51536678602613,4.51536678602613
0.3208,0.2,0.2,0.025438,0.025438,0.025637,-0.00019900000000000126,4.51649860060955,4.51649860060955
0.3216,0.2,0.2,0.025418,0.025418,0.025637,-0.00021900000000000044,4.51756283737371,4.51756283737371
0.3224,0.2,0.2,0.025398,0.025398,0.025637,-0.00023899999999999963,4.51855747429647,4.51855747429647
0.3232,0.2,0.2,0.025381,0.025381,0.025637,-0.0002559999999999993,4.51948079693945,4.51948079693945
0.324,0.2,0.2,0.025364,0.025364,0.025637,-0.00027299999999999894,4.52033139597748,4.52033139597748
0.3248,0.2,0.2,0.025349,0.025349,0.025637,-0.00028800000000000006,4.52110816371499,4.52110816371499
0.3256,0.2,0.2,0.025336,0.025336,0.025637,-0.0003009999999999992,4.52181028963281,4.52181028963281
0.3264,0.2,0.2,0.025324,0.025324,0.025637,-0.0003130000000000008,4.52243725501052,4.52243725501052
0.3272,0.2,0.2,0.025313,0.025313,0.025637,-0.00032400000000000137,4.52298882667114,4.52298882667114
0.328,0.2,0.2,0.025304,0.025304,0.025637,-0.00033299999999999996,4.52346504989625,4.52346504989625
0.3288,0.2,0.2,0.025296,0.025296,0.025637,-0.000341000000000001,4.52386624056029,4.52386624056029
0.3296,0.2,0.2,0.02529,0.02529,0.025637,-0.0003470000000000001,4.52419297653438,4.52419297653438
0.3304,0.2,0.2,0.025285,0.025285,0.025637,-0.0003520000000000016,4.52444608841013,4.52444608841013
0.3312,0.2,0.2,0.025281,0.025281,0.025637,-0.0003559999999999987,4.52462664959486,4.52462664959486
0.332,0.2,0.2,0.025279,0.025279,0.025637,-0.0003580000000000007,4.52473596582986,4.52473596582986
0.3328,0.2,0.2,0.025278,0.025278,0.025637,-0.0003590000000000017,4.52477556418359,4.52477556418359
0.3336,0.2,0.2,0.025279,0.025279,0.025637,-0.0003580000000000007,4.524747181572,4.524747181572
0.3344,0.2,0.2,0.025281,0.025281,0.025637,-0.0003559999999999987,4.52465275285767,4.52465275285767
0.3352,0.2,0.2,0.025284,0.025284,0.025637,-0.00035299999999999915,4.52449439858001,4.52449439858001
0.336,0.2,0.2,0.025288,0.025288,0.025637,-0.0003489999999999986,4.52427441236763,4.52427441236763
0.3368,0.2,0.2,0.025294,0.025294,0.025637,-0.00034299999999999956,4.52399524808419,4.52399524808419
0.3376,0.2,0.2,0.0253,0.0253,0.025637,-0.0003370000000000005,4.52365950675821,4.52365950675821
0.3384,0.2,0.2,0.025308,0.025308,0.025637,-0.00032899999999999943,4.52326992334677,4.52326992334677
0.3392,0.2,0.2,0.025316,0.025316,0.025637,-0.00032099999999999837,4.52282935338199,4.52282935338199
0.34,0.2,0.2,0.025325,0.025325,0.025637,-0.0003119999999999998,4.52234075954875,4.52234075954875
0.3408,0.2,0.2,0.025336,0.025336,0.025637,-0.0003009999999999992,4.52180719824061,4.52180719824061
0.3416,0.2,0.2,0.025347,0.025347,0.025637,-0.0002899999999999986,4.52123180614023,4.52123180614023
0.3424,0.2,0.2,0.025359,0.025359,0.025637,-0.00027800000000000047,4.52061778686916,4.52061778686916
0.3432,0.2,0.2,0.025371,0.025371,0.025637,-0.0002659999999999989,4.51996839775055,4.51996839775055
0.344,0.2,0.2,0.025384,0.025384,0.025637,-0.00025299999999999975,4.51928693672706,4.51928693672706
0.3448,0.2,0.2,0.025398,0.025398,0.025637,-0.00023899999999999963,4.51857672947496,4.51857672947496
0.3456,0.2,0.2,0.025412,0.025412,0.025637,-0.0002249999999999995,4.51784111675328,4.51784111675328
0.3464,0.2,0.2,0.025427,0.025427,0.025637,-0.00020999999999999838,4.51708344202599,4.51708344202599
0.3472,0.2,0.2,0.025442,0.025442,0.025637,-0.00019500000000000073,4.51630703939282,4.51630703939282
0.348,0.2,0.2,0.025457,0.025457,0.025637,-0.0001799999999999996,4.51551522186304,4.51551522186304
0.3488,0.2,0.2,0.025473,0.025473,0.025637,-0.00016400000000000095,4.51471127000429,4.51471127000429
0.3496,0.2,0.2,0.025489,0.025489,0.025637,-0.00014799999999999883,4.51389842099682,4.51389842099682
0.3504,0.2,0.2,0.025505,0.025505,0.025637,-0.00013200000000000017,4.51307985812156,4.51307985812156
0.3512,0.2,0.2,0.02552,0.02552,0.025637,-0.00011699999999999905,4.51225870070825,4.51225870070825
0.352,0.2,0.2,0.025536,0.025536,0.025637,-0.0001010000000000004,4.51143799456777,4.51143799456777
0.3528,0.2,0.2,0.025552,0.025552,0.025637,-8.500000000000174e-05,4.51062070293088,4.51062070293088
0.3536,0.2,0.2,0.025568,0.025568,0.025637,-6.899999999999962e-05,4.50980969791317,4.50980969791317
0.3544,0.2,0.2,0.025584,0.025584,0.025637,-5.300000000000096e-05,4.50900775252378,4.50900775252378
0.3552,0.2,0.2,0.025599,0.025599,0.025637,-3.799999999999984e-05,4.50821753323357,4.50821753323357
0.356,0.2,0.2,0.025614,0.025614,0.025637,-2.2999999999998716e-05,4.50744159311558,4.50744159311558
0.3568,0.2,0.2,0.025629,0.025629,0.025637,-8.000000000001062e-06,4.50668236556891,4.50668236556891
0.3576,0.2,0.2,0.025643,0.025643,0.025637,5.999999999999062e-06,4.50594215863449,4.50594215863449
0.3584,0.2,0.2,0.025657,0.025657,0.025637,1.9999999999999185e-05,4.50522314990908,4.50522314990908
0.3592,0.2,0.2,0.025671,0.025671,0.025637,3.399999999999931e-05,4.50452738206155,4.50452738206155
0.36,0.2,0.2,0.025684,0.025684,0.025637,4.699999999999843e-05,4.50385675895319,4.50385675895319
0.3608,0.2,0.2,0.025696,0.025696,0.025637,5.9000000000000025e-05,4.50321304236171,4.50321304236171
0.3616,0.2,0.2,0.025708,0.025708,0.025637,7.100000000000162e-05,4.50259784930615,4.50259784930615
0.3624,0.2,0.2,0.02572,0.02572,0.025637,8.299999999999974e-05,4.50201264996809,4.50201264996809
0.3632,0.2,0.2,0.02573,0.02573,0.025637,9.299999999999933e-05,4.50145876620212,4.50145876620212
0.364,0.2,0.2,0.025741,0.025741,0.025637,0.00010399999999999993,4.50093737062689,4.50093737062689
0.3648,0.2,0.2,0.02575,0.02575,0.025637,0.00011299999999999852,4.5004494862856,4.5004494862856
0.3656,0.2,0.2,0.025759,0.025759,0.025637,0.00012200000000000058,4.49999598686334,4.49999598686334
0.3664,0.2,0.2,0.025767,0.025767,0.025637,0.00013000000000000164,4.49957759744675,4.49957759744675
0.3672,0.2,0.2,0.025775,0.025775,0.025637,0.00013799999999999923,4.49919489580947,4.49919489580947
0.368,0.2,0.2,0.025781,0.025781,0.025637,0.0001439999999999983,4.49884831420579,4.49884831420579
0.3688,0.2,0.2,0.025787,0.025787,0.025637,0.00015000000000000083,4.49853814165277,4.49853814165277
0.3696,0.2,0.2,0.025793,0.025793,0.025637,0.0001559999999999999,4.49826452668023,4.49826452668023
0.3704,0.2,0.2,0.025797,0.025797,0.025637,0.00016000000000000042,4.49802748052628,4.49802748052628
0.3712,0.2,0.2,0.025801,0.025801,0.025637,0.00016400000000000095,4.49782688075521,4.49782688075521
0.372,0.2,0.2,0.025805,0.025805,0.025637,0.00016800000000000148,4.49766247527325,4.49766247527325
0.3728,0.2,0.2,0.025807,0.025807,0.025637,0.00017,4.49753388671695,4.49753388671695
0.3736,0.2,0.2,0.025809,0.025809,0.025637,0.00017199999999999854,4.49744061718801,4.49744061718801
0.3744,0.2,0.2,0.02581,0.02581,0.025637,0.00017299999999999954,4.49738205330778,4.49738205330778
0.3752,0.2,0.2,0.025811,0.025811,0.025637,0.00017400000000000054,4.49735747156387,4.49735747156387
0.376,0.2,0.2,0.02581,0.02581,0.025637,0.00017299999999999954,4.49736604392146,4.49736604392146
0.3768,0.2,0.2,0.02581,0.02581,0.025637,0.00017299999999999954,4.49740684367064,4.49740684367064
0.3776,0.2,0.2,0.025808,0.025808,0.025637,0.000171000000000001,4.49747885148188,4.49747885148188
0.3784,0.2,0.2,0.025806,0.025806,0.025637,0.000168999999999999,4.49758096164119,4.49758096164119
0.3792,0.2,0.2,0.025804,0.025804,0.025637,0.00016700000000000048,4.49771198843646,4.49771198843646
0.38,0.2,0.2,0.0258,0.0258,0.025637,0.00016299999999999995,4.49787067266716,4.49787067266716
0.3808,0.2,0.2,0.025797,0.025797,0.025637,0.00016000000000000042,4.49805568824919,4.49805568824919
0.3816,0.2,0.2,0.025793,0.025793,0.025637,0.0001559999999999999,4.49826564888778,4.49826564888778
0.3824,0.2,0.2,0.025788,0.025788,0.025637,0.00015099999999999836,4.49849911479121,4.49849911479121
0.3832,0.2,0.2,0.025783,0.025783,0.025637,0.0001460000000000003,4.49875459939918,4.49875459939918
0.384,0.2,0.2,0.025778,0.025778,0.025637,0.00014099999999999877,4.49903057610001,4.49903057610001
0.3848,0.2,0.2,0.025772,0.025772,0.025637,0.0001349999999999997,4.49932548491179,4.49932548491179
0.3856,0.2,0.2,0.025766,0.025766,0.025637,0.00012900000000000064,4.49963773910357,4.49963773910357
0.3864,0.2,0.2,0.02576,0.02576,0.025637,0.00012300000000000158,4.4999657317332,4.4999657317332
0.3872,0.2,0.2,0.025753,0.025753,0.025637,0.00011600000000000152,4.50030784207994,4.50030784207994
0.388,0.2,0.2,0.025746,0.025746,0.025637,0.00010900000000000146,4.50066244195051,4.50066244195051
0.3888,0.2,0.2,0.025739,0.025739,0.025637,0.0001020000000000014,4.50102790183879,4.50102790183879
0.3896,0.2,0.2,0.025732,0.025732,0.025637,9.500000000000133e-05,4.50140259692017,4.50140259692017
0.3904,0.2,0.2,0.025724,0.025724,0.025637,8.700000000000027e-05,4.50178491286304,4.50178491286304
0.3912,0.2,0.2,0.025717,0.025717,0.025637,8.000000000000021e-05,4.50217325144072,4.50217325144072
0.392,0.2,0.2,0.025709,0.025709,0.025637,7.199999999999915e-05,4.50256603592906,4.50256603592906
0.3928,0.2,0.2,0.025701,0.025701,0.025637,6.400000000000156e-05,4.50296171627537,4.50296171627537
0.3936,0.2,0.2,0.025693,0.025693,0.025637,5.6000000000000494e-05,4.50335877402621,4.50335877402621
0.3944,0.2,0.2,0.025686,0.025686,0.025637,4.900000000000043e-05,4.50375572700269,4.50375572700269
0.3952,0.2,0.2,0.025678,0.025678,0.025637,4.099999999999937e-05,4.5041511337133,4.5041511337133
0.396,0.2,0.2,0.02567,0.02567,0.025637,3.299999999999831e-05,4.50454359749516,4.50454359749516
0.3968,0.2,0.2,0.025663,0.025663,0.025637,2.5999999999998247e-05,4.50493177037664,4.50493177037664
0.3976,0.2,0.2,0.025655,0.025655,0.025637,1.8000000000000654e-05,4.50531435665468,4.50531435665468
0.3984,0.2,0.2,0.025648,0.025648,0.025637,1.1000000000000593e-05,4.50569011618209,4.50569011618209
0.3992,0.2,0.2,0.025641,0.025641,0.025637,4.000000000000531e-06,4.506057867361,4.506057867361
0.4,0.2,0.2,0.025634,0.025634,0.025637,-2.999999999999531e-06,4.50641648983976,4.50641648983976
