Time_s,TrueDisplacement_mm,PredictedDisplacement_mm,DisplacementError_mm,TrueCoilForce_N,PredictedCoilForce_N,CoilForceError_N,IsTrainingSample,IsValidationSample,IsTestingSample
0.1088,4.34578018087032,4.413678901076082,-0.06789872020576215,0.028895,0.02919799092921909,-0.00030299092921909007,True,False,False
0.1096,4.31111376231118,4.3773133499917005,-0.06619958768052037,0.029636,0.02953515239756173,0.00010084760243827054,True,False,False
0.1104,4.27814426528441,4.340297476655078,-0.06215321137066798,0.030353,0.02988300430527182,0.00046999569472818206,False,False,True
0.1112,4.24696105476473,4.3066830106072524,-0.059721955842522156,0.031041,0.030259046656642218,0.0007819533433577816,False,False,True
0.112,4.21764539219244,4.2780386404994495,-0.060393248307009095,0.031698,0.03069849473464681,0.0009995052653531886,True,False,False
0.1128,4.19026993204998,4.248762709156635,-0.05849277710665479,0.032319,0.03115958599284124,0.0011594140071587607,True,False,False
0.1136,4.16489829058061,4.218630612055091,-0.053732321474480926,0.032901,0.03163870277138533,0.0012622972286146714,False,False,True
0.1144,4.14158469594225,4.1901777908966995,-0.04859309495444908,0.03344,0.03213722757472737,0.0013027724252726303,True,False,False
0.1152,4.12037372487684,4.164973047407623,-0.04459932253078325,0.033935,0.032648561546595484,0.0012864384534045162,True,False,False
0.116,4.10130012727567,4.142656614818458,-0.04135648754278787,0.034384,0.03316372525667771,0.001220274743322286,False,True,False
0.1168,4.08438873704884,4.122475979399375,-0.03808724235053429,0.034783,0.03367736127195016,0.0011056387280498417,False,True,False
0.1176,4.06965446553092,4.102434162315726,-0.03277969678480552,0.035133,0.03418628818851729,0.0009467118114827103,True,False,False
0.1184,4.05710237223305,4.082763984870248,-0.02566161263719824,0.035432,0.03468213016618621,0.0007498698338137891,True,False,False
0.1192,4.04672780696996,4.065801386877924,-0.01907357990796399,0.03568,0.035122126360634054,0.0005578736393659495,True,False,False
0.12,4.03851661710519,4.052481761939208,-0.01396514483401834,0.035877,0.035468640964668764,0.00040835903533123497,True,False,False
0.1208,4.03244541372353,4.044692783112817,-0.012247369389286611,0.036023,0.03570704079877649,0.0003159592012235077,False,True,False
0.1216,4.02848189083053,4.03985992245906,-0.011378031628529683,0.036118,0.03587512740631664,0.00024287259368335756,True,False,False
0.1224,4.0265851920894,4.035983901952832,-0.009398709863432053,0.036163,0.036007943713780535,0.00015505628621946543,True,False,False
0.1232,4.0267063200613,4.033424563746833,-0.006718243685533309,0.03616,0.036101562276232804,5.843772376719347e-05,False,True,False
0.124,4.02878858335855,4.03204150645646,-0.003252923097909921,0.03611,0.03615873714480692,-4.8737144806916544e-05,True,False,False
0.1248,4.03276807751425,4.031560372584122,0.0012077049301284504,0.036015,0.03618435091612444,-0.00016935091612443887,True,False,False
0.1256,4.03857419569103,4.032044031796801,0.006530163894229446,0.035875,0.03617874510713626,-0.00030374510713626623,True,False,False
0.1264,4.0461301655798,4.03356602049755,0.012564145082250455,0.035694,0.036141930675605526,-0.000447930675605529,False,True,False
0.1272,4.05535360896607,4.036215441739576,0.019138167226493863,0.035474,0.036073364299110344,-0.0005993642991103457,True,False,False
0.128,4.06615712046445,4.040099377491647,0.026057742972803055,0.035216,0.03597190271769742,-0.0007559027176974251,True,False,False
0.1288,4.07797381931457,4.0453427378715014,0.03263108144306859,0.034935,0.03583584382549384,-0.0009008438254938383,True,False,False
0.1296,4.09108619655797,4.052080873583062,0.039005322974907664,0.034624,0.03566313669450033,-0.0010391366945003283,True,False,False
0.1304,4.1055265887537,4.060446459223323,0.0450801295303771,0.034284,0.03545177331462323,-0.0011677733146232272,True,False,False
0.1312,4.12124038672463,4.070547368285637,0.05069301843899332,0.033915,0.03520038853120587,-0.0012853885312058694,True,False,False
0.132,4.13814170319925,4.082527620552705,0.05561408264654499,0.03352,0.03490532701709731,-0.0013853270170973084,False,False,True
0.1328,4.1561326209184,4.096795001952053,0.05933761896634682,0.033102,0.034550946565428765,-0.0014489465654287659,False,False,True
0.1336,4.17511011306804,4.112652330091462,0.062457782976578,0.032665,0.03416379829283888,-0.0014987982928388807,True,False,False
0.1344,4.19496878893748,4.129771273035018,0.06519751590246248,0.032211,0.03375335518555397,-0.0015423551855539702,False,False,True
0.1352,4.21560221939357,4.147720412192608,0.06788180720096193,0.031743,0.03333135985648873,-0.0015883598564887316,True,False,False
0.136,4.23690376965187,4.166068555123999,0.07083521452787078,0.031265,0.03290929421511008,-0.00164429421511008,False,False,True
0.1368,4.25876724893742,4.184421635661131,0.07434561327628852,0.030779,0.03248096164636771,-0.0017019616463677112,True,False,False
0.1376,4.28108747802188,4.20248471666722,0.07860276135466027,0.030287,0.03205700442112866,-0.0017700044211286584,True,False,False
0.1384,4.30376080556099,4.220888794002572,0.08287201155841828,0.029794,0.031640130476606534,-0.0018461304766065334,True,False,False
0.1392,4.32668558104456,4.240091293493643,0.08659428755091714,0.029301,0.031220629864947346,-0.0019196298649473455,True,False,False
0.14,4.34976258502093,4.260652765312735,0.08910981970819432,0.02881,0.03078657917014472,-0.0019765791701447204,True,False,False
0.1408,4.37289541556031,4.283076845245372,0.08981857031493856,0.028324,0.03032747674595847,-0.0020034767459584726,True,False,False
0.1416,4.3959908300839,4.30457808289596,0.09141274718794001,0.027845,0.02987748615838869,-0.0020324861583886876,True,False,False
0.1424,4.41895904245099,4.325133900968021,0.09382514148296917,0.027374,0.029437719848679853,-0.002063719848679854,True,False,False
0.1432,4.44171397610153,4.347694726195514,0.09401924990601618,0.026913,0.028973888236555872,-0.0020608882365558724,True,False,False
0.144,4.46417347491063,4.371827971547272,0.092345503363358,0.026464,0.028498661920496573,-0.0020346619204965714,True,False,False
0.1448,4.48625947414045,4.395705177541819,0.09055429659863101,0.026028,0.02801932553011641,-0.0019913255301164112,True,False,False
0.1456,4.5078981344376,4.413771971175124,0.09412616326247569,0.025605,0.027526759752408453,-0.0019217597524084536,True,False,False
0.1464,4.52901994220807,4.433264404236858,0.09575553797121206,0.025196,0.027094168095180986,-0.0018981680951809868,True,False,False
0.1472,4.54955977990995,4.452070981246259,0.09748879866369098,0.024803,0.026712687133451637,-0.0019096871334516388,True,False,False
0.148,4.56945696985401,4.472734032053675,0.09672293780033492,0.024427,0.026319252179561773,-0.0018922521795617722,True,False,False
0.1488,4.58865529501307,4.493787544765421,0.09486775024764871,0.024066,0.025936402802955862,-0.0018704028029558617,False,True,False
0.1496,4.60710300014,4.515289248850139,0.09181375128986158,0.023723,0.025521216696385934,-0.0017982166963859333,True,False,False
0.1504,4.62475277620841,4.535038889710137,0.08971388649827361,0.023397,0.025145212583043124,-0.0017482125830431232,True,False,False
0.1512,4.64156173084497,4.554553023737557,0.0870087071074126,0.023089,0.024716877845576805,-0.0016278778455768063,False,True,False
0.152,4.65749134704366,4.57322621472013,0.08426513232353017,0.022798,0.024318462024761265,-0.0015204620247612662,True,False,False
0.1528,4.67250743206254,4.591083287318775,0.08142414474376469,0.022527,0.023932806062537712,-0.0014058060625377136,True,False,False
0.1536,4.68658005802263,4.606062334125651,0.08051772389697831,0.022273,0.023581896482340752,-0.001308896482340751,False,False,True
0.1544,4.69968349537232,4.627233760443185,0.07244973492913509,0.022038,0.02326754633739501,-0.0012295463373950127,True,False,False
0.1552,4.71179614006392,4.6471636992960015,0.06463244076791863,0.021822,0.02296936323051465,-0.0011473632305146475,True,False,False
0.156,4.72290043501927,4.664392353200694,0.0585080818185757,0.021624,0.022688308248840904,-0.0010643082488409027,True,False,False
0.1568,4.73298278624475,4.679663105085636,0.05331968115911412,0.021445,0.022425771658570955,-0.0009807716585709565,False,True,False
0.1576,4.74203347379348,4.693490379970266,0.048543093823214534,0.021285,0.02218243261273216,-0.0008974326127321602,True,False,False
0.1584,4.7500465576625,4.7059406282280225,0.044105929434477886,0.021144,0.021958346356713638,-0.0008143463567136383,True,False,False
0.1592,4.75701977864831,4.717091984642875,0.039927794005435224,0.021021,0.021753243968745225,-0.0007322439687452234,True,False,False
0.16,4.76295445416102,4.727024478004045,0.03592997615697424,0.020916,0.021566672984524325,-0.0006506729845243246,True,False,False
0.1608,4.76785536900386,4.735813303147048,0.03204206585681213,0.02083,0.021398111084008388,-0.0005681110840083867,True,False,False
0.1616,4.77173066115659,4.743524825639115,0.028205835517474576,0.020762,0.02124705010093223,-0.0004850501009322321,True,False,False
0.1624,4.77459170264623,4.750214678351031,0.024377024295199057,0.020712,0.021113051268197177,-0.00040105126819717576,True,False,False
0.1632,4.7764529756442,4.755927940492456,0.020525035151743865,0.02068,0.020995761654515728,-0.00031576165451572755,False,False,True
0.164,4.77733194398594,4.760700569894509,0.016631374091431006,0.020664,0.020894898640913814,-0.0002308986409138153,True,False,False
0.1648,4.7772489203661,4.764561702200222,0.012687218165877923,0.020666,0.0208102357669534,-0.0001442357669533996,False,True,False
0.1656,4.77622692951492,4.7675366661962935,0.008690263318626101,0.020684,0.02074154154988836,-5.75415498883583e-05,True,False,False
0.1664,4.77429156770818,4.76973412690066,0.004557440807519519,0.020718,0.02070505493810461,1.2945061895391907e-05,True,False,False
0.1672,4.77147085900199,4.771192793634662,0.0002780653673282174,0.020767,0.020702721847704744,6.427815229525721e-05,True,False,False
0.168,4.76779510861559,4.771841429185707,-0.00404632057011689,0.020832,0.020713870915116554,0.00011812908488344556,True,False,False
0.1688,4.76329675390759,4.771715426010209,-0.008418672102618707,0.020911,0.020737650174256644,0.00017334982574335536,False,False,True
0.1696,4.75801021340499,4.770855717236673,-0.012845503831682592,0.021004,0.02077317022001759,0.0002308297799824069,True,False,False
0.1704,4.75197173434915,4.7675078320864355,-0.015536097737285814,0.02111,0.02084000618308509,0.00026999381691491034,True,False,False
0.1712,4.74521923921787,4.762909601934466,-0.017690362716596297,0.021229,0.020923720297387788,0.0003052797026122135,True,False,False
0.172,4.73779217166893,4.7570699220094275,-0.019277750340497057,0.02136,0.021016798733432415,0.0003432012665675853,True,False,False
0.1728,4.72973134232693,4.750099153453363,-0.02036781112643382,0.021503,0.021138226272416016,0.0003647737275839849,False,True,False
0.1736,4.72107877480382,4.74256432940184,-0.02148555459802015,0.021657,0.02127118366108021,0.0003858163389197887,True,False,False
0.1744,4.71187755230424,4.734545167687992,-0.02266761538375217,0.021821,0.021411259030044583,0.0004097409699554168,True,False,False
0.1752,4.70217166512189,4.726094926608853,-0.023923261486963554,0.021994,0.021557645613998658,0.0004363543860013419,False,False,True
0.176,4.69200585928452,4.7170257981109645,-0.025019938826444488,0.022176,0.02171554698070902,0.00046045301929098156,True,False,False
0.1768,4.68142548655467,4.7064463558999465,-0.025020869345276253,0.022366,0.02190782148063934,0.0004581785193606622,True,False,False
0.1776,4.67047635594517,4.695565908196997,-0.025089552251826852,0.022564,0.022104478172674927,0.00045952182732507396,True,False,False
0.1784,4.65920458686329,4.68442757424614,-0.02522298738284956,0.022768,0.022304946796559533,0.0004630532034404673,False,False,True
0.1792,4.64765646396032,4.673086591155868,-0.02543012719554749,0.022978,0.022508908207441985,0.0004690917925580136,False,False,True
0.18,4.63587829373433,4.661638224563654,-0.025759930829323707,0.023193,0.022716066545717756,0.0004769334542822426,True,False,False
0.1808,4.62391626291719,4.6500454424264435,-0.026129179509253753,0.023413,0.022925301380106754,0.00048769861989324606,True,False,False
0.1816,4.61181629867169,4.638338134220209,-0.026521835548519057,0.023636,0.023136005011328703,0.0004999949886712977,True,False,False
0.1824,4.59962393063252,4.626551692401364,-0.02692776176884415,0.023862,0.023347597591084613,0.0005144024089153883,True,False,False
0.1832,4.58738415484662,4.61472188634279,-0.02733773149616958,0.02409,0.02355949150932661,0.0005305084906733898,True,False,False
0.184,4.57514129970044,4.602884579646489,-0.027743279946048638,0.02432,0.023771090937684477,0.0005489090623155245,True,False,False
0.1848,4.5629388939663,4.591075899755988,-0.02813700578968792,0.02455,0.02398179000317179,0.0005682099968282103,True,False,False
0.1856,4.5508195371518,4.5793322049761525,-0.028512667824352356,0.02478,0.02419097940850114,0.0005890205914988594,True,False,False
0.1864,4.53882477239519,4.56767842833139,-0.028853655936199374,0.025009,0.02439929127963313,0.0006097087203668708,True,False,False
0.1872,4.52699496221198,4.5558345444427095,-0.02883958223072991,0.025236,0.024643712404581058,0.0005922875954189437,True,False,False
0.188,4.51536916746139,4.544168649933477,-0.028799482472086524,0.02546,0.02488373250376834,0.0005762674962316583,True,False,False
0.1888,4.50398502996253,4.532713654322868,-0.02872862436033774,0.025681,0.02511866352098507,0.0005623364790149285,True,False,False
0.1896,4.49287865924689,4.521499381126473,-0.028620721879582867,0.025898,0.025347879608155786,0.0005501203918442145,False,True,False
0.1904,4.48208452398343,4.510553255728847,-0.02846873174541642,0.02611,0.02557080228670189,0.0005391977132981098,True,False,False
0.1912,4.47163534865223,4.499899014444608,-0.02826366579237849,0.026317,0.02578693149453719,0.0005300685054628086,True,False,False
0.192,4.46156201607181,4.489556827016291,-0.027994810944480975,0.026517,0.025995834514161393,0.000521165485838606,True,False,False
0.1928,4.45189347640121,4.479542839603124,-0.027649363201914134,0.02671,0.02619716320830838,0.0005128367916916211,False,True,False
0.1936,4.44265666324027,4.470233379741859,-0.02757671650158855,0.026895,0.026391560118520875,0.0005034398814791237,True,False,False
0.1944,4.43387641744029,4.461446919749697,-0.027570502309407274,0.027072,0.026578353910592094,0.000493646089407905,True,False,False
0.1952,4.42557541921145,4.452987811710631,-0.027412392499181593,0.02724,0.02675692310956428,0.00048307689043572064,True,False,False
0.196,4.41777412907511,4.444856913109628,-0.02708278403451736,0.027399,0.026927214959800484,0.0004717850401995162,True,False,False
0.1968,4.41049073815731,4.437051491302288,-0.0265607531449783,0.027548,0.02708925139822885,0.0004587486017711487,True,False,False
0.1976,4.40374112825813,4.429566476762107,-0.025825348503976997,0.027686,0.027243102901243887,0.00044289709875611205,True,False,False
0.1984,4.39753884205968,4.422394255776417,-0.02485541371673694,0.027813,0.027388892087356457,0.00042410791264354403,True,False,False
0.1992,4.39189506375632,4.415524840058795,-0.023629776302475314,0.02793,0.027526787318031327,0.0004032126819686725,True,False,False
0.2,4.38681861030582,4.408946931538094,-0.02212832123227404,0.028035,0.027656979583655563,0.00037802041634443784,True,False,False
0.2008,4.38231593341136,4.4026474135211995,-0.02033148010983954,0.028128,0.027779697969964608,0.00034830203003539256,True,False,False
