Epoch,TrainingLoss,ValidationLoss,TrainingRMSE,ValidationRMSE
74,0.1590018553913317,0.013420188799500465,0.44630635665221646,0.16383032500743866
75,0.1590169305405156,0.013409461826086044,0.44633537801829254,0.1637648493051529
76,0.15901054336096754,0.013401600532233715,0.446263194761493,0.16371683776378632
77,0.1590223962610418,0.013399324379861355,0.4461792212995616,0.16370293498039246
78,0.15898506313731725,0.013397326692938805,0.4461625049060041,0.1636907309293747
79,0.15903596529229122,0.01340990699827671,0.446210463615981,0.16376756131649017
80,0.15896628153595058,0.013415957801043987,0.44618184119462967,0.16380450129508972
81,0.15896564603529192,0.013423347845673561,0.44619829004461115,0.1638496071100235
82,0.15885321533476765,0.013457217253744602,0.44587489014322107,0.164056196808815
83,0.15899752215905624,0.013470667414367199,0.4462618814273314,0.16413815319538116
84,0.15894764204594222,0.013479410670697689,0.446199967102571,0.16419140994548798
85,0.1590198313563385,0.013473529368638992,0.44648547673767264,0.16415558755397797
86,0.1589772587811405,0.013463049195706844,0.44629285958680237,0.16409173607826233
87,0.15897066768428142,0.013461279682815075,0.446287064389749,0.16408094763755798
88,0.15898615947331896,0.013450673781335354,0.44632096927274356,0.16401630640029907
89,0.15887895002114502,0.013465040363371372,0.44603134014389734,0.16410386562347412
90,0.1589241246269508,0.01349459309130907,0.4461290335113352,0.1642838567495346
91,0.1588782986033369,0.013527488335967064,0.44618471644141455,0.1644839644432068
92,0.15890777729112993,0.0135439932346344,0.4463502236387946,0.16458427906036377
93,0.1589315927756781,0.013534354977309704,0.44630206240849063,0.16452571749687195
94,0.1588450359942561,0.01355358399450779,0.4461921670220115,0.1646425426006317
95,0.15887853791090575,0.013570159673690796,0.4462364343079654,0.16474318504333496
96,0.1589121879501776,0.01357785053551197,0.44641724499789154,0.16478987038135529
97,0.15893309097737074,0.01356455311179161,0.44648055732250214,0.1647091507911682
98,0.1589015977118503,0.013560978695750237,0.44643600623716007,0.16468745470046997
99,0.15887032516978003,0.013563385233283043,0.44643248414451425,0.16470207273960114
100,0.15885183519937776,0.013574397191405296,0.4462947899645025,0.16476891934871674
101,0.1589234126308425,0.013574537821114063,0.4464464472098784,0.16476976871490479
102,0.15886697901243513,0.013571936637163162,0.4462873102589087,0.1647539734840393
103,0.1588533796708692,0.01358740497380495,0.44627452235330234,0.16484783589839935
104,0.15892270994795996,0.013588500209152699,0.4464023133570498,0.1648544818162918
105,0.1588862485421652,0.01359385997056961,0.446373196488077,0.16488699615001678
106,0.1589094571430575,0.013592436909675598,0.4464168121868914,0.16487835347652435
107,0.15888124166733839,0.013591298833489418,0.4462854564189911,0.1648714542388916
108,0.15884630784223025,0.013604908250272274,0.4462004242972894,0.16495397686958313
109,0.15885186318138783,0.013631901703774929,0.44632446562702005,0.165117546916008
110,0.15882750219580802,0.013652599416673183,0.4464457373727452,0.16524285078048706
111,0.15892641445283184,0.013641186989843845,0.446562878110192,0.16517376899719238
112,0.15888428264720875,0.013630307279527187,0.4464092302051457,0.16510789096355438
113,0.15886057062413206,0.013631285168230534,0.4464123161001639,0.16511380672454834
114,0.15884549323130737,0.013644479215145111,0.4464521563865922,0.16519370675086975
115,0.15885090023617854,0.01364963036030531,0.44637917320836673,0.16522487998008728
116,0.15885959315875714,0.013664329424500465,0.4465673958713358,0.16531382501125336
117,0.158889715178785,0.013650482520461082,0.4465619603341276,0.16523003578186035
118,0.15886728998950936,0.01364260632544756,0.4463632946664637,0.16518236696720123
119,0.15882584617727183,0.013655113987624645,0.44633418863469904,0.16525806486606598
120,0.15887602685358038,0.013659369200468063,0.44653607227585534,0.16528381407260895
121,0.15885074343532324,0.01365624275058508,0.4464290995489467,0.16526488959789276
122,0.15883663030002604,0.013659193180501461,0.4463822204958309,0.165282741189003
123,0.15882407933134923,0.013667999766767025,0.4464484209364111,0.165336012840271
124,0.15888266468589957,0.013665401376783848,0.4465124221010642,0.16532030701637268
125,0.15877776580270042,0.013678164221346378,0.44633096524260263,0.16539748013019562
126,0.1588218373839151,0.013693210668861866,0.446434732187878,0.16548843681812286
127,0.15886026815595952,0.013693146407604218,0.44649018144065683,0.16548804938793182
128,0.15882147391411391,0.013698752969503403,0.4464288712902503,0.16552191972732544
129,0.15881963895464485,0.013705487363040447,0.44652277502146637,0.16556259989738464
130,0.15882149918682195,0.013703648000955582,0.4464073187925599,0.16555148363113403
131,0.15883836133236234,0.013706686906516552,0.4465102167292075,0.16556984186172485
132,0.1587762622670694,0.013721938244998455,0.4463448924097148,0.16566193103790283
133,0.15888724239035087,0.01371458824723959,0.44657168740575964,0.16561755537986755
134,0.15881696555086158,0.01371663250029087,0.44650337912819604,0.16562990844249725
135,0.15878037168559703,0.013724255375564098,0.4464853731068698,0.16567592322826385
136,0.1588220607320016,0.013723510317504406,0.4464725980704481,0.1656714230775833
137,0.15878590958362276,0.013734658248722553,0.4464706995270469,0.16573870182037354
138,0.1588083057325672,0.01374079380184412,0.4465106935663657,0.16577571630477905
139,0.15879259893501346,0.0137502895668149,0.4465612139214169,0.165832981467247
140,0.15882708233865825,0.0137479892000556,0.4467226564884186,0.16581910848617554
141,0.1588146700947122,0.013729482889175415,0.4464584372260354,0.16570746898651123
142,0.15874606849287043,0.013741526752710342,0.4463154856454242,0.16578014194965363
143,0.1588092661801387,0.013759150169789791,0.44657332788814197,0.16588640213012695
144,0.1588039777072316,0.013761156238615513,0.4465460147369992,0.16589850187301636
145,0.15883337282998997,0.01375523116439581,0.4464782401919365,0.1658627837896347
146,0.15884714874184944,0.01374733168631792,0.4465471533211795,0.16581514477729797
147,0.15874420398507605,0.013765101321041584,0.44645192338661716,0.16592228412628174
148,0.15882339011031119,0.013764397241175175,0.4465533332391219,0.1659180372953415
149,0.15875893124294552,0.013774684630334377,0.44649383290247485,0.1659800261259079
150,0.15884168060835113,0.013769860379397869,0.4466461756012656,0.1659509539604187
151,0.1587252329018983,0.013778605498373508,0.4464278282089667,0.16600364446640015
152,0.15878555157475852,0.013784321025013924,0.44650713963942096,0.16603808104991913
153,0.15874463091181082,0.013792821206152439,0.4464292038570751,0.16608926653862
154,0.1587756502188065,0.013584285974502563,0.44657222587953915,0.16482891142368317
155,0.15893608623776923,0.013481337577104568,0.4465062618255615,0.16420315206050873
156,0.15906138066202402,0.01363237202167511,0.44659308005462994,0.16512039303779602
157,0.15890795225277543,0.013719377107918262,0.44662041758949106,0.1656464785337448
158,0.1588928106833588,0.01374365296214819,0.446722111241384,0.16579295694828033
159,0.15879503142257984,0.013753198087215424,0.44662050767378375,0.16585052013397217
160,0.15876365105875515,0.013764829374849796,0.446488620205359,0.16592064499855042
161,0.15882850442589683,0.013768404722213745,0.44666680761358957,0.16594219207763672
162,0.15879236047410153,0.013778317719697952,0.44661164622415195,0.16600191593170166
163,0.15877321671525185,0.01378568820655346,0.4465110715139996,0.16604630649089813
164,0.1587529947811907,0.013794919475913048,0.4464673413471742,0.16610188782215118
165,0.15880518732592463,0.013799287378787994,0.4466299373995174,0.16612818837165833
166,0.15875662863254547,0.013804944232106209,0.446573367850347,0.16616223752498627
167,0.15880938903005284,0.01379803940653801,0.44667102599685843,0.16612067818641663
168,0.1587766424160112,0.013796405866742134,0.44648269428448245,0.1661108434200287
169,0.1587870665402575,0.013800865970551968,0.4465261413292451,0.1661376953125
170,0.1587656026028774,0.013810580596327782,0.4465569420294328,0.16619615256786346
171,0.15881013595075769,0.01380856055766344,0.4466340006752448,0.16618399322032928
172,0.15872330552983013,0.013819635845720768,0.4465055120262233,0.16625063121318817
173,0.15875794099305163,0.013830008916556835,0.44666951217434625,0.16631300747394562
174,0.15873356612229889,0.013836489990353584,0.44653582776134665,0.16635197401046753
175,0.15872943913564086,0.013848457485437393,0.44656952944668854,0.16642390191555023
176,0.1587647653438828,0.01385200023651123,0.4467185457999056,0.16644518077373505
177,0.158720430071381,0.013857819139957428,0.4466256763447415,0.1664801388978958
178,0.15874953284351664,0.013861355371773243,0.4467344324697148,0.16650138795375824
179,0.15873646782711148,0.013860384933650494,0.4466631588610736,0.16649556159973145
180,0.1587434735741805,0.013864733278751373,0.44669541106982663,0.16652166843414307
181,0.1587437980977649,0.013857358135282993,0.4465847922997041,0.16647736728191376
182,0.15879049427299338,0.013843965716660023,0.4466723014007915,0.16639691591262817
183,0.15872530999000778,0.013845952227711678,0.4465595151890408,0.16640885174274445
184,0.15872661108997735,0.013858264312148094,0.44656611708077515,0.1664828211069107
185,0.15871038821271874,0.013874154537916183,0.4465142014351758,0.1665782332420349
186,0.1586779346689582,0.01390114612877369,0.4465580630031499,0.16674019396305084
187,0.15875680655749005,0.013900063931941986,0.4467270469123667,0.16673369705677032
188,0.15872382952577688,0.01389799453318119,0.44665818322788586,0.16672128438949585
189,0.1587336751717058,0.013895975425839424,0.4467451017011296,0.16670918464660645
190,0.1587849428707903,0.013878367841243744,0.4467700299891559,0.16660353541374207
191,0.15875704010779207,0.013863452710211277,0.4467072148214687,0.16651397943496704
192,0.15878583524714818,0.013844465836882591,0.4465704011646184,0.16639991104602814
193,0.15873459273610602,0.013848177157342434,0.4465440267866308,0.16642221808433533
194,0.158727297982709,0.013860547915101051,0.4465821473435922,0.16649653017520905
195,0.1587780727158216,0.013854746706783772,0.4466906569220803,0.16646169126033783
196,0.1587510680441152,0.013849792070686817,0.44662453911521216,0.16643191874027252
197,0.15870749967342074,0.01385811623185873,0.4465052898634564,0.16648192703723907
198,0.15875575666061856,0.01386817917227745,0.4465938603336161,0.16654236614704132
199,0.15874651197174733,0.013878017663955688,0.4466785578565164,0.16660141944885254
200,0.15872565762732516,0.013880502432584763,0.44663510607047513,0.16661633551120758
201,0.15875796905972742,0.013877350836992264,0.4467267245054245,0.1665974259376526
202,0.15872561774978583,0.013876532204449177,0.44666328687559476,0.16659250855445862
203,0.15874645219777117,0.013874837197363377,0.4466696205464276,0.16658233106136322
204,0.15871222685514527,0.013879845850169659,0.4465995369987054,0.1666124016046524
205,0.1587045964869586,0.013889403082430363,0.4465276382186196,0.16666975617408752
206,0.15868984141641043,0.013912459835410118,0.44661136107011273,0.16680803894996643
207,0.158712403383106,0.013920608907938004,0.4466744444587014,0.16685688495635986
208,0.15866736039011317,0.013935725204646587,0.4466569633646445,0.16694745421409607
209,0.1586901114576242,0.013944974169135094,0.4466925066980449,0.1670028418302536
210,0.15873780914328314,0.013941123150289059,0.446808705275709,0.16697977483272552
211,0.15872133277695288,0.013932189904153347,0.446681218391115,0.16692626476287842
212,0.15868427680635994,0.013936853036284447,0.44666431776501914,0.16695420444011688
213,0.1587163841521198,0.013935403898358345,0.4466695067557422,0.16694551706314087
214,0.15869662817567587,0.013939501717686653,0.4467208141630346,0.16697007417678833
215,0.1586823521435938,0.01394288707524538,0.44667955420233985,0.16699033975601196
216,0.15871068949557163,0.013943883590400219,0.4467839361591773,0.1669963151216507
217,0.15874012347988106,0.013932358473539352,0.4468157013708895,0.1669272780418396
218,0.15873639539561488,0.013915716670453548,0.4467090158299966,0.16682755947113037
219,0.15874402656812558,0.013905528001487255,0.44667237861589953,0.1667664647102356
220,0.15874033273113045,0.013898944482207298,0.44659984789111395,0.1667269915342331
221,0.15870894335040991,0.013905679807066917,0.44658700309016486,0.16676738858222961
222,0.15867998895489357,0.01391754299402237,0.44655742970379914,0.16683849692344666
223,0.15870980253781786,0.013927428051829338,0.4467119411988692,0.1668977439403534
224,0.1586874506266957,0.013932949863374233,0.446667725389654,0.16693082451820374
225,0.15870037717236715,0.013937408104538918,0.4466885531490499,0.1669575273990631
226,0.15869361657479947,0.0139436274766922,0.4467078582807021,0.16699478030204773
227,0.15869483546438543,0.013945833779871464,0.44666115939617157,0.16700798273086548
228,0.15872039430012758,0.013943121768534184,0.44673672115260904,0.16699174046516418
229,0.15872043468566102,0.013941132463514805,0.4467321525920521,0.1669798344373703
230,0.15869692382826048,0.013937736861407757,0.44664831120859494,0.1669594943523407
231,0.15871657617390156,0.013934612274169922,0.4466503628275611,0.16694077849388123
232,0.15867993125522678,0.013944263570010662,0.44667154076424515,0.16699858009815216
233,0.15867702662944794,0.013953465968370438,0.4466466585343534,0.167053684592247
234,0.1586553562347862,0.013966751284897327,0.4467239630493251,0.1671331822872162
235,0.15867972128431906,0.013971672393381596,0.4467064027081836,0.16716262698173523
236,0.15868444482541896,0.013975092209875584,0.44675716757774353,0.16718308627605438
237,0.15868746565485542,0.01397132221609354,0.4467639990828254,0.1671605408191681
238,0.15866516081785614,0.013971797190606594,0.4466498595747081,0.16716337203979492
239,0.1586614784530618,0.013979204930365086,0.44669659300283954,0.16720768809318542
240,0.15871136546642942,0.013975937850773335,0.4467695606025783,0.1671881377696991
241,0.15869092886251482,0.013973663561046124,0.44676103646104987,0.1671745479106903
242,0.15873768726702442,0.013958411291241646,0.44674325260249054,0.167083278298378
243,0.15867294709790836,0.0139561602845788,0.4466550810770555,0.16706980764865875
244,0.15863716953688048,0.013972007669508457,0.4466396895321933,0.1671646386384964
245,0.15867195532403208,0.0139861349016428,0.44678234512155707,0.16724912822246552
246,0.15867851606824182,0.013988539576530457,0.4467313533479517,0.16726350784301758
247,0.1586881153370169,0.013989882543683052,0.44677324254404416,0.16727152466773987
248,0.15869188685478133,0.01398414745926857,0.44681483236226166,0.16723723709583282
249,0.1587041715498675,0.013976857997477055,0.44680900126695633,0.16719365119934082
250,0.15866082208231091,0.013978967443108559,0.4466488950631835,0.16720625758171082
251,0.15867370350117033,0.01398393977433443,0.44672633842988446,0.16723600029945374
252,0.15866229183633218,0.01399109698832035,0.44668303565545514,0.16727879643440247
253,0.15866635354574432,0.013998578302562237,0.4467081732370637,0.1673235148191452
254,0.15866356520828875,0.014002341777086258,0.4467544806274501,0.16734600067138672
255,0.15874556430869483,0.013985535129904747,0.4468629109588536,0.1672455370426178
256,0.15864312805404718,0.013988814316689968,0.4467272372408347,0.1672651469707489
257,0.15870588247410275,0.013979898765683174,0.44677290320396423,0.16721183061599731
258,0.15864430799741636,0.01398387085646391,0.4466770169409839,0.1672355830669403
259,0.1586450454355641,0.013995536603033543,0.4467004422437061,0.1673053354024887
260,0.15865600236098876,0.014003236778080463,0.4467659531669183,0.1673513501882553
261,0.15870545169507916,0.013998362235724926,0.4467962370677428,0.16732221841812134
262,0.15865469973703678,0.013996709138154984,0.4466838850216432,0.16731233894824982
263,0.15861938910728152,0.014008983038365841,0.44661312211643567,0.16738568246364594
264,0.15868942985649814,0.014011770486831665,0.4468260840936141,0.16740232706069946
265,0.1586272003637119,0.01402105949819088,0.4466987584124912,0.16745781898498535
266,0.15867591772059148,0.014022188261151314,0.44679660485549405,0.16746455430984497
267,0.15861963383345443,0.014033050276339054,0.44677751579067926,0.1675294041633606
268,0.1586590037173168,0.014032678678631783,0.4467852542346174,0.1675271838903427
269,0.15864499607546764,0.014035391621291637,0.44674824516881595,0.16754338145256042
270,0.15867026666687292,0.01403309777379036,0.4468396455049515,0.16752968728542328
271,0.15864682747897776,0.014033697545528412,0.446773497895761,0.1675332635641098
272,0.1586139557713812,0.014041556045413017,0.44670895487070084,0.16758017241954803
273,0.15861665283922444,0.014057790860533714,0.4468372023918412,0.16767701506614685
274,0.15865853949534622,0.014057297259569168,0.44691177389838477,0.16767407953739166
275,0.15868666175414214,0.014041691087186337,0.44690316170454025,0.1675809770822525
276,0.15867052269591528,0.014027519151568413,0.4467815072699027,0.16749638319015503
277,0.15866294075650247,0.014022480696439743,0.4467943405563181,0.16746629774570465
278,0.15869821392169053,0.01401322241872549,0.44680791280486365,0.16741099953651428
279,0.15865743630142373,0.014011821709573269,0.44672417505220935,0.16740263998508453
280,0.1586605725725266,0.014011441729962826,0.44675814495845273,0.16740037500858307
281,0.15863471854986114,0.014016696251928806,0.4466767873276364,0.1674317568540573
282,0.15868594412776557,0.014015127904713154,0.4467769210988825,0.16742238402366638
283,0.15866417780687864,0.014012511819601059,0.44667956639419903,0.16740676760673523
284,0.1586356444538317,0.014020746573805809,0.4467443356459791,0.16745594143867493
285,0.15864641244777225,0.014024540781974792,0.4467398422685536,0.16747860610485077
286,0.15864040626382286,0.014029993675649166,0.44671267338774423,0.16751115024089813
287,0.15866652021015232,0.014028738252818584,0.44680960408665915,0.16750365495681763
288,0.15866706452586435,0.014024599455296993,0.4467834024266763,0.16747894883155823
289,0.15862348760393533,0.014028811827301979,0.44675643809817056,0.16750410199165344
290,0.1586469394916838,0.014030562713742256,0.44677269052375446,0.16751454770565033
291,0.15861547361551362,0.014040028676390648,0.44668850573626434,0.1675710529088974
292,0.15867241446606137,0.014038330875337124,0.4468225579370152,0.16756092011928558
293,0.15864659591831945,0.014037638902664185,0.4468079134821892,0.1675567924976349
294,0.15863284582949497,0.014037691988050938,0.4466768191619353,0.16755710542201996
295,0.1586544023064727,0.014040619134902954,0.4467096531933004,0.16757456958293915
296,0.15863862608305432,0.014043929055333138,0.44672073220664804,0.1675943285226822
297,0.15862536277960648,0.01405365765094757,0.4467387761582028,0.16765236854553223
298,0.15863750747997651,0.014058321714401245,0.4467334611849351,0.16768018901348114
299,0.1586343530057506,0.014061149209737778,0.44679648022760043,0.16769704222679138
300,0.15860475625165485,0.014067008160054684,0.446743213317611,0.16773197054862976
301,0.15863040199672634,0.01407042145729065,0.44678011536598206,0.16775232553482056
302,0.15865023332563313,0.014069613069295883,0.4468333423137665,0.16774751245975494
303,0.15863762262531303,0.014068706892430782,0.4468428296121684,0.16774210333824158
304,0.15860110826113008,0.014072513207793236,0.44672200219197705,0.1677647978067398
305,0.15862559679556976,0.014076333492994308,0.44682030515237287,0.167787566781044
306,0.15861814735795965,0.014080697670578957,0.4468607462265275,0.16781356930732727
307,0.1586048723283139,0.01408266182988882,0.44677431000904605,0.16782528162002563
308,0.15863318368792534,0.014081080444157124,0.4467763914303346,0.16781584918498993
309,0.15862513714554635,0.014082225039601326,0.4468147598884322,0.1678226739168167
310,0.15861507462845606,0.014087996445596218,0.4468427794900807,0.1678570657968521
311,0.1586177149279551,0.014091577380895615,0.4468353905461051,0.1678783893585205
312,0.1586247827773067,0.014091277495026588,0.446805131028999,0.16787660121917725
313,0.15863511647859757,0.014089739881455898,0.4468701393766837,0.16786745190620422
314,0.1586308750662614,0.014086349867284298,0.4468397315252911,0.16784724593162537
315,0.1586211849088696,0.014085311442613602,0.4467741440642964,0.16784106194972992
316,0.15861987517299977,0.014087573625147343,0.4468158246441321,0.16785454750061035
317,0.15861857479268854,0.014090286567807198,0.4468145018274134,0.16787070035934448
318,0.15860710826448418,0.014094009064137936,0.44684023274616763,0.16789287328720093
319,0.15859209483658726,0.014100794680416584,0.4468239525502378,0.16793328523635864
320,0.15859535006298262,0.014108246192336082,0.4468500844456933,0.16797766089439392
321,0.15862817596644163,0.014105699956417084,0.4468930167230693,0.16796249151229858
322,0.15864480257203634,0.014092995785176754,0.44690095294605603,0.16788683831691742
323,0.1586134436709637,0.01408841647207737,0.4468344030055133,0.16785956919193268
324,0.15861221741546283,0.014088538475334644,0.4468212595040148,0.16786028444766998
325,0.15861359276724132,0.014088209718465805,0.44681385498155246,0.1678583323955536
326,0.15862359711900353,0.014086693525314331,0.4468230354514989,0.16784930229187012
327,0.15861124291338705,0.014087295159697533,0.4467776241627606,0.16785287857055664
328,0.1586020619354465,0.014091585762798786,0.4468354061245918,0.16787844896316528
329,0.15863834613595496,0.01408886443823576,0.44686873053962534,0.16786223649978638
330,0.15858775305307724,0.01409274060279131,0.44674133441664954,0.16788531839847565
331,0.15859874892471867,0.014101377688348293,0.4468109153888442,0.1679367572069168
332,0.15862375328486616,0.014101999811828136,0.44680233028802,0.16794046759605408
333,0.15859915887598286,0.014106483198702335,0.44679391384124756,0.16796715557575226
334,0.15861324877054853,0.014110692776739597,0.4468557949770581,0.1679922193288803
335,0.1586341680958867,0.014106867834925652,0.4469046511433341,0.1679694503545761
336,0.15857043210417032,0.014112249948084354,0.4467983692884445,0.16800148785114288
337,0.15861493882469155,0.014116457663476467,0.446906448087909,0.16802653670310974
338,0.15862106252461672,0.01411159336566925,0.4468704583969983,0.1679975837469101
339,0.15862451426007532,0.01410612277686596,0.4468957077373158,0.16796500980854034
340,0.158623788675124,0.014100071974098682,0.44686696475202387,0.16792897880077362
341,0.1585928563621234,0.014100641943514347,0.44676273045214737,0.16793237626552582
342,0.1586036516607485,0.014105022884905338,0.44678113067691977,0.16795846819877625
343,0.1586143978109414,0.014109481126070023,0.44683689691803674,0.1679850071668625
344,0.15856794797053392,0.014118824154138565,0.44676385684446857,0.16804061830043793
345,0.15861287399787793,0.014122611843049526,0.44691043347120285,0.16806314885616302
346,0.15860559054735032,0.014121969230473042,0.4468835002996705,0.1680593341588974
347,0.15862034307792783,0.014117746613919735,0.44688138975338504,0.16803419589996338
348,0.1586046269248155,0.014113851822912693,0.44680632718584756,0.16801102459430695
349,0.1585986054163765,0.014119102619588375,0.44689503379843454,0.16804227232933044
350,0.1586092213507403,0.014119460247457027,0.44691014899448916,0.16804440319538116
351,0.15858765856616877,0.0141199491918087,0.44678509303114633,0.16804730892181396
352,0.1586223292079839,0.014118039980530739,0.4468777579340068,0.16803595423698425
353,0.15859870612621307,0.014118676073849201,0.44683809036558325,0.1680397391319275
354,0.15861889732662926,0.014115268364548683,0.4468755864284255,0.16801945865154266
355,0.15863386198708956,0.014105945825576782,0.4468297985467044,0.16796396672725677
356,0.15858596736903896,0.014109218493103981,0.4467818615111438,0.16798344254493713
357,0.15859184388748623,0.01411465834826231,0.446829498491504,0.16801582276821136
358,0.15861313591118564,0.014114802703261375,0.44682925126769324,0.1680166870355606
359,0.15860192456536673,0.014115980826318264,0.4468126351183111,0.16802369058132172
360,0.15860816023566507,0.014116994105279446,0.4468419321558692,0.16802972555160522
361,0.15860236317596652,0.014115358702838421,0.4468391700224443,0.16801999509334564
362,0.1585774045776237,0.014118635095655918,0.4467741217125546,0.1680394858121872
363,0.15860243611545724,0.014120955020189285,0.4468064552003687,0.1680532991886139
364,0.15858590526675637,0.014127850532531738,0.4468530843203718,0.16809432208538055
365,0.15857699085873636,0.014132782816886902,0.4467926668849858,0.16812366247177124
366,0.158581244928593,0.014140445739030838,0.4468472010710023,0.16816923022270203
367,0.15855123470960694,0.013744900934398174,0.4466202848336913,0.16580048203468323
