Time_s,TrueDisplacement_mm,PredictedDisplacement_mm,DisplacementError_mm,TrueCoilForce_N,PredictedCoilForce_N,CoilForceError_N,IsTrainingSample,IsValidationSample,IsTestingSample
0.1064,4.45936713636438,4.59694792329633,-0.13758078693195053,0.026561,0.02659847155122098,-3.747155122097931e-05,True,False,False
0.1072,4.42025804629284,4.59694792329633,-0.17668987700348993,0.027349,0.02659847155122098,0.0007505284487790177,True,False,False
0.108,4.38204661435952,4.59694792329633,-0.2149013089368106,0.028134,0.02659847155122098,0.0015355284487790187,True,False,False
0.1088,4.34578018087032,4.59694792329633,-0.25116774242601014,0.028895,0.02659847155122098,0.00229652844877902,True,False,False
0.1096,4.31111376231118,4.59694792329633,-0.28583416098515,0.029636,0.02659847155122098,0.0030375284487790186,True,False,False
0.1104,4.27814426528441,4.59694792329633,-0.31880365801192045,0.030353,0.02659847155122098,0.003754528448779021,True,False,False
0.1112,4.24696105476473,4.59694792329633,-0.3499868685315999,0.031041,0.02659847155122098,0.0044425284487790186,True,False,False
0.112,4.21764539219244,4.59694792329633,-0.3793025311038898,0.031698,0.02659847155122098,0.005099528448779016,True,False,False
0.1128,4.19026993204998,4.59694792329633,-0.40667799124635007,0.032319,0.02659847155122098,0.00572052844877902,True,False,False
0.1136,4.16489829058061,4.596947914859423,-0.43204962427881277,0.032901,0.02659847155122098,0.006302528448779019,True,False,False
0.1144,4.14158469594225,4.596947914859423,-0.4553632189171726,0.03344,0.02659847155122098,0.006841528448779017,True,False,False
0.1152,4.12037372487684,4.59694792329633,-0.47657419841949,0.033935,0.02659847155122098,0.007336528448779019,True,False,False
0.116,4.10130012727567,4.59694792329633,-0.49564779602066,0.034384,0.02659847155122098,0.007785528448779017,True,False,False
0.1168,4.08438873704884,4.59694792329633,-0.5125591862474899,0.034783,0.02659847155122098,0.00818452844877902,True,False,False
0.1176,4.06965446553092,4.59694792329633,-0.5272934577654098,0.035133,0.02659847155122098,0.008534528448779017,True,False,False
0.1184,4.05710237223305,4.59694792329633,-0.53984555106328,0.035432,0.02659847155122098,0.008833528448779018,True,False,False
0.1192,4.04672780696996,4.59694792329633,-0.5502201163263702,0.03568,0.02659847155122098,0.009081528448779023,True,False,False
0.12,4.03851661710519,4.59694792329633,-0.5584313061911406,0.035877,0.02659847155122098,0.009278528448779019,True,False,False
0.1208,4.03244541372353,4.59694792329633,-0.5645025095728,0.036023,0.02659847155122098,0.009424528448779019,True,False,False
0.1216,4.02848189083053,4.59694792329633,-0.5684660324657997,0.036118,0.02659847155122098,0.009519528448779017,True,False,False
0.1224,4.0265851920894,4.59694792329633,-0.5703627312069299,0.036163,0.02659847155122098,0.00956452844877902,True,False,False
0.1232,4.0267063200613,4.59694792329633,-0.5702416032350301,0.03616,0.02659847155122098,0.009561528448779017,True,False,False
0.124,4.02878858335855,4.59694792329633,-0.5681593399377798,0.03611,0.02659847155122098,0.009511528448779023,True,False,False
0.1248,4.03276807751425,4.59694792329633,-0.5641798457820801,0.036015,0.02659847155122098,0.009416528448779018,True,False,False
0.1256,4.03857419569103,4.59694792329633,-0.5583737276053,0.035875,0.02659847155122098,0.009276528448779017,True,False,False
0.1264,4.0461301655798,4.59694792329633,-0.5508177577165299,0.035694,0.02659847155122098,0.009095528448779016,True,False,False
0.1272,4.05535360896607,4.59694792329633,-0.5415943143302604,0.035474,0.02659847155122098,0.008875528448779018,True,False,False
