Kind,Data role,Output,Unit,Samples,RMSE,MAE,MaxAbsError,NRMSE_percent,R2,Fit_percent
one_step_training,Training,Displacement,mm,24005,0.00031745535427651623,0.00012215812323196503,0.01385311409831047,0.0028243611115449352,0.9999999567929945,99.979213705117
one_step_training,Training,Lorentz force,N,24005,0.00024812178603057414,0.0001017538114711403,0.0041899532079696655,0.10764128723435942,0.999861800888307,98.82441881738035
one_step_validation,Validation,Displacement,mm,12000,0.0002623952185856339,0.00011895530833407975,0.012044236063957214,0.00304212238063612,0.9999999712240014,99.9830365102204
one_step_validation,Validation,Lorentz force,N,12000,0.00022240472017576139,9.618057130416361e-05,0.0017421320080757141,0.12062301382144261,0.9998899018454417,98.95072332267259
one_step_internal_test,Internal test,Displacement,mm,11001,0.00022217696114172682,0.00010751345612721588,0.005413413047790527,0.0030385251646687186,0.9999999794456312,99.98566320511706
one_step_internal_test,Internal test,Lorentz force,N,11001,0.00021624044764927697,9.329852811980493e-05,0.0017365366220474243,0.12071098076783288,0.9999012282075045,99.0061600103864
one_step_pure_test,Pure test,Displacement,mm,11805,0.0002636297915850691,0.00016226534987053825,0.003488442054347729,0.003864915959347946,0.9999999375395521,99.97500791166237
one_step_pure_test,Pure test,Lorentz force,N,11805,0.0003468127863155247,0.00020182356599307883,0.0059989988803863525,0.17564478883689003,0.9998962798154012,98.9815689291913
