Kind,Data role,Output,Unit,Samples,RMSE,MAE,MaxAbsError,NRMSE_percent,R2,Fit_percent
one_step_training,Training,Displacement,mm,24005,0.00035221089260284834,0.00014140281882234318,0.014551762491464615,0.0031335768470407647,0.9999999468143561,99.97693798710269
one_step_training,Training,Lorentz force,N,24005,0.00024812178603057414,0.0001017538114711403,0.0041899532079696655,0.10764128723435942,0.999861800888307,98.82441881738035
one_step_validation,Validation,Displacement,mm,12000,0.00027746325585133234,0.000131473356348882,0.012082375586032867,0.0032168161637215024,0.9999999678241873,99.98206238234745
one_step_validation,Validation,Lorentz force,N,12000,0.00022240472017576139,9.618057130416361e-05,0.0017421320080757141,0.12062301382144261,0.9998899018454417,98.95072332267259
one_step_internal_test,Internal test,Displacement,mm,11001,0.00024596799032478744,0.00012379919826922839,0.00708770751953125,0.0033638948181855116,0.9999999748079631,99.98412800045993
one_step_internal_test,Internal test,Lorentz force,N,11001,0.00021624044764927697,9.329852811980493e-05,0.0017365366220474243,0.12071098076783288,0.9999012282075045,99.0061600103864
one_step_pure_test,Pure test,Displacement,mm,11805,0.00031943842423405686,0.00018131261710142144,0.00291318167001009,0.004683092363833924,0.9999999082955455,99.96971725665415
one_step_pure_test,Pure test,Lorentz force,N,11805,0.0003468127863155247,0.00020182356599307883,0.0059989988803863525,0.17564478883689003,0.9998962798154012,98.9815689291913
