Evaluation,Kind,Output,Unit,Samples,Pass95,PassCriterion,MSE,RMSE,MAE,MaxAbsError,SignalRange,NRMSE_percent,R2,Fit_percent,ReferenceIsFlat,Test_origin
Load2_DCChirp_67mA_31Hz_7s,one_step_training,Displacement,mm,3601,True,Fit_percent >= 95,1.6071831110693898e-08,0.00012677472583560927,7.55120461339992e-05,0.002865460172074563,2.8981300741434097,0.004374362868204929,0.9999998966392303,99.96785023022116,False,Total_Data.xlsx development
Load2_DCChirp_67mA_31Hz_7s,one_step_training,Lorentz force,N,3601,True,Fit_percent >= 95,1.064739509182125e-08,0.00010318621560955344,6.0384349260112994e-05,0.0007189996540546417,0.04143681054119952,0.24902065159421025,0.9997052359963791,98.28313074574393,False,Total_Data.xlsx development
Load2_DCChirp_87mA_31Hz_7s,one_step_training,Displacement,mm,3601,True,Fit_percent >= 95,1.6769711799640115e-08,0.0001294979219896602,6.97421388722152e-05,0.002865460172074563,3.0337198972702026,0.004268618276400033,0.9999998949353456,99.96758632165084,False,Total_Data.xlsx development
Load2_DCChirp_87mA_31Hz_7s,one_step_training,Lorentz force,N,3601,True,Fit_percent >= 95,9.834801117644918e-09,9.917056578261978e-05,4.606141631008622e-05,0.0011775605380535126,0.05149580960278399,0.1925798750375572,0.9997519577425761,98.42506426345722,False,Total_Data.xlsx development
Load2_DCChirp_107mA_31Hz_7s,one_step_training,Displacement,mm,3601,True,Fit_percent >= 95,1.8951269450465487e-08,0.00013766360975386882,7.310048527682311e-05,0.002865460172074563,3.1139999628067017,0.00442079676936766,0.999999889093614,99.96669738960371,False,Total_Data.xlsx development
Load2_DCChirp_107mA_31Hz_7s,one_step_training,Lorentz force,N,3601,True,Fit_percent >= 95,2.124196815750376e-08,0.0001457462457749899,5.3948573672122914e-05,0.00418273638933897,0.06053080831770785,0.24078027342706554,0.999484579524699,97.72971262765925,False,Total_Data.xlsx development
Load2_DCChirp_127mA_31Hz_7s,one_step_training,Displacement,mm,3601,True,Fit_percent >= 95,1.966656356252003e-08,0.00014023752551482085,9.014841921245112e-05,0.002865460172074563,3.0293301343917847,0.004629324612815008,0.9999998882803647,99.96657551267877,False,Total_Data.xlsx development
Load2_DCChirp_127mA_31Hz_7s,one_step_training,Lorentz force,N,3601,True,Fit_percent >= 95,4.158765566334735e-08,0.0002039305167534946,0.00011470659442280358,0.0041899532079696655,0.07160980676417239,0.2847801522842881,0.9991398587317005,97.06718348971586,False,Total_Data.xlsx development
Load2_DCChirp_107mA_51Hz_11s,one_step_training,Displacement,mm,5601,True,Fit_percent >= 95,2.937703306689779e-07,0.0005420058400690697,0.00020444692444049787,0.012745488435029984,4.585900068283081,0.011818963169687901,0.9999987389591599,99.88770392526432,False,Total_Data.xlsx development
Load2_DCChirp_107mA_51Hz_11s,one_step_training,Lorentz force,N,5601,True,Fit_percent >= 95,2.8879781704506972e-08,0.00016994052402092614,6.321826621326484e-05,0.0017263777554035187,0.06482677674557635,0.2621455709388213,0.9996900174897995,98.23936798222749,False,Total_Data.xlsx development
