Kind,Data role,Output,Unit,Samples,RMSE,MAE,MaxAbsError,NRMSE_percent,R2,Fit_percent
one_step_training,Training,Displacement,mm,24005,0.00030461233891515316,0.00013193631178205921,0.01230723038315773,0.0027100983887621516,0.9999999602182542,99.98005463818332
one_step_training,Training,Lorentz force,N,24005,0.00024812178603057414,0.0001017538114711403,0.0041899532079696655,0.10764128723435942,0.999861800888307,98.82441881738035
one_step_validation,Validation,Displacement,mm,12000,0.00025809648627363863,0.00012783158989229074,0.011084303259849548,0.0029922843163406885,0.9999999721591332,99.98331441734857
one_step_validation,Validation,Lorentz force,N,12000,0.00022240472017576139,9.618057130416361e-05,0.0017421320080757141,0.12062301382144261,0.9998899018454417,98.95072332267259
one_step_internal_test,Internal test,Displacement,mm,11001,0.00022898482476459508,0.00012182075086688014,0.005263149738311768,0.00313163052009989,0.999999978166694,99.98522390239255
one_step_internal_test,Internal test,Lorentz force,N,11001,0.00021624044764927697,9.329852811980493e-05,0.0017365366220474243,0.12071098076783288,0.9999012282075045,99.0061600103864
one_step_pure_test,Pure test,Displacement,mm,11805,0.0004706082162790543,0.00033689681638368206,0.003219582265572285,0.006899300700278669,0.9999998009623973,99.95538636948828
one_step_pure_test,Pure test,Lorentz force,N,11805,0.0003468127863155247,0.00020182356599307883,0.0059989988803863525,0.17564478883689003,0.9998962798154012,98.9815689291913
