Kind,Data role,Output,Unit,Samples,RMSE,MAE,MaxAbsError,NRMSE_percent,R2,Fit_percent
one_step_training,Training,Displacement,mm,24005,0.0003367457044426576,0.00013970759744004121,0.013781733810901642,0.002995984976455014,0.9999999513824596,99.97795061441292
one_step_training,Training,Lorentz force,N,24005,0.00024812178603057414,0.0001017538114711403,0.0041899532079696655,0.10764128723435942,0.999861800888307,98.82441881738035
one_step_validation,Validation,Displacement,mm,12000,0.00026864661828727597,0.00013151854543866647,0.010738149285316467,0.003114599017387261,0.9999999698365284,99.98263236583271
one_step_validation,Validation,Lorentz force,N,12000,0.00022240472017576139,9.618057130416361e-05,0.0017421320080757141,0.12062301382144261,0.9998899018454417,98.95072332267259
one_step_internal_test,Internal test,Displacement,mm,11001,0.00022605599776741282,0.00011935691700322088,0.0062163472175598145,0.003091575446485743,0.9999999787216393,99.98541289584935
one_step_internal_test,Internal test,Lorentz force,N,11001,0.00021624044764927697,9.329852811980493e-05,0.0017365366220474243,0.12071098076783288,0.9999012282075045,99.0061600103864
one_step_pure_test,Pure test,Displacement,mm,11805,0.000314229371341395,0.00020391681809595185,0.0029524294659495354,0.004606725609011224,0.9999999112619921,99.97021107455411
one_step_pure_test,Pure test,Lorentz force,N,11805,0.0003468127863155247,0.00020182356599307883,0.0059989988803863525,0.17564478883689003,0.9998962798154012,98.9815689291913
