Evaluation,Kind,Output,Unit,Samples,Pass95,PassCriterion,MSE,RMSE,MAE,MaxAbsError,SignalRange,NRMSE_percent,R2,Fit_percent,ReferenceIsFlat,Test_origin
Load2_DCChirp_67mA_31Hz_7s,one_step_training,Displacement,mm,3601,True,Fit_percent >= 95,3.3899309471914e-08,0.00018411765116879477,0.00011723922802141107,0.004883919900748879,2.8981300741434097,0.006352980938000645,0.9999997819875847,99.95330820036659,False,Total_Data.xlsx development
Load2_DCChirp_67mA_31Hz_7s,one_step_training,Lorentz force,N,3601,True,Fit_percent >= 95,1.064739509182125e-08,0.00010318621560955344,6.0384349260112994e-05,0.0007189996540546417,0.04143681054119952,0.24902065159421025,0.9997052359963791,98.28313074574393,False,Total_Data.xlsx development
Load2_DCChirp_87mA_31Hz_7s,one_step_training,Displacement,mm,3601,True,Fit_percent >= 95,2.8914232913888716e-08,0.00017004185635862928,8.652649432696757e-05,0.004883919900748879,3.0337198972702026,0.0056050611828612155,0.9999998188481755,99.95743806577573,False,Total_Data.xlsx development
Load2_DCChirp_87mA_31Hz_7s,one_step_training,Lorentz force,N,3601,True,Fit_percent >= 95,9.834801117644918e-09,9.917056578261978e-05,4.606141631008622e-05,0.0011775605380535126,0.05149580960278399,0.1925798750375572,0.9997519577425761,98.42506426345722,False,Total_Data.xlsx development
Load2_DCChirp_107mA_31Hz_7s,one_step_training,Displacement,mm,3601,True,Fit_percent >= 95,2.7255075961112303e-08,0.00016509111411918057,7.618697164740742e-05,0.004883919900748879,3.1139999628067017,0.005301577266891845,0.9999998404981798,99.96006232102128,False,Total_Data.xlsx development
Load2_DCChirp_107mA_31Hz_7s,one_step_training,Lorentz force,N,3601,True,Fit_percent >= 95,2.124196815750376e-08,0.0001457462457749899,5.3948573672122914e-05,0.00418273638933897,0.06053080831770785,0.24078027342706554,0.999484579524699,97.72971262765925,False,Total_Data.xlsx development
Load2_DCChirp_127mA_31Hz_7s,one_step_training,Displacement,mm,3601,True,Fit_percent >= 95,2.3835314844222332e-08,0.0001543868998465295,6.300583328584493e-05,0.004883919900748879,3.0293301343917847,0.0050964039242136485,0.9999998645989844,99.96320312300477,False,Total_Data.xlsx development
Load2_DCChirp_127mA_31Hz_7s,one_step_training,Lorentz force,N,3601,True,Fit_percent >= 95,4.158765566334735e-08,0.0002039305167534946,0.00011470659442280358,0.0041899532079696655,0.07160980676417239,0.2847801522842881,0.9991398587317005,97.06718348971586,False,Total_Data.xlsx development
Load2_DCChirp_107mA_51Hz_11s,one_step_training,Displacement,mm,5601,True,Fit_percent >= 95,1.875127513273149e-05,0.004330274256064099,0.003492754117924559,0.016708597540855408,4.585900068283081,0.09442583116917577,0.9999195081283649,99.10282737650388,False,Total_Data.xlsx development
Load2_DCChirp_107mA_51Hz_11s,one_step_training,Lorentz force,N,5601,True,Fit_percent >= 95,2.8879781704506972e-08,0.00016994052402092614,6.321826621326484e-05,0.0017263777554035187,0.06482677674557635,0.2621455709388213,0.9996900174897995,98.23936798222749,False,Total_Data.xlsx development
