Time_s,Current_A,TrueDisplacement_mm,PredictedDisplacement_mm,DisplacementError_mm,TrueCoilForce_N,PredictedCoilForce_N,CoilForceError_N,IsTrainingSample,IsTestingSample
0.1272,0.2,4.05535360896607,4.468799866466465,-0.41344625750039565,0.035474,0.02659349623478255,0.00888050376521745,True,False
0.128,0.2,4.06615712046445,4.468797342725891,-0.40264022226144025,0.035216,0.026593475635231276,0.008622524364768722,True,False
0.1288,0.2,4.07797381931457,4.468796689257348,-0.39082286994277826,0.034935,0.026593457764097387,0.008341542235902614,True,False
0.1296,0.2,4.09108619655797,4.468797410326085,-0.3777112137681149,0.034624,0.02659344296243306,0.008030557037566943,True,False
0.1304,0.2,4.1055265887537,4.468798829930158,-0.36327224117645773,0.034284,0.02659342945676699,0.007690570543233011,True,False
0.1312,0.2,4.12124038672463,4.468800474868211,-0.34756008814358097,0.033915,0.026593418747728744,0.007321581252271257,True,False
0.132,0.2,4.13814170319925,4.468802435273837,-0.3306607320745867,0.03352,0.0265934098121618,0.0069265901878382,True,False
0.1328,0.2,4.1561326209184,4.46880430554587,-0.3126716846274702,0.033102,0.026593402581855725,0.006508597418144274,True,False
0.1336,0.2,4.17511011306804,4.468806040617515,-0.29369592754947504,0.032665,0.02659339671575834,0.00607160328424166,True,False
0.1344,0.2,4.19496878893748,4.468807572888579,-0.2738387839510992,0.032211,0.026593392554921824,0.005617607445078172,True,False
0.1352,0.2,4.21560221939357,4.468809105159643,-0.2532068857660734,0.031743,0.026593387984822702,0.005149612015177298,True,False
0.136,0.2,4.23690376965187,4.468810344496532,-0.23190657484466204,0.031265,0.02659338566566792,0.00467161433433208,True,False
0.1368,0.2,4.25876724893742,4.468811358499442,-0.21004410956202246,0.030779,0.026593382937250536,0.0041856170627494645,True,False
0.1376,0.2,4.28108747802188,4.468812192235168,-0.18772471421328785,0.030287,0.026593380959147928,0.003693619040852074,True,False
0.1384,0.2,4.30376080556099,4.4688129583707,-0.16505215280970997,0.029794,0.02659338014062271,0.00320061985937729,True,False
0.1392,0.2,4.32668558104456,4.46881363437264,-0.14212805332807932,0.029301,0.02659337823073054,0.002707621769269461,True,False
0.14,0.2,4.34976258502093,4.4688140850405995,-0.11905150001966991,0.02881,0.026593377139363588,0.002216622860636411,True,False
0.1408,0.2,4.37289541556031,4.468814490641763,-0.09591907508145248,0.028324,0.02659337686652185,0.0017306231334781493,True,False
0.1416,0.2,4.3959908300839,4.468814806109335,-0.07282397602543522,0.027845,0.02659337645725924,0.0012516235427407624,True,False
0.1424,0.2,4.41895904245099,4.468815053976713,-0.04985601152572272,0.027374,0.026593376389048805,0.0007806236109511935,True,False
0.1432,0.2,4.44171397610153,4.468815189177101,-0.027101213075570563,0.026913,0.026593376525469673,0.0003196234745303263,True,False
0.144,0.2,4.46417347491063,4.468815459577877,-0.004641984667247634,0.026464,0.0265933761844175,-0.00012937618441749912,True,False
0.1448,0.2,4.48625947414045,4.4688155497114685,0.01744392442898146,0.026028,0.026593375979786196,-0.0005653759797861965,True,False
0.1456,0.2,4.5078981344376,4.468815617311662,0.039082517125937244,0.025605,0.026593376389048805,-0.0009883763890488062,True,False
0.1464,0.2,4.52901994220807,4.468815639845061,0.060204302363009,0.025196,0.026593375979786196,-0.001397375979786196,True,False
0.1472,0.2,4.54955977990995,4.468815797578847,0.08074398233110358,0.024803,0.026593375365892284,-0.0017903753658922855,True,False
0.148,0.2,4.56945696985401,4.468815820112245,0.10064114974176519,0.024427,0.026593375365892284,-0.0021663753658922834,True,False
0.1488,0.2,4.58865529501307,4.468815842645642,0.11983945236742777,0.024066,0.026593375502313155,-0.0025273755023131547,True,False
0.1496,0.2,4.60710300014,4.468815865179041,0.1382871349609598,0.023723,0.026593375434102718,-0.002870375434102717,True,False
0.1504,0.2,4.62475277620841,4.468815887712439,0.15593688849597154,0.023397,0.026593375365892284,-0.003196375365892283,True,False
0.1512,0.2,4.64156173084497,4.468815887712439,0.17274584313253083,0.023089,0.02659337557052359,-0.0035043755705235907,True,False
0.152,0.2,4.65749134704366,4.468815887712439,0.18867545933122098,0.022798,0.02659337557052359,-0.0037953755705235903,True,False
0.1528,0.2,4.67250743206254,4.468815887712439,0.20369154435010106,0.022527,0.026593375843365328,-0.0040663758433653295,True,False
