Epoch,Iteration,TrainingLoss,ValidationLoss,TrainingRMSE,ValidationRMSE,BaseLearnRate
317,317,0.2515091598033905,0.06552999466657639,0.5015068650245667,0.2559882700443268,0.001
318,318,0.25146958231925964,0.06562305986881256,0.5014674067497253,0.25616997480392456,0.001
319,319,0.25142908096313477,0.06569306552410126,0.5014270544052124,0.25630658864974976,0.001
320,320,0.2513878047466278,0.06572966277599335,0.5013858675956726,0.2563779652118683,0.001
321,321,0.2513449192047119,0.06572381407022476,0.5013431310653687,0.2563665509223938,0.001
322,322,0.2512998878955841,0.065684974193573,0.501298189163208,0.2562907934188843,0.001
323,323,0.25125327706336975,0.06552848219871521,0.5012516975402832,0.2559853196144104,0.001
324,324,0.2512056529521942,0.06530873477458954,0.5012041926383972,0.25555574893951416,0.001
325,325,0.2511565089225769,0.06509148329496384,0.5011551976203918,0.2551303207874298,0.001
326,326,0.25110670924186707,0.06494271755218506,0.5011054873466492,0.25483861565589905,0.001
327,327,0.2510542869567871,0.06489750742912292,0.5010531544685364,0.2547498941421509,0.001
328,328,0.2509990334510803,0.06496279686689377,0.5009980201721191,0.2548780143260956,0.001
329,329,0.2509406507015228,0.06511063873767853,0.5009397864341736,0.2551678717136383,0.001
330,330,0.2508794069290161,0.06529374420642853,0.500878632068634,0.2555263936519623,0.001
331,331,0.25081586837768555,0.06545284390449524,0.500815212726593,0.2558375298976898,0.001
332,332,0.25074854493141174,0.065538190305233,0.5007479786872864,0.256004273891449,0.001
333,333,0.2506779134273529,0.06543964147567749,0.5006774663925171,0.2558117210865021,0.001
334,334,0.2506028413772583,0.06520286947488785,0.5006024837493896,0.2553485333919525,0.001
335,335,0.2505234479904175,0.06490827351808548,0.5005231499671936,0.25477102398872375,0.001
336,336,0.25044015049934387,0.06465856730937958,0.5004399418830872,0.2542804777622223,0.001
337,337,0.25034984946250916,0.0645129457116127,0.5003497004508972,0.2539939880371094,0.001
338,338,0.25025177001953125,0.06452292948961258,0.5002517104148865,0.25401362776756287,0.001
339,339,0.25014379620552063,0.06465449184179306,0.5001437664031982,0.2542724609375,0.001
340,340,0.2500271201133728,0.06470978260040283,0.5000271201133728,0.2543811798095703,0.001
341,341,0.24990323185920715,0.06469178199768066,0.49990323185920715,0.2543458044528961,0.001
342,342,0.24976731836795807,0.06460569053888321,0.4997672736644745,0.2541764974594116,0.001
343,343,0.24961607158184052,0.06448403745889664,0.49961593747138977,0.2539370656013489,0.001
344,344,0.24944636225700378,0.06419341266155243,0.4994460642337799,0.2533641755580902,0.001
345,345,0.2492634356021881,0.0638660341501236,0.49926289916038513,0.2527172863483429,0.001
346,346,0.24905437231063843,0.06355902552604675,0.4990534782409668,0.2521091401576996,0.001
347,347,0.24882817268371582,0.06341837346553802,0.498826801776886,0.2518300414085388,0.001
348,348,0.24858038127422333,0.06321274489164352,0.49857836961746216,0.2514214515686035,0.001
349,349,0.2483416497707367,0.06310579180717468,0.49833887815475464,0.25120866298675537,0.001
350,350,0.24809622764587402,0.06280399113893509,0.4980925917625427,0.2506072521209717,0.001
351,351,0.24795672297477722,0.06275073438882828,0.49795252084732056,0.25050097703933716,0.001
352,352,0.24773335456848145,0.062381401658058167,0.4977281987667084,0.24976268410682678,0.001
353,353,0.24768000841140747,0.0622037798166275,0.4976746141910553,0.2494068592786789,0.001
354,354,0.24643079936504364,0.06156306341290474,0.49641796946525574,0.248119056224823,0.001
355,355,0.24515767395496368,0.06098531186580658,0.49513399600982666,0.24695204198360443,0.001
356,356,0.2433888018131256,0.06018475815653801,0.4933445155620575,0.24532581865787506,0.001
357,357,0.24181140959262848,0.05921918898820877,0.4917432367801666,0.24334992468357086,0.001
358,358,0.24020396173000336,0.05843299627304077,0.49010607600212097,0.24172918498516083,0.001
359,359,0.23787440359592438,0.05726294592022896,0.487723708152771,0.2392967790365219,0.001
360,360,0.2348223477602005,0.05624663084745407,0.4845847189426422,0.2371637225151062,0.001
361,361,0.22865675389766693,0.05473821982741356,0.4781806766986847,0.23396199941635132,0.001
362,362,0.219871386885643,0.05319333076477051,0.4689044654369354,0.23063679039478302,0.001
363,363,0.2047446370124817,0.05143320560455322,0.45248717069625854,0.22678890824317932,0.001
364,364,0.17867010831832886,0.0475061759352684,0.4226938784122467,0.21795912086963654,0.001
365,365,0.19594602286815643,0.033606916666030884,0.4426579177379608,0.18332189321517944,0.001
366,366,0.14496907591819763,0.021119114011526108,0.38074803352355957,0.14532417058944702,0.001
367,367,0.1450612097978592,0.015483127906918526,0.3808690309524536,0.12443121522665024,0.001
368,368,0.14125770330429077,0.012429582886397839,0.3758426606655121,0.11148803681135178,0.001
369,369,0.1293032169342041,0.010377088561654091,0.35958755016326904,0.10186799615621567,0.001
370,370,0.09105069935321808,0.009407363831996918,0.30174607038497925,0.09699156880378723,0.001
371,371,0.30050593614578247,0.0084464056417346,0.5481842160224915,0.09190432727336884,0.001
372,372,0.3753668963909149,0.00808177050203085,0.6126719117164612,0.08989866822957993,0.001
373,373,0.07345668226480484,0.00849832221865654,0.27102893590927124,0.0921863466501236,0.001
374,374,0.0923735499382019,0.008487621322274208,0.3039301633834839,0.09212828427553177,0.001
375,375,0.1526985764503479,0.008481675758957863,0.3907666504383087,0.09209601581096649,0.001
376,376,0.14653801918029785,0.008456791751086712,0.3828028440475464,0.09196081757545471,0.001
377,377,0.09258157759904861,0.007441634312272072,0.30427220463752747,0.08626490831375122,0.001
378,378,0.05982868745923042,0.006373478565365076,0.24459902942180634,0.07983406633138657,0.001
379,379,0.2343422770500183,0.00586183276027441,0.48408910632133484,0.07656260579824448,0.001
380,380,0.4280403256416321,0.005706066731363535,0.6542478799819946,0.0755385085940361,0.001
381,381,0.12947389483451843,0.005685543641448021,0.3598248064517975,0.07540254294872284,0.001
382,382,0.13603101670742035,0.0060020554810762405,0.3688238263130188,0.07747293263673782,0.001
383,383,0.16301994025707245,0.006889152806252241,0.4037572741508484,0.08300092071294785,0.001
384,384,0.09531287103891373,0.008586818352341652,0.30872783064842224,0.09266508370637894,0.001
385,385,0.07447690516710281,0.010415783151984215,0.27290457487106323,0.10205774754285812,0.001
386,386,0.14700260758399963,0.012037543579936028,0.38340920209884644,0.10971573740243912,0.001
387,387,0.09542001783847809,0.013129291124641895,0.308901309967041,0.11458311975002289,0.001
388,388,0.04633982107043266,0.01348782330751419,0.2152668535709381,0.11613708734512329,0.001
389,389,0.04702117294073105,0.011691621504724026,0.21684366464614868,0.10812780261039734,0.001
390,390,0.06299342960119247,0.008477014489471912,0.25098490715026855,0.09207070618867874,0.001
391,391,0.044327203184366226,0.00565970316529274,0.2105402648448944,0.07523100078105927,0.001
392,392,0.041857797652482986,0.0048766955733299255,0.2045917809009552,0.06983333826065063,0.001
393,393,0.04363611340522766,0.004996314644813538,0.2088925838470459,0.07068461179733276,0.001
394,394,0.05247604474425316,0.005310213193297386,0.22907650470733643,0.07287120819091797,0.001
395,395,0.041501060128211975,0.005767969414591789,0.20371809601783752,0.07594715058803558,0.001
396,396,0.038344867527484894,0.00608007051050663,0.1958184540271759,0.07797480374574661,0.001
397,397,0.040019549429416656,0.006234525237232447,0.20004886388778687,0.07895901054143906,0.001
398,398,0.04183090850710869,0.006365625187754631,0.20452605187892914,0.07978487014770508,0.001
399,399,0.031089358031749725,0.006548516917973757,0.17632174491882324,0.08092290908098221,0.001
400,400,0.03799143806099892,0.006475512403994799,0.19491392374038696,0.08047056943178177,0.001
401,401,0.03960957005620003,0.006535493768751621,0.19902153313159943,0.08084239810705185,0.001
402,402,0.03431682288646698,0.007147585973143578,0.185248002409935,0.08454339951276779,0.001
403,403,0.030124524608254433,0.007568639703094959,0.17356418073177338,0.08699792623519897,0.001
404,404,0.03422529622912407,0.007730674464255571,0.18500080704689026,0.08792425692081451,0.001
405,405,0.033534880727529526,0.007661853451281786,0.1831253170967102,0.08753201365470886,0.001
406,406,0.026978380978107452,0.007026782259345055,0.16425096988677979,0.08382590115070343,0.001
407,407,0.027388468384742737,0.00659900950267911,0.1654946208000183,0.08123429119586945,0.001
408,408,0.03034086525440216,0.006547830533236265,0.17418628931045532,0.08091866970062256,0.001
409,409,0.024943117052316666,0.006680432707071304,0.15793390572071075,0.08173391222953796,0.001
410,410,0.029451869428157806,0.006611560005694628,0.17161546647548676,0.08131150156259537,0.001
411,411,0.025484710931777954,0.006437364500015974,0.15963931381702423,0.08023318648338318,0.001
412,412,0.02811649814248085,0.006437663454562426,0.16767974197864532,0.08023504912853241,0.001
413,413,0.023147448897361755,0.0065334634855389595,0.15214285254478455,0.08082984387874603,0.001
414,414,0.028144478797912598,0.006614647340029478,0.16776315867900848,0.08133048564195633,0.001
415,415,0.023301953449845314,0.006791907362639904,0.15264977514743805,0.08241303265094757,0.001
416,416,0.025940269231796265,0.00712182279676199,0.16105982661247253,0.08439089357852936,0.001
417,417,0.023902516812086105,0.007180419284850359,0.15460439026355743,0.08473735302686691,0.001
418,418,0.02396252565085888,0.007054174784570932,0.15479834377765656,0.08398913592100143,0.001
419,419,0.024016037583351135,0.0071134623140096664,0.15497109293937683,0.08434134721755981,0.001
420,420,0.023027395829558372,0.007299637887626886,0.15174780786037445,0.08543791621923447,0.001
421,421,0.024364057928323746,0.007452682126313448,0.1560899019241333,0.0863289162516594,0.001
422,422,0.02230275422334671,0.007608998101204634,0.14934106171131134,0.08722957223653793,0.001
423,423,0.023533068597316742,0.007765172980725765,0.15340492129325867,0.0881202220916748,0.001
424,424,0.022723564878106117,0.007656207773834467,0.15074338018894196,0.08749976009130478,0.001
425,425,0.022045401856303215,0.007517070043832064,0.14847694337368011,0.08670103549957275,0.001
426,426,0.02273549698293209,0.007584648206830025,0.15078294277191162,0.0870898887515068,0.001
427,427,0.022078659385442734,0.0077863046899437904,0.1485888957977295,0.08824004232883453,0.001
428,428,0.02226068079471588,0.007867333479225636,0.14920014142990112,0.08869799226522446,0.001
429,429,0.02179013192653656,0.007856501266360283,0.14761480689048767,0.08863690495491028,0.001
430,430,0.022223712876439095,0.007841434329748154,0.1490761935710907,0.08855187147855759,0.001
431,431,0.021558402106165886,0.007790647447109222,0.1468278020620346,0.08826464414596558,0.001
432,432,0.02171272598206997,0.00779415899887681,0.14735238254070282,0.08828453719615936,0.001
433,433,0.021825022995471954,0.007894059643149376,0.1477329432964325,0.0888485237956047,0.001
434,434,0.021412041038274765,0.008079242892563343,0.14632853865623474,0.08988460898399353,0.001
435,435,0.02162015624344349,0.008178988471627235,0.14703793823719025,0.09043776243925095,0.001
436,436,0.021358465775847435,0.008191743865609169,0.14614535868167877,0.09050825238227844,0.001
437,437,0.021454811096191406,0.008210324682295322,0.14647461473941803,0.09061083942651749,0.001
438,438,0.021229548379778862,0.00818481296300888,0.14570362865924835,0.09046995639801025,0.001
439,439,0.02135244384407997,0.008142600767314434,0.14612475037574768,0.0902363583445549,0.001
440,440,0.02128862589597702,0.00817597471177578,0.1459062248468399,0.09042109549045563,0.001
441,441,0.02109517715871334,0.008203735575079918,0.14524178206920624,0.0905744731426239,0.001
442,442,0.021271873265504837,0.00811003614217043,0.14584879577159882,0.09005574136972427,0.001
443,443,0.021043099462985992,0.008025274612009525,0.1450624018907547,0.08958389610052109,0.001
444,444,0.02112259902060032,0.008014238439500332,0.14533616602420807,0.08952227979898453,0.001
445,445,0.021069638431072235,0.008032362908124924,0.14515385031700134,0.08962345123291016,0.001
446,446,0.02104148268699646,0.008076313883066177,0.1450568288564682,0.08986831456422806,0.001
447,447,0.02102839946746826,0.008172557689249516,0.14501172304153442,0.09040220081806183,0.001
448,448,0.02095203474164009,0.008253602311015129,0.14474818110466003,0.09084933996200562,0.001
449,449,0.021017417311668396,0.008242474868893623,0.14497384428977966,0.09078807383775711,0.001
450,450,0.02090395800769329,0.008237403817474842,0.14458201825618744,0.09076014161109924,0.001
451,451,0.020944537594914436,0.008280787616968155,0.14472228288650513,0.09099883586168289,0.001
452,452,0.02092105709016323,0.008313113823533058,0.14464113116264343,0.09117627888917923,0.001
453,453,0.02086610719561577,0.00832403264939785,0.1444510519504547,0.09123613685369492,0.001
454,454,0.020895758643746376,0.008340300992131233,0.14455364644527435,0.09132524579763412,0.001
455,455,0.020849039778113365,0.008326518349349499,0.1443919688463211,0.09124975651502609,0.001
456,456,0.020857322961091995,0.008287239819765091,0.14442063868045807,0.09103427827358246,0.001
457,457,0.020827285945415497,0.008283526636660099,0.14431661367416382,0.09101387858390808,0.001
458,458,0.020826682448387146,0.008319691754877567,0.14431452751159668,0.09121234714984894,0.001
459,459,0.020813653245568275,0.008343998342752457,0.14426937699317932,0.09134548902511597,0.001
460,460,0.020785437896847725,0.00834846030920744,0.1441715508699417,0.09136991202831268,0.001
461,461,0.020803863182663918,0.008349227719008923,0.14423544704914093,0.09137410670518875,0.001
462,462,0.02076912671327591,0.00832805223762989,0.14411497116088867,0.09125816076993942,0.001
463,463,0.020769476890563965,0.008297017775475979,0.14411619305610657,0.09108796715736389,0.001
464,464,0.020763257518410683,0.008299793116748333,0.14409461617469788,0.0911032035946846,0.001
465,465,0.020741015672683716,0.008319505490362644,0.14401741325855255,0.09121132642030716,0.001
466,466,0.020743759348988533,0.008315272629261017,0.14402693510055542,0.09118811786174774,0.001
467,467,0.020726580172777176,0.008303378708660603,0.14396728575229645,0.09112288057804108,0.001
468,468,0.020724792033433914,0.008302923291921616,0.1439610719680786,0.09112037718296051,0.001
469,469,0.02071128785610199,0.008298374712467194,0.14391416311264038,0.09109541773796082,0.001
470,470,0.02070312574505806,0.008300865069031715,0.1438858062028885,0.09110908210277557,0.001
471,471,0.02070014365017414,0.008324426598846912,0.14387544989585876,0.09123829752206802,0.001
472,472,0.0206843800842762,0.00834026001393795,0.143820658326149,0.09132502228021622,0.001
473,473,0.020687296986579895,0.00832709763199091,0.1438307911157608,0.09125293046236038,0.001
474,474,0.020676782354712486,0.00831392128020525,0.1437942385673523,0.0911807045340538,0.001
475,475,0.02066851407289505,0.008310207165777683,0.14376547932624817,0.09116033464670181,0.001
476,476,0.02066829614341259,0.008306288160383701,0.14376471936702728,0.09113883972167969,0.001
477,477,0.02065691538155079,0.008309351280331612,0.14372514188289642,0.09115564078092575,0.001
478,478,0.020656080916523933,0.008321267552673817,0.14372223615646362,0.09122098237276077,0.001
479,479,0.02064923569560051,0.008320585824549198,0.14369842410087585,0.09121724218130112,0.001
480,480,0.020644523203372955,0.00831084605306387,0.14368201792240143,0.09116384387016296,0.001
481,481,0.020641466602683067,0.008313298225402832,0.14367137849330902,0.09117729216814041,0.001
482,482,0.02063528448343277,0.00832474883645773,0.1436498612165451,0.0912400633096695,0.001
483,483,0.020633991807699203,0.008330117911100388,0.14364536106586456,0.09126947820186615,0.001
484,484,0.020627515390515327,0.00833556056022644,0.14362283051013947,0.09129928797483444,0.001
485,485,0.02062479965388775,0.008336775004863739,0.14361336827278137,0.0913059413433075,0.001
486,486,0.020621981471776962,0.008323874324560165,0.14360356330871582,0.09123527258634567,0.001
487,487,0.020615778863430023,0.008313925936818123,0.14358195662498474,0.09118073433637619,0.001
488,488,0.020614707842469215,0.008317993022501469,0.14357823133468628,0.09120303392410278,0.001
489,489,0.020610172301530838,0.00832408294081688,0.1435624361038208,0.091236412525177,0.001
490,490,0.020606428384780884,0.008328224532306194,0.14354939758777618,0.09125910699367523,0.001
491,491,0.0206045750528574,0.008335172198712826,0.14354294538497925,0.09129716455936432,0.001
492,492,0.02059975266456604,0.008338462561368942,0.1435261368751526,0.09131518006324768,0.001
493,493,0.020597364753484726,0.00833885557949543,0.14351782202720642,0.09131733328104019,0.001
494,494,0.020594319328665733,0.008346913382411003,0.1435072124004364,0.09136144071817398,0.001
495,495,0.020590566098690033,0.008357139304280281,0.1434941291809082,0.09141738712787628,0.001
496,496,0.0205882266163826,0.00835975632071495,0.14348597824573517,0.09143169969320297,0.001
497,497,0.020584724843502045,0.008359198458492756,0.1434737741947174,0.09142865240573883,0.001
498,498,0.020581869408488274,0.008360125124454498,0.14346382021903992,0.09143371880054474,0.001
499,499,0.02057911828160286,0.008358738385140896,0.14345423877239227,0.09142613410949707,0.001
500,500,0.02057597041130066,0.00836119707673788,0.1434432715177536,0.09143958240747452,0.001
501,501,0.020573513582348824,0.008370262570679188,0.14343470335006714,0.09148913621902466,0.001
502,502,0.02057046629488468,0.00837706122547388,0.14342407882213593,0.09152628481388092,0.001
503,503,0.020567703992128372,0.008380929939448833,0.1434144526720047,0.0915474221110344,0.001
504,504,0.020565230399370193,0.008387040346860886,0.14340582489967346,0.09158078581094742,0.001
505,505,0.02056223154067993,0.008393204770982265,0.14339536428451538,0.09161443263292313,0.001
506,506,0.020559830591082573,0.008398705162107944,0.14338698983192444,0.09164445102214813,0.001
507,507,0.02055712603032589,0.008407012559473515,0.14337755739688873,0.09168976545333862,0.001
508,508,0.020554283633828163,0.008414317853748798,0.14336764812469482,0.09172958880662918,0.001
509,509,0.02055197022855282,0.008417031727731228,0.14335958659648895,0.09174438565969467,0.001
510,510,0.020549237728118896,0.008420188911259174,0.1433500498533249,0.09176158905029297,0.001
511,511,0.02054673805832863,0.008425455540418625,0.1433413326740265,0.09179028123617172,0.001
512,512,0.020544392988085747,0.008430039510130882,0.14333315193653107,0.09181524813175201,0.001
513,513,0.020541725680232048,0.008436411619186401,0.1433238536119461,0.09184993803501129,0.001
514,514,0.020539388060569763,0.008442849852144718,0.14331568777561188,0.09188497811555862,0.001
515,515,0.020537031814455986,0.008446541614830494,0.14330747723579407,0.09190506488084793,0.001
516,516,0.020534532144665718,0.008449257351458073,0.14329874515533447,0.09191983938217163,0.001
517,517,0.02053229510784149,0.008454683236777782,0.1432909518480301,0.09194935113191605,0.001
518,518,0.020529957488179207,0.00846055056899786,0.14328278601169586,0.09198125451803207,0.001
519,519,0.020527591928839684,0.008465639315545559,0.14327453076839447,0.09200891107320786,0.001
520,520,0.020525407046079636,0.008471258915960789,0.14326690137386322,0.09203944355249405,0.001
521,521,0.020523129031062126,0.008476213552057743,0.1432589590549469,0.09206635504961014,0.001
522,522,0.0205208882689476,0.008481298573315144,0.14325113594532013,0.09209396690130234,0.001
523,523,0.02051878720521927,0.008488799445331097,0.14324380457401276,0.09213468432426453,0.001
524,524,0.020516574382781982,0.008496370166540146,0.14323608577251434,0.09217575937509537,0.001
525,525,0.020514465868473053,0.008501867763698101,0.14322872459888458,0.09220557659864426,0.001
526,526,0.020512348040938377,0.00850735604763031,0.14322131872177124,0.09223532676696777,0.001
527,527,0.020510150119662285,0.008511441759765148,0.1432136446237564,0.09225747734308243,0.001
528,528,0.02050814963877201,0.008516136556863785,0.1432066708803177,0.09228291362524033,0.001
529,529,0.02050614543259144,0.00852311309427023,0.14319966733455658,0.09232071042060852,0.001
530,530,0.020504096522927284,0.008530396036803722,0.14319251477718353,0.09236014634370804,0.001
531,531,0.020502163097262383,0.008536046370863914,0.14318576455116272,0.09239072352647781,0.001
532,532,0.02050027623772621,0.008540927432477474,0.14317917823791504,0.09241713583469391,0.001
533,533,0.020498380064964294,0.008546121418476105,0.14317254722118378,0.09244523197412491,0.001
534,534,0.02049650438129902,0.008550828322768211,0.14316600561141968,0.0924706906080246,0.001
535,535,0.020494580268859863,0.008556053042411804,0.14315928518772125,0.09249893575906754,0.001
536,536,0.020492687821388245,0.008560298010706902,0.14315266907215118,0.09252187609672546,0.001
537,537,0.020490923896431923,0.00856395997107029,0.14314651489257812,0.0925416648387909,0.001
538,538,0.020489096641540527,0.008568491786718369,0.14314012229442596,0.09256614744663239,0.001
539,539,0.020487239584326744,0.008574428968131542,0.14313364028930664,0.09259821474552155,0.001
540,540,0.02048543095588684,0.008580789901316166,0.14312732219696045,0.09263255447149277,0.001
541,541,0.020483724772930145,0.008587300777435303,0.1431213617324829,0.09266769140958786,0.001
542,542,0.020481938496232033,0.008592440746724606,0.1431151181459427,0.09269542247056961,0.001
543,543,0.02048012800514698,0.008597183972597122,0.1431088000535965,0.09272100031375885,0.001
544,544,0.020478418096899986,0.008602393791079521,0.14310282468795776,0.09274908900260925,0.001
545,545,0.0204766895622015,0.008607826195657253,0.14309678971767426,0.09277836978435516,0.001
546,546,0.020475011318922043,0.008613189682364464,0.14309091866016388,0.09280727058649063,0.001
547,547,0.020473357290029526,0.008619088679552078,0.14308513700962067,0.09283904731273651,0.001
548,548,0.020471667870879173,0.00862374808639288,0.1430792361497879,0.09286414086818695,0.001
549,549,0.020470023155212402,0.008627375587821007,0.14307348430156708,0.09288366883993149,0.001
550,550,0.020468413829803467,0.008632266893982887,0.143067866563797,0.09290999174118042,0.001
551,551,0.020466770976781845,0.008637026883661747,0.14306212961673737,0.09293560683727264,0.001
552,552,0.020465167239308357,0.008642313070595264,0.14305651187896729,0.0929640382528305,0.001
553,553,0.02046358771622181,0.008647622540593147,0.14305099844932556,0.09299259632825851,0.001
554,554,0.02046200819313526,0.008652138523757458,0.14304547011852264,0.09301687031984329,0.001
555,555,0.02046043984591961,0.008656399324536324,0.1430399864912033,0.09303977340459824,0.001
556,556,0.020458878949284554,0.00866074487566948,0.14303453266620636,0.093063123524189,0.001
557,557,0.02045738510787487,0.008665984496474266,0.1430293172597885,0.09309127181768417,0.001
558,558,0.02045583352446556,0.008671999908983707,0.14302389323711395,0.09312357008457184,0.001
559,559,0.020454322919249535,0.008677186444401741,0.14301860332489014,0.09315142035484314,0.001
560,560,0.02045287936925888,0.008681485429406166,0.14301356673240662,0.09317448735237122,0.001
561,561,0.020451363176107407,0.008685370907187462,0.1430082619190216,0.09319533407688141,0.001
562,562,0.02044987492263317,0.00869038701057434,0.14300306141376495,0.0932222455739975,0.001
563,563,0.020448442548513412,0.008696303702890873,0.14299805462360382,0.0932539775967598,0.001
564,564,0.020446958020329475,0.008702904917299747,0.14299285411834717,0.09328936040401459,0.001
565,565,0.0204455703496933,0.008708690293133259,0.14298801124095917,0.09332036226987839,0.001
566,566,0.020444177091121674,0.008713780902326107,0.14298313856124878,0.09334763139486313,0.001
567,567,0.02044280804693699,0.0087184589356184,0.14297835528850555,0.09337268769741058,0.001
568,568,0.020441453903913498,0.008722804486751556,0.1429736167192459,0.09339595586061478,0.001
569,569,0.020440075546503067,0.008726910687983036,0.1429687887430191,0.0934179350733757,0.001
570,570,0.020438706502318382,0.008731651119887829,0.14296400547027588,0.09344330430030823,0.001
571,571,0.020437389612197876,0.008736860938370228,0.14295940101146698,0.09347117692232132,0.001
572,572,0.020436065271496773,0.008742555975914001,0.1429547667503357,0.09350163489580154,0.001
573,573,0.02043474279344082,0.008748174645006657,0.1429501473903656,0.09353167563676834,0.001
574,574,0.020433442667126656,0.008753892965614796,0.14294558763504028,0.09356223791837692,0.001
575,575,0.020432136952877045,0.008758720010519028,0.14294102787971497,0.09358803182840347,0.001
576,576,0.020430870354175568,0.008763911202549934,0.1429366022348404,0.09361576288938522,0.001
577,577,0.020429568365216255,0.00876965094357729,0.14293204247951508,0.09364641457796097,0.001
578,578,0.020428309217095375,0.00877536740154028,0.1429276317358017,0.09367693215608597,0.001
579,579,0.020427098497748375,0.008781450800597668,0.14292339980602264,0.09370939433574677,0.001
580,580,0.020425884053111076,0.008787447586655617,0.1429191529750824,0.09374138712882996,0.001
581,581,0.02042466029524803,0.00879303552210331,0.14291487634181976,0.09377118945121765,0.001
582,582,0.02042342536151409,0.008798508904874325,0.14291055500507355,0.0938003659248352,0.001
583,583,0.020422186702489853,0.00880372803658247,0.14290621876716614,0.09382818639278412,0.001
584,584,0.020420987159013748,0.008809754624962807,0.14290201663970947,0.09386029094457626,0.001
585,585,0.02041979879140854,0.00881659984588623,0.1428978592157364,0.09389675408601761,0.001
586,586,0.020418601110577583,0.008822526782751083,0.14289367198944092,0.09392830729484558,0.001
587,587,0.02041744627058506,0.008827833458781242,0.14288963377475739,0.09395655244588852,0.001
588,588,0.020416278392076492,0.008832658641040325,0.14288553595542908,0.09398222714662552,0.001
589,589,0.020415110513567924,0.008836975321173668,0.14288145303726196,0.09400518983602524,0.001
590,590,0.020413970574736595,0.008842680603265762,0.1428774744272232,0.09403552860021591,0.001
591,591,0.02041282132267952,0.008847996592521667,0.14287345111370087,0.09406378865242004,0.001
592,592,0.020411696285009384,0.008852953091263771,0.1428695023059845,0.09409013390541077,0.001
593,593,0.020410601049661636,0.00885845348238945,0.14286567270755768,0.0941193550825119,0.001
594,594,0.020409459248185158,0.008863601833581924,0.14286167919635773,0.09414670616388321,0.001
595,595,0.020408371463418007,0.008869185112416744,0.1428578644990921,0.09417635202407837,0.001
596,596,0.020407292991876602,0.008874841965734959,0.14285409450531006,0.09420637786388397,0.001
597,597,0.020406221970915794,0.008880596607923508,0.1428503543138504,0.09423691779375076,0.001
598,598,0.02040514163672924,0.008885916322469711,0.14284656941890717,0.09426514059305191,0.001
599,599,0.020404072478413582,0.008890933357179165,0.1428428292274475,0.09429174661636353,0.001
600,600,0.02040301449596882,0.008895626291632652,0.14283911883831024,0.09431663155555725,0.001
