time_s,measured_displacement_mm,predicted_displacement_mm,measured_force_N,predicted_force_N,displacement_error_mm,force_error_N
0.24,-0.07745397,-0.07437372,0.051274,0.050349623,-0.0030802488,0.00092437863
0.242,-0.07875705,-0.07635093,0.051276,0.050236974,-0.0024061203,0.0010390244
0.244,-0.07912803,-0.07741666,0.051277,0.050146576,-0.0017113686,0.0011304244
0.246,-0.07859695,-0.077590704,0.051276,0.050082877,-0.0010062456,0.0011931211
0.248,-0.07720399,-0.07690263,0.051274,0.050046537,-0.00030136108,0.0012274645
0.25,-0.07500005,-0.07538903,0.05127,0.05003863,0.0003889799,0.0012313724
0.252,-0.072044134,-0.073096395,0.051265,0.050056703,0.0010522604,0.0012082979
0.254,-0.068405986,-0.070077896,0.051259,0.050099175,0.0016719103,0.0011598244
0.256,-0.06415796,-0.06639826,0.051251,0.05016249,0.0022403002,0.0010885112
0.258,-0.05938399,-0.06212592,0.051242,0.050241556,0.0027419329,0.0010004453
0.26,-0.05416596,-0.057341695,0.051233,0.050333124,0.0031757355,0.0008998774
0.262,-0.04859209,-0.05212593,0.051222,0.050434045,0.0035338402,0.0007879548
0.264,-0.042752028,-0.046566486,0.051211,0.05053855,0.0038144588,0.0006724484
0.266,-0.036735892,-0.04075384,0.051199,0.050645545,0.004017949,0.0005534552
0.268,-0.030632019,-0.03477943,0.051186,0.050751526,0.0041474104,0.00043447316
0.27,-0.024526,-0.028733492,0.051174,0.05085469,0.004207492,0.00031930953
0.272,-0.01858008,-0.02270341,0.051161,0.0509558,0.00412333,0.00020520017
0.274,-0.012867928,-0.016852379,0.051149,0.051051997,0.0039844513,9.7002834e-05
0.276,-0.0074539185,-0.011254907,0.051137,0.051144805,0.0038009882,-7.804483e-06
0.278,-0.0022644997,-0.005975008,0.051125,0.05123291,0.0037105083,-0.000107910484
0.28,0.0025925636,-0.0009384155,0.051114,0.051316265,0.0035309792,-0.00020226464
0.282,0.0070496798,0.0037481785,0.051104,0.051395983,0.0033015013,-0.0002919808
0.284,0.011057854,0.008019686,0.051094,0.051472154,0.003038168,-0.00037815422
0.286,0.014577031,0.011829495,0.051086,0.051543824,0.0027475357,-0.00045782328
0.288,0.017578006,0.01514101,0.051079,0.05161296,0.0024369955,-0.00053395703
0.29,0.020038962,0.017928958,0.051073,0.051678322,0.0021100044,-0.0006053224
0.292,0.021947026,0.020175219,0.051068,0.05173958,0.0017718077,-0.00067158043
0.294,0.023295045,0.021870852,0.051065,0.05179635,0.0014241934,-0.000731349
0.296,0.02408588,0.023012519,0.051063,0.051849112,0.0010733604,-0.00078611076
0.298,0.02433002,0.023606539,0.051062,0.051896255,0.0007234812,-0.0008342564
0.3,0.024044037,0.023666143,0.051063,0.0519372,0.00037789345,-0.000874199
0.302,0.023249865,0.023210645,0.051065,0.05197236,3.9219856e-05,-0.0009073578
0.304,0.021978974,0.022263646,0.051068,0.05200018,-0.00028467178,-0.0009321794
0.306,0.020264983,0.020858169,0.051072,0.052020207,-0.0005931854,-0.0009482056
0.308,0.018147945,0.019028664,0.051077,0.052032158,-0.00088071823,-0.000955157
0.31,0.015671015,0.0168159,0.051083,0.052035894,-0.001144886,-0.00095289573
0.312,0.012881041,0.014262795,0.05109,0.052031413,-0.0013817549,-0.0009414144
0.314,0.009827018,0.011415958,0.051097,0.052018903,-0.0015889406,-0.00092190504
0.316,0.0065606833,0.008324146,0.051105,0.05199773,-0.001763463,-0.00089272857
0.318,0.0031340122,0.0050377846,0.051113,0.051969483,-0.0019037724,-0.0008564852
0.32,-0.00040078163,0.0016083717,0.051121,0.051933866,-0.0020091534,-0.0008128658
0.322,-0.0039914846,-0.0019131899,0.051129,0.051891763,-0.0020782948,-0.00076276436
0.324,-0.0075871944,-0.005475998,0.051137,0.051844165,-0.0021111965,-0.0007071644
0.326,-0.011093974,-0.009030223,0.051145,0.05179214,-0.0020637512,-0.00064714253
0.328,-0.014467955,-0.012483478,0.051152,0.05173682,-0.001984477,-0.00058482215
0.33,-0.017670035,-0.0157938,0.051159,0.051678464,-0.001876235,-0.00051946566
0.332,-0.02074194,-0.01892364,0.051166,0.051619418,-0.0018182993,-0.00045341626
0.334,-0.02361989,-0.02191627,0.051172,0.051560964,-0.00170362,-0.000388965
0.336,-0.026265025,-0.024709225,0.051177,0.051503222,-0.0015558004,-0.00032622367
0.338,-0.0286479,-0.027265191,0.051182,0.051447242,-0.0013827085,-0.00026524067
0.34,-0.03074503,-0.029556036,0.051186,0.05139498,-0.0011889935,-0.00020898134
0.342,-0.032537103,-0.031559825,0.05119,0.05134624,-0.0009772778,-0.00015623868
0.344,-0.034011006,-0.03325808,0.051193,0.051302746,-0.0007529259,-0.00010974705
0.346,-0.035159826,-0.03463936,0.051195,0.051264066,-0.00052046776,-6.906688e-05
0.348,-0.03597796,-0.03569734,0.051197,0.05123069,-0.00028061867,-3.3691525e-05
0.35,-0.03646803,-0.03642738,0.051198,0.051203925,-4.0650368e-05,-5.926937e-06
0.352,-0.03663504,-0.03683293,0.051198,0.051182915,0.00019788742,1.50837e-05
0.354,-0.036486983,-0.036919713,0.051198,0.051167656,0.00043272972,3.034249e-05
0.356,-0.036038876,-0.036696196,0.051197,0.051159028,0.00065732,3.7971884e-05
0.358,-0.035308003,-0.036177874,0.051196,0.051155724,0.0008698702,4.027784e-05
0.36,-0.03431499,-0.035382748,0.051194,0.05115837,0.0010677576,3.56324e-05
0.362,-0.033081055,-0.03433144,0.051191,0.051165473,0.0012503862,2.552569e-05
0.364,-0.031633973,-0.033046007,0.051188,0.051176544,0.001412034,1.1455268e-05
0.366,-0.030001044,-0.03155458,0.051185,0.05119206,0.0015535355,-7.059425e-06
0.368,-0.028210044,-0.029884696,0.051181,0.051211398,0.0016746521,-3.0398369e-05
0.37,-0.026292086,-0.02806449,0.051177,0.05123296,0.0017724037,-5.596131e-05
0.372,-0.02427888,-0.026125431,0.051173,0.051257197,0.0018465519,-8.4195286e-05
0.374,-0.022199988,-0.024099708,0.051169,0.051283564,0.0018997192,-0.00011456385
0.376,-0.02008605,-0.022016168,0.051164,0.051311515,0.0019301176,-0.00014751405
0.378,-0.017968059,-0.01990664,0.05116,0.051339604,0.0019385815,-0.0001796037
0.38,-0.01590097,-0.017801285,0.051155,0.051369414,0.0019003153,-0.00021441281
0.382,-0.013910055,-0.015754938,0.051151,0.05139852,0.001844883,-0.00024751946
0.384,-0.012019992,-0.013792515,0.051147,0.051428538,0.0017725229,-0.0002815388
0.386,-0.010207176,-0.011937976,0.051143,0.051458046,0.0017307997,-0.00031504408
0.388,-0.00850594,-0.0101668835,0.051139,0.051486712,0.001660943,-0.00034771115
0.39,-0.006941557,-0.008513451,0.051136,0.05151427,0.0015718937,-0.00037827343
0.392,-0.0055309534,-0.0070017576,0.051132,0.051541477,0.0014708042,-0.00040947646
0.394,-0.004288435,-0.005648136,0.05113,0.051566113,0.0013597012,-0.00043611228
0.396,-0.0032242537,-0.004465461,0.051127,0.051590964,0.0012412071,-0.00046396255
0.398,-0.0023469925,-0.0034635067,0.051125,0.05161277,0.0011165142,-0.00048776716
0.4,-0.001660943,-0.0026493073,0.051124,0.051633358,0.0009883642,-0.00050935894
0.402,-0.0011689663,-0.0020266771,0.051123,0.05165251,0.00085771084,-0.00052950904
0.404,-0.00087058544,-0.0015968084,0.051122,0.051669016,0.000726223,-0.0005470179
0.406,-0.0007625818,-0.0013588667,0.051122,0.051682763,0.00059628487,-0.0005607642
0.408,-0.0008394718,-0.001308322,0.051122,0.051694646,0.00046885014,-0.0005726479
0.41,-0.0010935068,-0.001439333,0.051122,0.051703565,0.00034582615,-0.00058156624
0.412,-0.001514554,-0.0017434359,0.051123,0.051709484,0.00022888184,-0.0005864836
0.414,-0.0020908117,-0.0022099018,0.051125,0.051713403,0.00011909008,-0.00058840215
0.416,-0.0028089285,-0.0028259754,0.051126,0.051715277,1.7046928e-05,-0.0005892776
0.418,-0.0036535263,-0.0035786629,0.051128,0.05171313,-7.4863434e-05,-0.00058513135
0.42,-0.0046088696,-0.00445199,0.05113,0.051709134,-0.00015687943,-0.00057913363
0.422,-0.005657673,-0.0054301023,0.051133,0.051702417,-0.00022757053,-0.0005694181
0.424,-0.0067822933,-0.006495714,0.051135,0.051694144,-0.00028657913,-0.0005591437
0.426,-0.0079648495,-0.0076315403,0.051138,0.051682524,-0.00033330917,-0.0005445257
0.428,-0.009186864,-0.008819103,0.05114,0.051669843,-0.00036776066,-0.0005298443
0.43,-0.010429978,-0.010040998,0.051143,0.051654387,-0.0003889799,-0.0005113855
0.432,-0.011677027,-0.0112787485,0.051146,0.051638503,-0.00039827824,-0.000492502
0.434,-0.012897015,-0.012515545,0.051149,0.051621452,-0.00038146973,-0.0004724525
0.436,-0.014070988,-0.013720632,0.051151,0.05160356,-0.0003503561,-0.00045255944
0.438,-0.015187979,-0.014875889,0.051154,0.051584218,-0.00031208992,-0.00043021888
0.44,-0.016260028,-0.015970707,0.051156,0.051565826,-0.00028932095,-0.00040982664
0.442,-0.017267108,-0.017017603,0.051158,0.05154671,-0.00024950504,-0.0003887117
0.444,-0.01819396,-0.017996907,0.05116,0.051528208,-0.00019705296,-0.0003682077
0.446,-0.019029975,-0.018894076,0.051162,0.0515106,-0.00013589859,-0.00034859776
0.448,-0.019768834,-0.019698739,0.051163,0.051494107,-7.009506e-05,-0.00033110753
0.45,-0.020401955,-0.020405054,0.051165,0.051477954,3.0994415e-06,-0.0003129542
0.452,-0.020926118,-0.021004677,0.051166,0.051464364,7.855892e-05,-0.00029836223
0.454,-0.021337986,-0.021495223,0.051167,0.051451456,0.00015723705,-0.00028445572
0.456,-0.021635056,-0.021873593,0.051167,0.051440388,0.00023853779,-0.00027338788
0.458,-0.02181685,-0.02213788,0.051168,0.05143027,0.00032103062,-0.0002622716
0.46,-0.021887898,-0.022287846,0.051168,0.05142319,0.00039994717,-0.00025518984
0.462,-0.021849036,-0.022328258,0.051168,0.051417124,0.00047922134,-0.00024912506
0.464,-0.021705866,-0.022260308,0.051168,0.051413074,0.0005544424,-0.00024507567
0.466,-0.02146411,-0.022090077,0.051167,0.051411,0.000625968,-0.00024399906
0.468,-0.021129847,-0.021823406,0.051166,0.05140984,0.00069355965,-0.00024383888
0.47,-0.020712018,-0.02146697,0.051166,0.051410545,0.00075495243,-0.00024454296
0.472,-0.020218968,-0.021029472,0.051164,0.051413972,0.00081050396,-0.0002499707
0.474,-0.019659996,-0.020519614,0.051163,0.051416956,0.0008596182,-0.00025395676
0.476,-0.019044995,-0.019946694,0.051162,0.05142241,0.00090169907,-0.00026040897
0.478,-0.018385053,-0.019320965,0.051161,0.051429145,0.00093591213,-0.0002681464
0.48,-0.017689943,-0.018653154,0.051159,0.051436964,0.00096321106,-0.00027796626
0.482,-0.016971946,-0.017953515,0.051157,0.05144471,0.0009815693,-0.0002877079
0.484,-0.01624,-0.017234206,0.051156,0.051453285,0.0009942055,-0.00029728562
0.486,-0.015506029,-0.01650381,0.051154,0.051463496,0.0009977818,-0.00030949712
0.488,-0.014787078,-0.015774488,0.051153,0.05147314,0.0009874105,-0.00032014027
0.49,-0.014093995,-0.015062809,0.051151,0.051484056,0.0009688139,-0.00033305585
0.492,-0.013435006,-0.014379621,0.05115,0.051494054,0.0009446144,-0.0003440529
0.494,-0.012801051,-0.01373291,0.051148,0.051504992,0.000931859,-0.00035699084
0.496,-0.012205839,-0.013113141,0.051147,0.051514704,0.0009073019,-0.00036770478
0.498,-0.0116580725,-0.012534142,0.051146,0.051525086,0.00087606907,-0.00037908554
0.5,-0.011162043,-0.012003899,0.051145,0.051534984,0.000841856,-0.00038998574
0.502,-0.010724068,-0.011526823,0.051144,0.051544275,0.00080275536,-0.000400275
0.504,-0.010347009,-0.011108637,0.051143,0.051552884,0.00076162815,-0.00040988252
0.506,-0.010035157,-0.010752201,0.051142,0.051560722,0.0007170439,-0.00041872263
0.508,-0.009789348,-0.01046145,0.051142,0.051567726,0.000672102,-0.00042572618
0.51,-0.009610653,-0.010236502,0.051141,0.05157482,0.00062584877,-0.0004338175
0.512,-0.009499431,-0.010078669,0.051141,0.051579908,0.00057923794,-0.00043890625
0.514,-0.009454131,-0.009987354,0.051141,0.051584978,0.00053322315,-0.00044397637
0.516,-0.009473085,-0.009961486,0.051141,0.051588967,0.00048840046,-0.00044796616
0.518,-0.0095540285,-0.009998679,0.051141,0.05159186,0.00044465065,-0.00045085698
0.52,-0.009693146,-0.010096669,0.051142,0.051593654,0.00040352345,-0.0004516542
0.522,-0.009886742,-0.010251164,0.051142,0.05159537,0.0003644228,-0.00045337155
0.524,-0.010130048,-0.010458469,0.051143,0.051594995,0.0003284216,-0.0004519932
0.526,-0.010418057,-0.010713816,0.051143,0.05159461,0.00029575825,-0.0004516095
0.528,-0.0107450485,-0.011011958,0.051144,0.051592253,0.0002669096,-0.000448253
0.53,-0.011105061,-0.011347413,0.051145,0.051590025,0.00024235249,-0.0004450269
0.532,-0.011492133,-0.011713505,0.051146,0.05158695,0.00022137165,-0.0004409477
0.534,-0.011899829,-0.012104869,0.051146,0.051583104,0.00020503998,-0.0004371032
0.536,-0.01232183,-0.0125153065,0.051147,0.051577605,0.00019347668,-0.0004306063
0.538,-0.01275301,-0.012937784,0.051148,0.051572595,0.0001847744,-0.0004245937
0.54,-0.013185024,-0.013367772,0.051149,0.05156714,0.00018274784,-0.00041814148
0.542,-0.013609052,-0.013796806,0.05115,0.051561307,0.00018775463,-0.00041130558
0.544,-0.014018059,-0.014216185,0.051151,0.05155522,0.00019812584,-0.00040422007
0.546,-0.014407873,-0.014619112,0.051152,0.05154898,0.00021123886,-0.00039698184
0.548,-0.014782071,-0.015001774,0.051153,0.051542714,0.00021970272,-0.0003897138
0.55,-0.015133977,-0.01536715,0.051154,0.051536534,0.00023317337,-0.00038253516
0.552,-0.015458941,-0.015709639,0.051154,0.05153054,0.00025069714,-0.00037654117
0.554,-0.015751958,-0.01602447,0.051155,0.051523834,0.00027251244,-0.00036883354
0.556,-0.016013026,-0.01630652,0.051155,0.05151854,0.00029349327,-0.0003635399
0.558,-0.016235828,-0.016556263,0.051156,0.05151269,0.00032043457,-0.0003566891
0.56,-0.016422868,-0.016767263,0.051156,0.051508356,0.00034439564,-0.00035235658
0.562,-0.016570091,-0.01694262,0.051157,0.051503554,0.00037252903,-0.00034655258
0.564,-0.016677022,-0.017077565,0.051157,0.051500347,0.0004005432,-0.0003433451
0.566,-0.016744971,-0.017172813,0.051157,0.051496726,0.00042784214,-0.00033972412
0.568,-0.016774058,-0.017229319,0.051157,0.051493768,0.00045526028,-0.00033676624
0.57,-0.016764998,-0.017247558,0.051157,0.051491503,0.0004825592,-0.00033450127
0.572,-0.016720057,-0.017228127,0.051157,0.051489927,0.00050807,-0.00033292547
0.574,-0.016639829,-0.017173529,0.051157,0.051489018,0.0005337,-0.0003320165
0.576,-0.01652801,-0.01708436,0.051157,0.05148875,0.00055634975,-0.00033174828
0.578,-0.016386151,-0.016964316,0.051156,0.05148909,0.00057816505,-0.00033308938
0.58,-0.016217947,-0.016815305,0.051156,0.05148903,0.00059735775,-0.00033302978
0.582,-0.016027093,-0.01664114,0.051155,0.051490568,0.00061404705,-0.0003355667
0.584,-0.015815973,-0.016445398,0.051155,0.05149164,0.00062942505,-0.00033663958
0.586,-0.015588999,-0.016230464,0.051155,0.051494196,0.0006414652,-0.00033919513
0.588,-0.0153490305,-0.016000748,0.051154,0.051497128,0.0006517172,-0.00034312904
0.59,-0.015100956,-0.01575911,0.051153,0.051499385,0.0006581545,-0.00034638494
0.592,-0.014848113,-0.015510559,0.051153,0.05150198,0.000662446,-0.00034897774
0.594,-0.014593124,-0.015258312,0.051152,0.051505845,0.00066518784,-0.0003538467
0.596,-0.0143431425,-0.015004873,0.051152,0.051508877,0.00066173077,-0.00035687909
0.598,-0.014101982,-0.014757276,0.051151,0.051513035,0.00065529346,-0.0003620349
0.6,-0.013872027,-0.014519572,0.051151,0.051516227,0.00064754486,-0.00036522746
0.602,-0.013651133,-0.01429379,0.05115,0.051520415,0.0006426573,-0.00037041306
0.604,-0.013442993,-0.014077783,0.05115,0.051523533,0.00063478947,-0.00037353113
0.606,-0.013250828,-0.013875127,0.051149,0.051527545,0.00062429905,-0.00037854537
0.608,-0.013075948,-0.01368916,0.051149,0.051530395,0.0006132126,-0.00038139522
0.61,-0.012922049,-0.013520718,0.051149,0.051534064,0.00059866905,-0.00038506463
0.612,-0.012789011,-0.013373613,0.051148,0.051537465,0.00058460236,-0.0003894642
0.614,-0.012678027,-0.013247609,0.051148,0.05153959,0.000569582,-0.00039158762
0.616,-0.012590051,-0.013143659,0.051148,0.05154243,0.00055360794,-0.00039443
0.618,-0.012524962,-0.013062954,0.051148,0.05154494,0.0005379915,-0.00039693713
0.62,-0.012484074,-0.013004899,0.051148,0.051547065,0.0005208254,-0.00039906427
0.622,-0.012465835,-0.012970805,0.051148,0.05154881,0.00050497055,-0.0004008077
0.624,-0.012470007,-0.012959242,0.051148,0.05155017,0.0004892349,-0.00040216744
0.626,-0.012495041,-0.012969613,0.051148,0.051551145,0.00047457218,-0.00040314347
0.628,-0.012541056,-0.013000369,0.051148,0.051551744,0.0004593134,-0.00040374324
0.63,-0.012606025,-0.0130518675,0.051148,0.051551986,0.00044584274,-0.00040398538
0.632,-0.012688041,-0.013121724,0.051148,0.051551875,0.0004336834,-0.00040387362
0.634,-0.012787104,-0.013207793,0.051148,0.05155143,0.00042068958,-0.0004034303
0.636,-0.0128980875,-0.013310671,0.051149,0.05155066,0.00041258335,-0.0004016608
0.638,-0.013021946,-0.013424635,0.051149,0.051550563,0.00040268898,-0.00040156394
0.64,-0.0131549835,-0.013550878,0.051149,0.051549137,0.00039589405,-0.00040013716
0.642,-0.013296008,-0.013685346,0.05115,0.051547453,0.00038933754,-0.00039745122
0.644,-0.0134420395,-0.013827205,0.05115,0.051546548,0.0003851652,-0.00039654598
0.646,-0.013591051,-0.013973713,0.05115,0.051544428,0.00038266182,-0.0003944263
0.648,-0.013741016,-0.014122367,0.05115,0.051542174,0.00038135052,-0.0003921725
0.65,-0.013887882,-0.0142713785,0.051151,0.05153984,0.00038349628,-0.00038883835
0.652,-0.01402998,-0.014416933,0.051151,0.051538434,0.00038695335,-0.00038743392
0.654,-0.014166117,-0.014556885,0.051151,0.05153595,0.00039076805,-0.00038494915
0.656,-0.014296889,-0.014690518,0.051152,0.05153347,0.00039362907,-0.00038147345
0.658,-0.0144200325,-0.014818549,0.051152,0.051532023,0.00039851665,-0.0003800243
0.66,-0.014533997,-0.014938235,0.051152,0.0515296,0.0004042387,-0.00037760288
0.662,-0.014636993,-0.015048742,0.051152,0.051527288,0.0004117489,-0.00037528947
0.664,-0.01472795,-0.015148163,0.051153,0.05152512,0.00042021275,-0.00037211925
0.666,-0.014806867,-0.015234947,0.051153,0.0515241,0.00042808056,-0.00037109852
0.668,-0.0148739815,-0.015309811,0.051153,0.051522203,0.00043582916,-0.00036920235
0.67,-0.014926076,-0.015372753,0.051153,0.051520485,0.0004466772,-0.000367485
0.672,-0.014965057,-0.015420556,0.051153,0.05151899,0.0004554987,-0.00036599115
0.674,-0.014989972,-0.015455723,0.051153,0.051517725,0.0004657507,-0.00036472455
0.676,-0.015002131,-0.015476584,0.051153,0.0515167,0.00047445297,-0.0003637001
0.678,-0.014999986,-0.015484929,0.051153,0.051515907,0.0004849434,-0.0003629066
0.68,-0.014986038,-0.015479207,0.051153,0.051515337,0.00049316883,-0.00036233664
0.682,-0.014960051,-0.0154618025,0.051153,0.05151499,0.0005017519,-0.00036199018
0.684,-0.014922023,-0.015432715,0.051153,0.05151486,0.0005106926,-0.0003618598
0.686,-0.0148739815,-0.015391707,0.051153,0.05151494,0.00051772594,-0.00036193803
0.688,-0.01481688,-0.015341282,0.051153,0.05151521,0.00052440166,-0.00036220998
0.69,-0.0147509575,-0.015281916,0.051153,0.051515672,0.0005309582,-0.0003626719
0.692,-0.014678955,-0.015213966,0.051153,0.051516313,0.0005350113,-0.00036331266
0.694,-0.014600992,-0.015140772,0.051152,0.05151711,0.00053977966,-0.00036511198
0.696,-0.014518023,-0.015061855,0.051152,0.051517077,0.0005438328,-0.00036507845
0.698,-0.014433026,-0.014978409,0.051152,0.05151823,0.0005453825,-0.0003662333
0.7,-0.01434505,-0.014893055,0.051152,0.0515195,0.0005480051,-0.0003674999
0.702,-0.014256954,-0.014805198,0.051152,0.05152083,0.0005482435,-0.00036882982
0.704,-0.014170051,-0.014717698,0.051151,0.051522195,0.0005476475,-0.00037119538
0.706,-0.014086008,-0.014631629,0.051151,0.051522613,0.0005456209,-0.0003716126
0.708,-0.014006019,-0.0145487785,0.051151,0.051524095,0.0005427599,-0.00037309527
0.71,-0.013929963,-0.0144701,0.051151,0.05152558,0.0005401373,-0.00037458166
0.712,-0.013857961,-0.014395833,0.051151,0.051527027,0.0005378723,-0.00037602708
0.714,-0.013790965,-0.014325619,0.051151,0.051528413,0.00053465366,-0.00037741289
0.716,-0.013731003,-0.01426065,0.05115,0.051529717,0.0005296469,-0.00037971511
0.718,-0.013677001,-0.014202952,0.05115,0.05152997,0.0005259514,-0.00037996843
0.72,-0.013630033,-0.014151335,0.05115,0.0515312,0.0005213022,-0.00038119778
0.722,-0.013591051,-0.0141067505,0.05115,0.051532343,0.0005156994,-0.00038234144
0.724,-0.013558984,-0.014070272,0.05115,0.051533364,0.00051128864,-0.00038336217
0.726,-0.013535976,-0.014040589,0.05115,0.05153425,0.0005046129,-0.0003842488
0.728,-0.013520002,-0.014019966,0.05115,0.05153499,0.00049996376,-0.00038499013
0.73,-0.013512969,-0.0140064955,0.05115,0.0515356,0.00049352646,-0.00038559735
0.732,-0.013512969,-0.014001727,0.05115,0.051536072,0.0004887581,-0.00038607046
0.734,-0.013520956,-0.014003754,0.05115,0.05153642,0.00048279762,-0.0003864169
0.736,-0.013535976,-0.014013767,0.05115,0.05153664,0.00047779083,-0.0003866367
0.738,-0.01355803,-0.014030695,0.05115,0.051536735,0.00047266483,-0.00038673356
0.74,-0.013585091,-0.014054537,0.05115,0.051536705,0.00046944618,-0.00038670376
0.742,-0.013618112,-0.014083147,0.05115,0.05153656,0.00046503544,-0.00038655847
0.744,-0.013656139,-0.01411736,0.05115,0.051536303,0.00046122074,-0.00038630143
0.746,-0.013697982,-0.01415658,0.05115,0.051535938,0.00045859814,-0.00038593635
0.748,-0.013743877,-0.014199257,0.05115,0.051535487,0.0004553795,-0.0003854856
0.75,-0.013791919,-0.0142457485,0.051151,0.051534943,0.00045382977,-0.00038394332
0.752,-0.013841987,-0.0142941475,0.051151,0.051535305,0.00045216084,-0.00038430467
0.754,-0.013892889,-0.014344096,0.051151,0.051534537,0.00045120716,-0.00038353726
0.756,-0.013944149,-0.014394999,0.051151,0.051533703,0.00045084953,-0.0003827028
0.758,-0.013996005,-0.014445901,0.051151,0.051532857,0.00044989586,-0.00038185716
0.76,-0.014045119,-0.01449728,0.051151,0.05153201,0.00045216084,-0.00038101152
0.762,-0.014093161,-0.014545679,0.051151,0.05153117,0.00045251846,-0.0003801696
0.764,-0.01413703,-0.014593124,0.051151,0.051530346,0.00045609474,-0.0003793463
0.766,-0.014179945,-0.014636159,0.051151,0.05152953,0.00045621395,-0.00037853047
0.768,-0.014218926,-0.014678001,0.051152,0.051528744,0.00045907497,-0.00037674606
0.77,-0.014255047,-0.014715672,0.051152,0.05152896,0.0004606247,-0.00037696213
0.772,-0.014286876,-0.014750361,0.051152,0.051528152,0.00046348572,-0.00037615374
0.774,-0.014315128,-0.01478076,0.051152,0.051527377,0.00046563148,-0.00037537888
0.776,-0.01433897,-0.014807463,0.051152,0.05152668,0.0004684925,-0.00037468225
0.778,-0.014356971,-0.014829874,0.051152,0.051526073,0.00047290325,-0.00037407503
0.78,-0.014371157,-0.014846444,0.051152,0.051525548,0.00047528744,-0.00037354976
0.782,-0.01438117,-0.014859319,0.051152,0.051525116,0.00047814846,-0.00037311763
0.784,-0.014384985,-0.014867902,0.051152,0.05152476,0.00048291683,-0.00037276
0.786,-0.014386177,-0.014870405,0.051152,0.051524475,0.00048422813,-0.00037247688
0.788,-0.01438117,-0.014870405,0.051152,0.05152427,0.0004892349,-0.00037227198
0.79,-0.014372945,-0.014864087,0.051152,0.05152414,0.0004911423,-0.0003721416
0.792,-0.01436007,-0.014854789,0.051152,0.051524084,0.00049471855,-0.00037208572
0.794,-0.014343977,-0.014840841,0.051152,0.051524095,0.0004968643,-0.0003720969
0.796,-0.0143249035,-0.014823794,0.051152,0.05152418,0.0004988909,-0.00037218258
0.798,-0.014302969,-0.014804125,0.051152,0.05152433,0.00050115585,-0.0003723316
0.8,-0.014278054,-0.014781475,0.051152,0.051524542,0.00050342083,-0.00037254393
0.802,-0.014250994,-0.0147560835,0.051152,0.051524814,0.00050508976,-0.00037281588
0.804,-0.01422298,-0.014728427,0.051152,0.05152513,0.0005054474,-0.00037313253
0.806,-0.014194131,-0.014700294,0.051151,0.051525496,0.00050616264,-0.00037449598
0.808,-0.014163971,-0.014671326,0.051151,0.05152492,0.00050735474,-0.00037391856
0.81,-0.014133096,-0.014641523,0.051151,0.05152544,0.0005084276,-0.0003744401
0.812,-0.014102936,-0.014610648,0.051151,0.05152599,0.00050771236,-0.00037499145
0.814,-0.014073968,-0.014580965,0.051151,0.05152654,0.0005069971,-0.00037553906
0.816,-0.014045954,-0.014552474,0.051151,0.051527064,0.0005065203,-0.00037606433
0.818,-0.014019966,-0.0145248175,0.051151,0.05152757,0.00050485134,-0.00037657097
0.82,-0.013994098,-0.014499545,0.051151,0.05152806,0.0005054474,-0.00037705898
0.822,-0.013970852,-0.0144741535,0.051151,0.05152852,0.0005033016,-0.00037752092
0.824,-0.01394999,-0.014451623,0.051151,0.05152897,0.0005016327,-0.00037797168
0.826,-0.013930917,-0.014431477,0.051151,0.051529396,0.0005005598,-0.00037839636
0.828,-0.013913989,-0.014413238,0.051151,0.05152979,0.0004992485,-0.00037879124
0.83,-0.013900042,-0.014397025,0.051151,0.05153016,0.0004969835,-0.00037916005
0.832,-0.013888955,-0.014383912,0.051151,0.051530495,0.00049495697,-0.00037949532
0.834,-0.013880968,-0.01437366,0.051151,0.051530786,0.000492692,-0.0003797859
0.836,-0.013875008,-0.014366627,0.051151,0.05153104,0.0004916191,-0.00038003922
0.838,-0.013872027,-0.014361262,0.051151,0.05153125,0.0004892349,-0.00038025156
0.84,-0.013872027,-0.014359117,0.051151,0.051531415,0.00048708916,-0.00038041547
0.842,-0.013874054,-0.014359832,0.051151,0.051531542,0.00048577785,-0.00038054213
0.844,-0.013878942,-0.014362574,0.051151,0.051531617,0.0004836321,-0.00038061664
0.846,-0.013885975,-0.014368176,0.051151,0.051531654,0.00048220158,-0.0003806539
0.848,-0.013895988,-0.014375806,0.051151,0.051531646,0.0004798174,-0.00038064644
0.85,-0.013906956,-0.014386296,0.051151,0.0515316,0.00047934055,-0.00038060173
0.852,-0.0139199495,-0.01439774,0.051151,0.051531516,0.00047779083,-0.00038051605
0.854,-0.013934135,-0.014411092,0.051151,0.051531393,0.00047695637,-0.00038039312
0.856,-0.01394999,-0.014425516,0.051151,0.05153124,0.00047552586,-0.00038024038
0.858,-0.013965845,-0.014441609,0.051151,0.051531054,0.00047576427,-0.00038005412
0.86,-0.013984084,-0.014457703,0.051151,0.051530845,0.0004736185,-0.0003798455
0.862,-0.014001012,-0.014476061,0.051151,0.05153062,0.00047504902,-0.00037961826
0.864,-0.014019012,-0.014492989,0.051151,0.05153037,0.00047397614,-0.00037936866
0.866,-0.014036894,-0.014510751,0.051151,0.051530104,0.00047385693,-0.00037910417
0.868,-0.01405406,-0.014528632,0.051151,0.05152983,0.00047457218,-0.0003788285
