Epoch,TrainingLoss,ValidationLoss,TrainingRMSE,ValidationRMSE
45,0.28101781755685806,0.42029300332069397,0.5200235247612,0.6483001112937927
46,0.2834971373279889,0.41942211985588074,0.5273402134577433,0.6476280689239502
47,0.2829164353509744,0.4185161590576172,0.5264877453446388,0.6469282507896423
48,0.28601943887770176,0.42148298025131226,0.5237032572428385,0.6492171883583069
49,0.2805685270577669,0.4200747013092041,0.517423947652181,0.6481317281723022
50,0.2823530149956544,0.4194408655166626,0.5153433034817377,0.6476425528526306
51,0.2841002456843853,0.42019885778427124,0.5195040131608645,0.6482274532318115
52,0.2807207691172759,0.4200650155544281,0.5190175424019495,0.6481242179870605
53,0.284916323920091,0.4193890392780304,0.5261753872036934,0.6476025581359863
54,0.2812383205940326,0.41954365372657776,0.5184093763430914,0.6477218866348267
55,0.2818616994967063,0.4188380837440491,0.5264549106359482,0.6471770405769348
56,0.28231145689884823,0.4200011193752289,0.5223702068130175,0.6480749249458313
57,0.2812070169796546,0.4200505316257477,0.5214743341008822,0.6481130719184875
58,0.2827669369677703,0.419932097196579,0.5254220639665922,0.6480216979980469
59,0.28269164512554806,0.41985848546028137,0.5259904290239016,0.6479648947715759
60,0.287781464556853,0.41958683729171753,0.5274413997928301,0.6477552056312561
61,0.284913569688797,0.41868919134140015,0.5231906796495119,0.6470619440078735
62,0.28222566843032837,0.41868582367897034,0.5251497725645701,0.6470593810081482
63,0.2828363813459873,0.41927385330200195,0.5249199171861013,0.6475135684013367
64,0.2825699740399917,0.41963326930999756,0.525252086420854,0.6477910876274109
65,0.28986658590535325,0.4199509620666504,0.51822363336881,0.6480362415313721
66,0.2812797414759795,0.4195578992366791,0.5210278804103533,0.6477329134941101
67,0.2878674156963825,0.42010170221328735,0.5244547724723816,0.6481525301933289
68,0.28214299213141203,0.41932013630867004,0.517568743477265,0.6475493311882019
69,0.2837986412147681,0.41974809765815735,0.5249763329823812,0.6478797197341919
70,0.2836130078261097,0.41923636198043823,0.5172093063592911,0.6474846601486206
71,0.2822021267687281,0.41887226700782776,0.5185351483523846,0.6472034454345703
72,0.2815958646436532,0.41983291506767273,0.5254264598091444,0.6479451656341553
73,0.2865342826892932,0.4200591742992401,0.5209696739912033,0.6481197476387024
74,0.280869481464227,0.4192310869693756,0.5182410801450411,0.6474805474281311
75,0.2817856694261233,0.41914331912994385,0.5202484230200449,0.6474127769470215
76,0.2872769571840763,0.419890820980072,0.5177667463819186,0.647989809513092
77,0.2817789589365323,0.4195539653301239,0.5184373383720716,0.6477298736572266
78,0.28396348903576535,0.41908541321754456,0.5262754112482071,0.6473680734634399
79,0.2846602089703083,0.4195595979690552,0.5168443309764067,0.6477342247962952
80,0.2801783395310243,0.4193286597728729,0.5174137279391289,0.6475558876991272
81,0.28319041679302853,0.4192609190940857,0.5297757138808569,0.6475036144256592
82,0.28314463918407756,0.4195927679538727,0.5221309239665667,0.6477597951889038
83,0.28146135061979294,0.41942644119262695,0.5234701360265414,0.6476314067840576
84,0.2817651480436325,0.41939544677734375,0.5243302012483279,0.6476075053215027
85,0.28249236320455867,0.4193159341812134,0.5252923369407654,0.647546112537384
86,0.28318726892272633,0.42000341415405273,0.5278377458453178,0.6480767130851746
87,0.28677043815453845,0.4204281270503998,0.5209308291474978,0.6484043002128601
88,0.28425350847343606,0.4194778800010681,0.5080365166068077,0.647671103477478
89,0.2807412650436163,0.4191010296344757,0.5199869275093079,0.6473801136016846
90,0.2805313169956207,0.41956382989883423,0.5181749388575554,0.647737443447113
91,0.2825441397726536,0.41981661319732666,0.5218175227443377,0.6479325890541077
92,0.2802154775708914,0.4199034571647644,0.5101872757077217,0.6479995846748352
93,0.2844142435739438,0.41902902722358704,0.5184744646151861,0.6473245024681091
94,0.28421498524645966,0.41967907547950745,0.5245606998602549,0.6478264331817627
95,0.28221665633221465,0.4190366566181183,0.5154397090276083,0.6473304033279419
96,0.281347864617904,0.419218510389328,0.5247014264265696,0.6474708318710327
97,0.2797028503070275,0.4193263053894043,0.5150147502621015,0.6475540995597839
98,0.2841143844028314,0.4203122854232788,0.5237017621596655,0.6483149528503418
99,0.2853579943378766,0.41967806220054626,0.5282506744066874,0.6478256583213806
100,0.2824755397935708,0.41991955041885376,0.5224523320794106,0.6480119824409485
101,0.2825422945121924,0.419324666261673,0.5203760067621866,0.6475528478622437
102,0.2807327111562093,0.41915184259414673,0.5213507985075315,0.6474193930625916
103,0.2817754118392865,0.42013946175575256,0.519329751531283,0.648181676864624
104,0.28266371476153535,0.4197189509868622,0.5240510875980059,0.6478571891784668
105,0.28483133514722186,0.41969916224479675,0.5277170985937119,0.6478419303894043
106,0.2848260775208473,0.4188648760318756,0.5283690169453621,0.6471977233886719
107,0.2819709815084934,0.419140100479126,0.5211399073402087,0.6474102735519409
108,0.28333931416273117,0.419712632894516,0.5274006972710291,0.6478523015975952
109,0.28585103526711464,0.41982752084732056,0.5253174205621084,0.647940993309021
110,0.2827722442646821,0.41933953762054443,0.5196716810266176,0.6475642919540405
111,0.2820760117222865,0.41920289397239685,0.5223155419031779,0.6474587917327881
112,0.28152129985392094,0.41941720247268677,0.5220839033524195,0.6476242542266846
113,0.28033572311202687,0.4196505546569824,0.5191463629404703,0.6478044390678406
114,0.2876150794327259,0.4198994040489197,0.5258129189411799,0.6479964256286621
115,0.2834172149499257,0.41980689764022827,0.5275962849458059,0.647925078868866
116,0.2815529617170493,0.41923490166664124,0.5242662231127421,0.6474835276603699
117,0.28416454046964645,0.4201371967792511,0.5288245379924774,0.6481798887252808
118,0.2831590101122856,0.4197501242160797,0.527999110519886,0.647881269454956
119,0.2838903007407983,0.4193529486656189,0.5269815226395925,0.6475746631622314
120,0.2884574892620246,0.4195335805416107,0.5248552809158961,0.6477141380310059
121,0.2811318462093671,0.41882097721099854,0.5247741142908732,0.6471638083457947
122,0.2844322472810745,0.4190264046192169,0.5210163692633311,0.6473224759101868
123,0.28168026730418205,0.41967740654945374,0.5247091576457024,0.6478251218795776
124,0.28269267578919727,0.4201650023460388,0.5257156093915304,0.6482013463973999
125,0.28003424281875294,0.41989850997924805,0.4976415733496348,0.6479957699775696
126,0.2847751130660375,0.4192676246166229,0.5269015009204546,0.6475088000297546
127,0.28551798065503436,0.41957399249076843,0.5280212188760439,0.6477453112602234
128,0.2848674487322569,0.4195905923843384,0.5182165255149206,0.6477581262588501
129,0.2814229540526867,0.4193122684955597,0.5220240776737531,0.6475432515144348
130,0.2853064648807049,0.4196743965148926,0.527357983092467,0.6478227972984314
131,0.28085146844387054,0.41981929540634155,0.5146125877896944,0.64793461561203
132,0.2838921708365281,0.41945692896842957,0.5286345904072126,0.6476549506187439
133,0.28046994532148045,0.4191339910030365,0.5220312774181366,0.6474055647850037
134,0.2811398108800252,0.4194469153881073,0.5198605184753736,0.6476472020149231
135,0.2877659909427166,0.4200938642024994,0.5250225986043612,0.6481465101242065
136,0.2810923618574937,0.4195370078086853,0.5262939557433128,0.647716760635376
137,0.28148738481104374,0.4194866418838501,0.5211444248755773,0.6476778984069824
138,0.28226931641499203,0.4191732108592987,0.5205405056476593,0.6474359035491943
139,0.28443294763565063,0.41943079233169556,0.5285656849543253,0.647634744644165
140,0.28204263374209404,0.4195602834224701,0.5230319971839587,0.6477347612380981
141,0.2843032168845336,0.41909193992614746,0.5136986871560415,0.6473730802536011
142,0.28843067462245625,0.41985344886779785,0.5278663833936056,0.6479610204696655
143,0.2867145001267393,0.4196155369281769,0.5128742543359598,0.6477773785591125
144,0.2834049773712953,0.4191093444824219,0.5248848348855972,0.6473865509033203
145,0.28303712233901024,0.41912245750427246,0.5263039817412695,0.6473966836929321
146,0.28544494695961475,0.41983625292778015,0.5198542711635431,0.6479477286338806
147,0.2824675713976224,0.41944074630737305,0.5189439654350281,0.6476424336433411
148,0.28016347438097,0.41898712515830994,0.5191025113066038,0.6472921371459961
149,0.28302649532755214,0.4191100299358368,0.5232593193650246,0.6473870873451233
150,0.28315552199880284,0.4196639060974121,0.5273378789424896,0.6478146910667419
151,0.2815973398586114,0.41953352093696594,0.5192415614922842,0.6477140784263611
152,0.28200390251974267,0.41970592737197876,0.5214001139005026,0.6478471755981445
153,0.2847750311096509,0.4195519983768463,0.5287243674198786,0.6477283239364624
154,0.28234631071488064,0.4193105101585388,0.5201849738756815,0.647541880607605
155,0.2834618439277013,0.41972577571868896,0.5288034752011299,0.6478624939918518
156,0.2854803539812565,0.4192304015159607,0.5193980261683464,0.6474800109863281
157,0.2817999466011922,0.4195765554904938,0.5170020187894503,0.647747278213501
158,0.2852751463651657,0.41897687315940857,0.5196250751614571,0.647284209728241
159,0.2825796827673912,0.4200489819049835,0.5200593024492264,0.648111879825592
160,0.28330444172024727,0.4202093482017517,0.52000163992246,0.648235559463501
161,0.2789180787901084,0.42005279660224915,0.509851511567831,0.648114800453186
162,0.2839982534448306,0.4196951985359192,0.5248105923334757,0.6478388905525208
163,0.28134822845458984,0.41943639516830444,0.5265386005242666,0.6476390957832336
164,0.2835144679993391,0.4195157587528229,0.5203566153844198,0.6477003693580627
165,0.2817243207246065,0.4192734956741333,0.5131635665893555,0.6475133299827576
166,0.28137747570872307,0.41940635442733765,0.5225750505924225,0.647615909576416
167,0.2797342672323187,0.4193596839904785,0.5086639498670896,0.6475798487663269
168,0.28222677297890186,0.41913872957229614,0.5175986935695013,0.6474092602729797
169,0.281490795314312,0.41996675729751587,0.5139952972531319,0.6480484008789062
170,0.2835420041034619,0.4197668433189392,0.5208345080415407,0.6478941440582275
171,0.2836335090299447,0.41942182183265686,0.5120971302191416,0.6476278305053711
172,0.2820270471274853,0.41954243183135986,0.5269066120187441,0.6477209329605103
173,0.2814148422330618,0.4195674657821655,0.5219096392393112,0.6477403044700623
174,0.2825806351999442,0.4191403090953827,0.5220673481623331,0.6474104523658752
175,0.28118062019348145,0.41968539357185364,0.5170555586616198,0.6478313207626343
176,0.2816633203377326,0.41982385516166687,0.5217718283335367,0.6479381322860718
177,0.28212491360803443,0.41987231373786926,0.521226649483045,0.6479755640029907
178,0.2847163788974285,0.41991448402404785,0.5247689262032509,0.6480081081390381
179,0.28385086233417195,0.4190676212310791,0.5223315979043642,0.6473543047904968
180,0.2854354865849018,0.4195263981819153,0.5285580903291702,0.6477085947990417
181,0.28487713262438774,0.41972386837005615,0.5269018163283666,0.6478610038757324
182,0.2844606290260951,0.41916215419769287,0.5277772943178812,0.6474273204803467
