Time_s,TrueDisplacement_mm,PredictedDisplacement_mm,DisplacementError_mm,TrueCoilForce_N,PredictedCoilForce_N,CoilForceError_N,IsTrainingSample,IsValidationSample,IsTestingSample
0.0232,2.76060782632094,4.8023150691453935,-2.0417072428244536,0.055724,0.024064051300712767,0.03165994869928723,True,False,False
0.024,2.96059988990021,4.802318367164495,-1.8417184772642847,0.049442,0.02406402733060592,0.02537797266939408,False,True,False
0.0248,3.15976920510699,4.802320590971661,-1.642551385864671,0.045984,0.024064011350534688,0.02191998864946531,True,False,False
0.0256,3.35697302994293,4.802322098637536,-1.4453490686946058,0.040051,0.024064001305918487,0.015986998694081517,True,False,False
0.0264,3.55242330051089,4.802323078620354,-1.249899778109464,0.035543,0.024063994913889993,0.011479005086110005,True,False,False
0.0272,3.74385339221945,4.802323681686704,-1.058470289467254,0.033195,0.02406399080472882,0.009131009195271184,True,False,False
0.028,3.931392097935,4.802323983219879,-0.8709318852848793,0.028813,0.024063988978434963,0.004749011021565035,False,False,True
0.0288,4.116040471688625,4.80232415283229,-0.6862836811436654,0.026154,0.024063988065288037,0.0020900119347119633,True,False,False
0.0296,4.29491049756546,4.802324171678114,-0.5074136741126543,0.025428,0.024063987837001304,0.0013640121629986957,True,False,False
0.0304,4.46894276193588,4.802324171678114,-0.33338140974223407,0.022196,0.024063987837001304,-0.0018679878370013031,True,False,False
0.0312,4.63955859024707,4.802324171678114,-0.16276558143104403,0.019314,0.024063987837001304,-0.004749987837001302,False,True,False
0.032,4.805392071020345,4.802324171678114,0.0030678993422306178,0.0181655,0.024063987837001304,-0.0058984878370013025,True,False,False
0.0328,4.96356623916917,4.802324171678114,0.16124206749105596,0.017972,0.024063987837001304,-0.006091987837001305,True,False,False
0.0336,5.11615103914749,4.802324171678114,0.31382686746937605,0.015601,0.024063987837001304,-0.008462987837001303,True,False,False
0.0344,5.26489093129492,4.802324171678114,0.4625667596168057,0.01349,0.024063987837001304,-0.010573987837001303,False,False,True
0.0352,5.40836839584084,4.802324171678114,0.6060442241627264,0.0148615,0.024063987837001304,-0.009202487837001304,False,False,True
0.036,5.54420425219573,4.802324171678114,0.7418800805176158,0.016523,0.024063987837001304,-0.007540987837001304,False,False,True
0.0368,5.67479079818676,4.802324171678114,0.872466626508646,0.014622,0.024063987837001304,-0.009441987837001304,False,True,False
0.0376,5.80178298063214,4.802324190523937,0.9994587901082035,0.012837,0.024063987837001304,-0.011226987837001304,True,False,False
0.0384,5.92386573030301,4.802324190523937,1.1215415397790736,0.0124785,0.024063987837001304,-0.011585487837001304,True,False,False
0.0392,6.03819443171129,4.802324171678114,1.2358702600331757,0.012329,0.024063987837001304,-0.011734987837001304,True,False,False
0.04,6.14710647473307,4.802324171678114,1.3447823030549557,0.011041,0.024063987837001304,-0.013022987837001303,True,False,False
0.0408,6.25236513804472,4.802324171678114,1.4500409663666058,0.0098609,0.024063987837001304,-0.014203087837001303,False,False,True
0.0416,6.35021510906195,4.802324171678114,1.547890937383836,0.0087974,0.024063987837001304,-0.015266587837001303,False,False,True
0.0424,6.44242753609086,4.802324171678114,1.640103364412746,0.0078035,0.024063987837001304,-0.016260487837001306,True,False,False
0.0432,6.52895869020917,4.802324171678114,1.726634518531056,0.008238,0.024063987837001304,-0.0158259878370013,True,False,False
0.044,6.61050135925233,4.802324171678114,1.8081771875742163,0.0098497,0.024063987837001304,-0.014214287837001304,True,False,False
0.0448,6.68703186908559,4.802324171678114,1.8847076974074763,0.0091,0.024063987837001304,-0.014963987837001303,True,False,False
0.0456,6.76021335737718,4.802324171678114,1.9578891856990657,0.0083834,0.024063987837001304,-0.015680587837001304,True,False,False
0.0464,6.82668688614433,4.802324171678114,2.024362714466216,0.0077322,0.024063987837001304,-0.016331787837001302,True,False,False
0.0472,6.88813194379194,4.802324171678114,2.085807772113826,0.0071295,0.024063987837001304,-0.016934487837001303,True,False,False
0.048,6.94456250128479,4.802324171678114,2.142238329606676,0.0065755,0.024063987837001304,-0.017488487837001306,False,True,False
0.0488,6.99600139709196,4.802324171678114,2.193677225413846,0.0060705,0.024063987837001304,-0.017993487837001304,True,False,False
0.0496,7.04248024159878,4.802324171678114,2.2401560699206664,0.0056151,0.024063987837001304,-0.018448887837001306,True,False,False
0.0504,7.085669080108126,4.802324171678114,2.2833449084300117,0.0063604,0.024063987837001304,-0.0177035878370013,False,False,True
0.0512,7.12292081093374,4.802324171678114,2.3205966392556263,0.0079402,0.024063987837001304,-0.016123787837001302,False,False,True
0.052,7.15592092817124,4.802324171678114,2.3535967564931264,0.0076197,0.024063987837001304,-0.016444287837001303,False,False,True
0.0528,7.18610741352156,4.802324171678114,2.383783241843446,0.0073356,0.024063987837001304,-0.016728387837001302,True,False,False
0.0536,7.2107384839463,4.802324190523937,2.4084142934223634,0.0071101,0.024063987837001304,-0.016953887837001302,True,False,False
0.0544,7.2312836795978,4.802324190523937,2.428959489073863,0.006926,0.024063987837001304,-0.017137987837001302,True,False,False
0.0552,7.24781148316841,4.802324171678114,2.4454873114902957,0.0067805,0.024063987837001304,-0.017283487837001302,True,False,False
0.056,7.26169308042337,4.802324171678114,2.4593689087452564,0.0066599,0.024063987837001304,-0.017404087837001304,False,False,True
0.0568,7.27209109178447,4.802324171678114,2.4697669201063563,0.0065706,0.024063987837001304,-0.017493387837001304,False,True,False
0.0576,7.27877723635318,4.802324171678114,2.4764530646750664,0.0065136,0.024063987837001304,-0.017550387837001302,False,True,False
0.0584,7.28173017012647,4.802324171678114,2.479405998448356,0.0064885,0.024063987837001304,-0.017575487837001302,True,False,False
0.0592,7.2810005758773,4.802324171678114,2.4786764041991862,0.0064948,0.024063987837001304,-0.0175691878370013,True,False,False
0.06,7.27666581351621,4.802324171678114,2.4743416418380964,0.0065318,0.024063987837001304,-0.017532187837001303,True,False,False
0.0608,7.26881460097607,4.802324171678114,2.4664904292979557,0.006599,0.024063987837001304,-0.017464987837001303,True,False,False
0.0616,7.25754178494859,4.802324171678114,2.4552176132704764,0.0066963,0.024063987837001304,-0.017367687837001305,True,False,False
0.0624,7.24294652362864,4.802324171678114,2.440622351950526,0.0068237,0.024063987837001304,-0.0172402878370013,False,False,True
0.0632,7.2251316463505,4.802324171678114,2.4228074746723864,0.0069814,0.024063987837001304,-0.017082587837001305,True,False,False
0.064,7.20420344252929,4.802324171678114,2.4018792708511763,0.0071702,0.024063987837001304,-0.016893787837001302,True,False,False
0.0648,7.18027162912974,4.802324171678114,2.3779474574516257,0.0073908,0.024063987837001304,-0.016673187837001304,True,False,False
0.0656,7.15344940993166,4.802324171678114,2.3511252382535464,0.0076444,0.024063987837001304,-0.016419587837001304,True,False,False
0.0664,7.12385359160737,4.802324171678114,2.3215294199292558,0.0079322,0.024063987837001304,-0.016131787837001303,True,False,False
0.0672,7.09160473511781,4.802324171678114,2.2892805634396964,0.0082557,0.024063987837001304,-0.015808287837001306,True,False,False
0.068,7.05682732128392,4.802324171678114,2.2545031496058057,0.0086163,0.024063987837001304,-0.015447687837001303,True,False,False
0.0688,7.0196499054102,4.802324171678114,2.2173257337320864,0.0090153,0.024063987837001304,-0.015048687837001303,False,False,True
0.0696,6.98020523096372,4.802324190523937,2.1778810404397833,0.0094535,0.024063987837001304,-0.014610487837001303,True,False,False
0.0704,6.93863026829414,4.802324190523937,2.136306077770203,0.0099311,0.024063987837001304,-0.014132887837001304,True,False,False
0.0712,6.89506614252242,4.802324171678114,2.0927419708443056,0.010448,0.024063987837001304,-0.013615987837001303,True,False,False
0.072,6.84965791629144,4.802324171678114,2.0473337446133257,0.011002,0.024063987837001304,-0.013061987837001304,True,False,False
0.0728,6.80255419925213,4.802324171678114,2.000230027574016,0.011591,0.024063987837001304,-0.012472987837001303,True,False,False
0.0736,6.75390656775022,4.802324171678114,1.951582396072106,0.012212,0.024063987837001304,-0.011851987837001303,False,True,False
0.0744,6.70386879499297,4.802324171678114,1.901544623314856,0.012859,0.024063987837001304,-0.011204987837001303,True,False,False
0.0752,6.65259591228151,4.802324171678114,1.8502717406033957,0.013527,0.024063987837001304,-0.010536987837001303,False,True,False
0.076,6.60024314227106,4.802324171678114,1.7979189705929457,0.01421,0.024063987837001304,-0.009853987837001303,True,False,False
