Iteration,TrainingLoss,TrainingRMSE,ValidationLoss,ValidationRMSE,BaseLearnRate
152,0.020484521985054,0.202408105134964,NaN,NaN,0.00100000004749745
153,0.0219278875738382,0.209417715668678,NaN,NaN,0.00100000004749745
154,0.0193825419992208,0.196888491511345,NaN,NaN,0.00100000004749745
155,0.0199048537760973,0.199523687362671,NaN,NaN,0.00100000004749745
156,0.0213805381208658,0.206787511706352,NaN,NaN,0.00100000004749745
157,0.0190765950828791,0.195328459143639,NaN,NaN,0.00100000004749745
158,0.0189578458666801,0.194719523191452,NaN,NaN,0.00100000004749745
159,0.0201506242156029,0.200751736760139,NaN,NaN,0.00100000004749745
160,0.0179236978292465,0.189334079623222,NaN,NaN,0.00100000004749745
161,0.0193065479397774,0.196502134203911,NaN,NaN,0.00100000004749745
162,0.0209841579198837,0.204861685633659,NaN,NaN,0.00100000004749745
163,0.0182860419154167,0.191238269209862,NaN,NaN,0.00100000004749745
164,0.017274396494031,0.185873046517372,NaN,NaN,0.00100000004749745
165,0.0182399414479733,0.190997064113617,NaN,NaN,0.00100000004749745
166,0.0163308344781399,0.180725410580635,NaN,NaN,0.00100000004749745
167,0.0184533037245274,0.192110925912857,NaN,NaN,0.00100000004749745
168,0.0202398244291544,0.201195523142815,NaN,NaN,0.00100000004749745
169,0.0171838030219078,0.185385018587112,NaN,NaN,0.00100000004749745
170,0.0155907608568668,0.176582902669907,NaN,NaN,0.00100000004749745
171,0.0164583176374435,0.1814294308424,NaN,NaN,0.00100000004749745
172,0.0146701047196984,0.171289846301079,NaN,NaN,0.00100000004749745
173,0.0170263517647982,0.184533759951591,NaN,NaN,0.00100000004749745
174,0.0187212955206633,0.193500876426697,NaN,NaN,0.00100000004749745
175,0.0154898846521974,0.176010712981224,0.0208259858191013,0.204088151454926,0.00100000004749745
176,0.0139422146603465,0.16698631644249,NaN,NaN,0.00100000004749745
177,0.0149978743866086,0.173192799091339,NaN,NaN,0.00100000004749745
178,0.0131456656381488,0.162146016955376,NaN,NaN,0.00100000004749745
179,0.015015197917819,0.173292800784111,NaN,NaN,0.00100000004749745
180,0.0164708979427814,0.181498721241951,NaN,NaN,0.00100000004749745
181,0.0136746801435947,0.165376409888268,NaN,NaN,0.00100000004749745
182,0.0140110524371266,0.167398050427437,NaN,NaN,0.00100000004749745
183,0.0159732792526484,0.178736016154289,NaN,NaN,0.00100000004749745
184,0.0128812538459897,0.160507038235664,NaN,NaN,0.00100000004749745
185,0.0900358706712723,0.424348622560501,NaN,NaN,0.00100000004749745
186,0.0177625212818384,0.188480883836746,NaN,NaN,0.00100000004749745
187,0.018343098461628,0.191536396741867,NaN,NaN,0.00100000004749745
188,0.0135473236441612,0.164604514837265,NaN,NaN,0.00100000004749745
189,0.0136425364762545,0.165181949734688,NaN,NaN,0.00100000004749745
190,0.0174756199121475,0.186952531337738,NaN,NaN,0.00100000004749745
191,0.0147889936342835,0.171982526779175,NaN,NaN,0.00100000004749745
192,0.0109202917665243,0.147785574197769,NaN,NaN,0.00100000004749745
193,0.0113896373659372,0.150928050279617,NaN,NaN,0.00100000004749745
194,0.239706382155418,0.692396461963654,NaN,NaN,0.00100000004749745
195,0.190999671816826,0.618060946464539,NaN,NaN,0.00100000004749745
196,0.00998152699321508,0.141290664672852,NaN,NaN,0.00100000004749745
197,0.0097030196338892,0.13930556178093,NaN,NaN,0.00100000004749745
198,0.0105547150596976,0.14529088139534,NaN,NaN,0.00100000004749745
199,0.0101841390132904,0.142717495560646,NaN,NaN,0.00100000004749745
200,0.0100224278867245,0.141579851508141,0.0254847295582294,0.22576417028904,0.00100000004749745
201,0.00974805932492018,0.139628514647484,NaN,NaN,0.00100000004749745
202,0.00884195230901241,0.132980853319168,NaN,NaN,0.00100000004749745
203,0.0100715532898903,0.141926422715187,NaN,NaN,0.00100000004749745
204,0.0090596629306674,0.134608060121536,NaN,NaN,0.00100000004749745
205,0.00839315541088581,0.129561990499496,NaN,NaN,0.00100000004749745
206,0.00828618183732033,0.128733694553375,NaN,NaN,0.00100000004749745
207,0.00934229418635368,0.136691570281982,NaN,NaN,0.00100000004749745
208,0.00801764614880085,0.126630529761314,NaN,NaN,0.00100000004749745
209,0.00766299245879054,0.12379814684391,NaN,NaN,0.00100000004749745
210,0.00673748319968581,0.116081729531288,NaN,NaN,0.00100000004749745
211,0.0379234962165356,0.275403320789337,NaN,NaN,0.00100000004749745
212,0.0365684852004051,0.270438492298126,NaN,NaN,0.00100000004749745
213,0.00674531562253833,0.116149164736271,NaN,NaN,0.00100000004749745
214,0.00833912659436464,0.129144325852394,NaN,NaN,0.00100000004749745
215,0.00872172694653273,0.132073670625687,NaN,NaN,0.00100000004749745
216,0.00832310505211353,0.129020199179649,NaN,NaN,0.00100000004749745
217,0.00756837334483862,0.123031489551067,NaN,NaN,0.00100000004749745
218,0.00826086197048426,0.128536865115166,NaN,NaN,0.00100000004749745
219,0.00779815949499607,0.124885223805904,NaN,NaN,0.00100000004749745
220,0.00679700681939721,0.11659336835146,NaN,NaN,0.00100000004749745
221,0.00711808772757649,0.119315460324287,NaN,NaN,0.00100000004749745
222,0.00596014922484756,0.109180122613907,NaN,NaN,0.00100000004749745
223,0.0051843672990799,0.101826995611191,NaN,NaN,0.00100000004749745
224,0.00625867722555995,0.111880980432034,NaN,NaN,0.00100000004749745
225,0.00537530472502112,0.103685148060322,0.0427001789212227,0.292233407497406,0.00100000004749745
226,0.00742019386962056,0.121821135282516,NaN,NaN,0.00100000004749745
227,0.00785427074879408,0.125333741307259,NaN,NaN,0.00100000004749745
228,0.00468675792217255,0.0968169122934341,NaN,NaN,0.00100000004749745
229,0.0116151366382837,0.152414813637733,NaN,NaN,0.00100000004749745
230,0.0162041317671537,0.180022954940796,NaN,NaN,0.00100000004749745
231,0.00677812704816461,0.116431325674057,NaN,NaN,0.00100000004749745
232,0.00624822732061148,0.111787557601929,NaN,NaN,0.00100000004749745
233,0.00816510617733002,0.127789705991745,NaN,NaN,0.00100000004749745
234,0.00493281520903111,0.0993258729577065,NaN,NaN,0.00100000004749745
235,0.00865333434194326,0.131554812192917,NaN,NaN,0.00100000004749745
236,0.0115578221157193,0.152038305997849,NaN,NaN,0.00100000004749745
237,0.00750305410474539,0.122499421238899,NaN,NaN,0.00100000004749745
238,0.00668106321245432,0.115594655275345,NaN,NaN,0.00100000004749745
239,0.00861833430826664,0.131288483738899,NaN,NaN,0.00100000004749745
240,0.0045483079738915,0.0953761786222458,NaN,NaN,0.00100000004749745
241,0.00685899239033461,0.117123790085316,NaN,NaN,0.00100000004749745
242,0.011218368075788,0.149788990616798,NaN,NaN,0.00100000004749745
243,0.00622757570818067,0.111602649092674,NaN,NaN,0.00100000004749745
244,0.00504974788054824,0.100496247410774,NaN,NaN,0.00100000004749745
245,0.00744138984009624,0.121994987130165,NaN,NaN,0.00100000004749745
246,0.00357065862044692,0.0845063254237175,NaN,NaN,0.00100000004749745
247,0.00749805895611644,0.122458636760712,NaN,NaN,0.00100000004749745
248,0.011148507706821,0.149321839213371,NaN,NaN,0.00100000004749745
249,0.00605804054066539,0.110073067247868,NaN,NaN,0.00100000004749745
250,0.00475051859393716,0.0974732786417007,0.0492012090981007,0.313691586256027,0.00100000004749745
251,0.0070294076576829,0.118569873273373,NaN,NaN,0.00100000004749745
252,0.00347965466789901,0.0834224745631218,NaN,NaN,0.00100000004749745
253,0.00660642888396978,0.114947184920311,NaN,NaN,0.00100000004749745
254,0.0102312853559852,0.1430474370718,NaN,NaN,0.00100000004749745
255,0.0049761519767344,0.0997612476348877,NaN,NaN,0.00100000004749745
256,0.00491731707006693,0.0991697236895561,NaN,NaN,0.00100000004749745
257,0.00806943606585264,0.127038866281509,NaN,NaN,0.00100000004749745
258,0.00391366193071008,0.0884721651673317,NaN,NaN,0.00100000004749745
259,0.00528442952781916,0.102804973721504,NaN,NaN,0.00100000004749745
260,0.0080900089815259,0.127200692892075,NaN,NaN,0.00100000004749745
261,0.00396760925650597,0.0890798345208168,NaN,NaN,0.00100000004749745
262,0.00529540609568357,0.102911673486233,NaN,NaN,0.00100000004749745
263,0.00838092248886824,0.129467532038689,NaN,NaN,0.00100000004749745
264,0.00378837576135993,0.0870445445179939,NaN,NaN,0.00100000004749745
265,0.00523164635524154,0.102290235459805,NaN,NaN,0.00100000004749745
266,0.00870410446077585,0.131940171122551,NaN,NaN,0.00100000004749745
267,0.00403620023280382,0.0898465365171432,NaN,NaN,0.00100000004749745
268,0.00456454418599606,0.095546267926693,NaN,NaN,0.00100000004749745
269,0.00733413640409708,0.121112644672394,NaN,NaN,0.00100000004749745
270,0.00352463661693037,0.0839599445462227,NaN,NaN,0.00100000004749745
271,0.00552373193204403,0.105106920003891,NaN,NaN,0.00100000004749745
272,0.00854551047086716,0.130732625722885,NaN,NaN,0.00100000004749745
273,0.00404869671911001,0.0899855121970177,NaN,NaN,0.00100000004749745
274,0.00445266207680106,0.0943680256605148,NaN,NaN,0.00100000004749745
275,0.00751658948138356,0.122609861195087,0.0527905747294426,0.324932545423508,0.00100000004749745
276,0.00337087386287749,0.0821081548929214,NaN,NaN,0.00100000004749745
277,0.00518296984955668,0.10181325674057,NaN,NaN,0.00100000004749745
278,0.0083410469815135,0.129159182310104,NaN,NaN,0.00100000004749745
279,0.00381906633265316,0.0873964130878448,NaN,NaN,0.00100000004749745
280,0.0045029972679913,0.0948999151587486,NaN,NaN,0.00100000004749745
281,0.00724463583901525,0.120371386408806,NaN,NaN,0.00100000004749745
282,0.00331051764078438,0.0813697353005409,NaN,NaN,0.00100000004749745
283,0.00525929499417543,0.102560169994831,NaN,NaN,0.00100000004749745
284,0.00859131570905447,0.1310825496912,NaN,NaN,0.00100000004749745
285,0.00407033786177635,0.0902256965637207,NaN,NaN,0.00100000004749745
286,0.00406508333981037,0.0901674404740334,NaN,NaN,0.00100000004749745
287,0.00687387445941567,0.117250792682171,NaN,NaN,0.00100000004749745
288,0.00306200468912721,0.0782560408115387,NaN,NaN,0.00100000004749745
289,0.0050895712338388,0.10089173167944,NaN,NaN,0.00100000004749745
290,0.00809196196496487,0.127216055989265,NaN,NaN,0.00100000004749745
291,0.00368411932140589,0.0858384519815445,NaN,NaN,0.00100000004749745
292,0.00438274536281824,0.0936242043972015,NaN,NaN,0.00100000004749745
293,0.00730668846517801,0.12088580429554,NaN,NaN,0.00100000004749745
294,0.00324817025102675,0.0805998668074608,NaN,NaN,0.00100000004749745
295,0.00473758019506931,0.0973404422402382,NaN,NaN,0.00100000004749745
296,0.00791457016021013,0.125813916325569,NaN,NaN,0.00100000004749745
297,0.0035358970053494,0.084093950688839,NaN,NaN,0.00100000004749745
298,0.00422705942764878,0.0919462889432907,NaN,NaN,0.00100000004749745
299,0.00704045407474041,0.118663005530834,NaN,NaN,0.00100000004749745
300,0.00316022429615259,0.079501248896122,0.0524564869701862,0.323902726173401,0.00100000004749745
301,0.00480077555403113,0.0979875102639198,NaN,NaN,0.00100000004749745
302,0.00779108237475157,0.124828539788723,NaN,NaN,0.00100000004749745
303,0.00355562847107649,0.0843282714486122,NaN,NaN,0.00100000004749745
304,0.00412617344409227,0.0908424332737923,NaN,NaN,0.00100000004749745
305,0.00702848937362432,0.118562117218971,NaN,NaN,0.00100000004749745
306,0.00304610468447208,0.0780526101589203,NaN,NaN,0.00100000004749745
307,0.00468664756044745,0.0968157723546028,NaN,NaN,0.00100000004749745
308,0.00773627171292901,0.124388672411442,NaN,NaN,0.00100000004749745
309,0.00346233113668859,0.083214558660984,NaN,NaN,0.00100000004749745
310,0.00412341998890042,0.0908121094107628,NaN,NaN,0.00100000004749745
311,0.00681276619434357,0.116728462278843,NaN,NaN,0.00100000004749745
312,0.0029945014975965,0.0773886516690254,NaN,NaN,0.00100000004749745
313,0.00475379079580307,0.0975068360567093,NaN,NaN,0.00100000004749745
314,0.00791115034371614,0.125786736607552,NaN,NaN,0.00100000004749745
315,0.00357803469523787,0.0845935642719269,NaN,NaN,0.00100000004749745
316,0.00387854222208261,0.0880743190646172,NaN,NaN,0.00100000004749745
317,0.00662752147763968,0.115130536258221,NaN,NaN,0.00100000004749745
318,0.00287592643871903,0.0758409649133682,NaN,NaN,0.00100000004749745
319,0.00464973459020257,0.0964337587356567,NaN,NaN,0.00100000004749745
320,0.00763412099331617,0.123564727604389,NaN,NaN,0.00100000004749745
321,0.00340867112390697,0.0825671926140785,NaN,NaN,0.00100000004749745
322,0.00396605301648378,0.089062362909317,NaN,NaN,0.00100000004749745
323,0.00673585012555122,0.116067655384541,NaN,NaN,0.00100000004749745
324,0.00287170032970607,0.075785219669342,NaN,NaN,0.00100000004749745
325,0.00458829803392291,0.0957945436239243,0.0546358935534954,0.330562829971313,0.00100000004749745
326,0.0076997852884233,0.124095015227795,NaN,NaN,0.00100000004749745
327,0.00339995184913278,0.0824615284800529,NaN,NaN,0.00100000004749745
328,0.00381340784952044,0.0873316451907158,NaN,NaN,0.00100000004749745
329,0.00644968869164586,0.113575428724289,NaN,NaN,0.00100000004749745
330,0.00282246083952487,0.075132705271244,NaN,NaN,0.00100000004749745
331,0.00464660534635186,0.0964012965559959,NaN,NaN,0.00100000004749745
332,0.00764043489471078,0.123615808784962,NaN,NaN,0.00100000004749745
333,0.00339439394883811,0.0823940932750702,NaN,NaN,0.00100000004749745
334,0.00376947456970811,0.0868271142244339,NaN,NaN,0.00100000004749745
335,0.00654603820294142,0.114420607686043,NaN,NaN,0.00100000004749745
336,0.00278188567608595,0.074590690433979,NaN,NaN,0.00100000004749745
337,0.0044408761896193,0.0942430570721626,NaN,NaN,0.00100000004749745
338,0.00739839999005198,0.121642097830772,NaN,NaN,0.00100000004749745
339,0.0032554492354393,0.0806901305913925,NaN,NaN,0.00100000004749745
340,0.00385599699802697,0.0878179520368576,NaN,NaN,0.00100000004749745
341,0.00650037173181772,0.114020824432373,NaN,NaN,0.00100000004749745
342,0.00276958616450429,0.0744256153702736,NaN,NaN,0.00100000004749745
343,0.00445425743237138,0.0943849161267281,NaN,NaN,0.00100000004749745
344,0.00750959478318691,0.122552804648876,NaN,NaN,0.00100000004749745
345,0.00330194621346891,0.0812643393874168,NaN,NaN,0.00100000004749745
346,0.00369890010915697,0.0860104635357857,NaN,NaN,0.00100000004749745
347,0.0063688475638628,0.112861402332783,NaN,NaN,0.00100000004749745
348,0.00273694423958659,0.0739857330918312,NaN,NaN,0.00100000004749745
349,0.00436250027269125,0.0934076979756355,NaN,NaN,0.00100000004749745
350,0.00724867451936007,0.120404936373234,0.0556329414248466,0.333565413951874,0.00100000004749745
351,0.00315649318508804,0.0794543102383614,NaN,NaN,0.00100000004749745
352,0.00378022156655788,0.0869508013129234,NaN,NaN,0.00100000004749745
353,0.00653376057744026,0.114313259720802,NaN,NaN,0.00100000004749745
354,0.00274880859069526,0.0741459131240845,NaN,NaN,0.00100000004749745
355,0.0042361319065094,0.092044897377491,NaN,NaN,0.00100000004749745
356,0.00715198693796992,0.119599230587482,NaN,NaN,0.00100000004749745
357,0.00310167181305587,0.0787613019347191,NaN,NaN,0.00100000004749745
358,0.00375576689839363,0.0866690948605537,NaN,NaN,0.00100000004749745
359,0.00638202344998717,0.112978085875511,NaN,NaN,0.00100000004749745
360,0.00273612141609192,0.073974609375,NaN,NaN,0.00100000004749745
361,0.004258515778929,0.0922877639532089,NaN,NaN,0.00100000004749745
362,0.0071479668840766,0.119565606117249,NaN,NaN,0.00100000004749745
363,0.00309842498973012,0.0787200704216957,NaN,NaN,0.00100000004749745
364,0.00369880604557693,0.0860093832015991,NaN,NaN,0.00100000004749745
365,0.00643153768032789,0.113415487110615,NaN,NaN,0.00100000004749745
366,0.00271517504006624,0.0736909136176109,NaN,NaN,0.00100000004749745
367,0.00408778944984078,0.0904189050197601,NaN,NaN,0.00100000004749745
368,0.00690262718126178,0.117495760321617,NaN,NaN,0.00100000004749745
369,0.00296962587162852,0.0770665407180786,NaN,NaN,0.00100000004749745
370,0.00378331844694912,0.0869864225387573,NaN,NaN,0.00100000004749745
371,0.0064651588909328,0.113711550831795,NaN,NaN,0.00100000004749745
372,0.00271808938123286,0.0737304538488388,NaN,NaN,0.00100000004749745
373,0.00405290862545371,0.0900323018431664,NaN,NaN,0.00100000004749745
374,0.00690980348736048,0.117556817829609,NaN,NaN,0.00100000004749745
375,0.00295935664325953,0.0769331753253937,0.0564990639686584,0.336151927709579,0.00100000004749745
376,0.00371152278967202,0.0861570984125137,NaN,NaN,0.00100000004749745
377,0.00638803467154503,0.113031290471554,NaN,NaN,0.00100000004749745
378,0.0027196214068681,0.073751226067543,NaN,NaN,0.00100000004749745
379,0.00398814165964723,0.08931003510952,NaN,NaN,0.00100000004749745
380,0.00675196852535009,0.116206459701061,NaN,NaN,0.00100000004749745
381,0.00287363119423389,0.0758106932044029,NaN,NaN,0.00100000004749745
382,0.00373965012840927,0.0864829495549202,NaN,NaN,0.00100000004749745
